统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200034,159,98,小客车,4.70,53.90,53.90,0.00,997.65,3600.00
1,400003,89,81,小客车,4.22,44.50,44.50,0.00,997.89,3600.00
1,400012,103,85,小客车,4.19,43.80,43.80,0.00,997.90,3600.00
1,400022,122,89,小客车,4.11,42.10,42.10,0.00,997.95,3600.00
1,400041,141,75,小客车,4.92,58.30,58.30,0.00,997.54,3600.00
1,400051,216,132,小客车,4.42,48.40,48.40,0.00,997.79,3600.00
1,400062,185,88,小客车,4.12,42.30,42.30,0.00,997.94,3600.00
1,400071,231,122,小客车,4.02,40.40,40.40,0.00,997.99,3600.00
1,400081,220,92,小客车,4.60,52.00,50.66,0.38,997.70,3600.00
1,400101,238,71,小客车,4.95,58.90,58.82,0.02,997.53,3600.00
