统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400005,38,27,小客车,4.78,55.60,55.60,0.00,997.61,3600.00
1,400010,45,31,小客车,4.66,53.10,42.91,0.01,10.94,1.84
1,400011,46,30,小客车,4.97,59.50,43.95,0.19,22.82,1.87
1,400014,54,31,小客车,4.39,47.80,44.52,0.11,36.35,2.94
1,400017,51,26,小客车,4.98,59.60,55.70,0.10,61.31,3.96
1,400019,62,35,小客车,4.01,40.20,39.92,0.00,98.87,8.92
1,400027,71,25,小客车,4.74,54.70,53.49,0.00,97.44,6.56
1,400031,84,31,小客车,4.21,44.30,44.30,0.00,997.89,3600.00
1,400035,90,36,小客车,4.64,52.90,50.89,0.00,71.07,5.03
1,400047,100,26,小客车,4.58,51.70,51.21,0.01,124.53,8.75
1,400053,114,25,小客车,4.70,53.90,53.89,0.00,997.65,3600.00
1,400059,121,24,小客车,4.84,56.90,55.80,0.00,95.67,6.17
1,400066,131,29,小客车,4.37,47.30,47.19,0.04,997.82,3600.00
1,400068,135,29,小客车,4.53,50.60,47.40,0.00,45.49,3.45
1,400072,141,33,小客车,4.75,55.10,53.63,0.00,82.59,5.54
1,400075,145,32,小客车,4.36,47.10,45.57,0.03,53.70,4.24
1,400079,155,29,小客车,4.50,50.00,49.55,0.00,124.79,9.07
1,400088,166,25,小客车,4.72,54.50,54.07,0.00,147.14,9.80
1,400099,196,32,小客车,4.13,42.70,42.70,0.00,997.93,3600.00
1,400102,200,32,大客车,12.35,45.90,43.15,0.00,45.74,3.82
1,400106,206,30,小客车,4.30,46.10,43.76,0.01,63.71,5.24
1,400112,210,27,小客车,4.63,52.50,48.29,0.00,46.14,3.44
1,400117,218,26,小客车,4.64,52.80,52.13,0.00,107.58,7.43
