统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100001,171,166,小客车,4.90,58.00,51.89,0.07,38.40,2.66
1,100013,175,134,小客车,4.75,55.00,51.44,0.01,48.20,3.37
1,100030,179,46,小客车,4.96,59.10,55.32,0.00,54.92,3.57
1,200009,114,85,小客车,4.46,49.30,47.20,0.06,46.59,3.55
1,200013,111,79,小客车,4.97,59.50,59.13,0.09,997.51,3600.00
1,200045,168,84,小客车,4.83,56.50,56.50,0.00,997.59,3600.00
1,300012,197,158,小客车,4.11,42.10,42.00,0.00,154.93,13.28
1,300018,200,157,小客车,4.38,47.60,42.97,0.00,34.50,2.89
1,300023,216,148,小客车,4.66,53.20,43.10,0.00,26.77,2.24
1,300027,204,130,小客车,4.36,47.10,42.68,0.00,34.40,2.90
1,300031,219,139,小客车,4.52,50.40,42.81,0.00,28.65,2.41
1,300032,206,124,小客车,4.87,57.40,42.63,0.00,24.10,2.04
1,300037,209,111,小客车,4.49,49.70,42.30,0.01,28.36,2.41
1,300041,229,130,小客车,4.01,40.20,36.44,0.91,52.21,5.16
1,300044,211,106,小客车,4.53,50.50,41.97,0.01,26.90,2.31
1,300053,214,76,小客车,4.85,57.00,42.63,0.00,24.32,2.05
1,300056,222,75,小客车,4.29,45.70,41.38,0.02,32.83,2.86
1,300062,231,67,小客车,4.07,41.30,34.40,0.18,21.27,2.23
1,300063,224,58,小客车,4.72,54.40,41.16,0.02,23.55,2.06
