统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400002,59,55,大客车,12.10,43.80,43.80,0.00,993.95,3600.00
1,400007,67,56,小客车,4.46,49.30,49.30,0.00,997.77,3600.00
1,400013,167,58,小客车,4.08,41.60,0.99,0.00,997.96,3600.00
1,400021,169,56,小客车,4.28,45.50,20.06,2.61,10.55,1.89
1,400031,171,56,小客车,4.21,44.30,24.04,1.33,12.21,1.83
1,400043,174,99,小客车,4.83,56.50,26.27,0.98,13.53,1.85
1,400052,177,90,大客车,11.81,41.45,29.30,0.76,16.42,2.02
1,400065,179,79,小客车,4.13,42.60,34.58,0.20,21.12,2.20
1,400073,182,72,小客车,4.93,58.70,37.01,0.00,19.50,1.90
1,400076,186,71,小客车,4.01,40.30,38.52,0.10,39.00,3.64
1,400083,189,59,小客车,4.79,55.80,46.55,0.00,31.68,2.45
1,400085,193,60,小客车,4.22,44.40,43.09,0.04,50.58,4.23
1,400086,198,58,小客车,4.15,43.00,41.62,0.00,52.43,4.54
1,400096,207,48,小客车,4.57,51.30,50.41,0.26,997.72,3600.00
1,400098,202,42,小客车,4.92,58.40,53.41,0.00,48.70,3.28
1,400099,217,55,小客车,4.13,42.70,42.70,0.00,997.93,3600.00
