统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100010,153,119,小客车,4.46,49.30,49.22,0.00,272.00,19.90
1,100012,160,121,小客车,4.13,42.50,42.15,0.00,96.35,8.23
1,100021,163,86,小客车,4.96,59.20,42.52,0.00,23.57,2.00
1,300004,78,63,小客车,4.05,41.10,41.10,0.00,997.97,3600.00
1,300010,105,68,小客车,4.13,42.50,42.44,0.00,216.85,18.39
1,300024,126,57,小客车,4.46,49.30,49.06,0.00,158.79,11.65
1,300030,231,152,小客车,4.32,46.40,46.40,0.00,997.84,3600.00
1,400001,91,86,小客车,4.73,54.60,53.98,0.00,136.97,9.13
1,400020,114,85,小客车,4.58,51.60,50.76,0.00,102.11,7.24
1,400029,133,83,小客车,4.54,50.80,50.02,0.00,94.46,6.80
