统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400001,52,43,小客车,4.73,54.60,1.00,0.00,997.63,3600.00
1,400009,65,50,小客车,4.49,49.70,49.70,0.00,997.76,3600.00
1,400020,79,50,小客车,4.58,51.60,51.60,0.00,997.71,3600.00
1,400023,82,47,小客车,4.97,59.50,52.14,0.00,34.40,2.38
1,400029,97,46,小客车,4.54,50.80,50.80,0.00,997.73,3600.00
1,400030,114,58,小客车,4.08,41.50,2.69,0.00,997.96,3600.00
1,400038,208,53,小客车,4.53,50.50,18.75,2.65,10.22,1.96
1,400046,210,48,小客车,4.83,56.50,23.80,0.00,11.99,1.81
1,400050,213,56,小客车,4.20,44.00,18.94,0.64,9.43,1.79
1,400058,215,48,小客车,4.79,55.90,24.38,0.98,12.46,1.84
1,400060,218,115,小客车,4.04,40.70,26.17,0.34,13.29,1.83
1,400067,220,111,小客车,4.58,51.60,27.12,0.60,13.61,1.81
1,400077,222,100,小客车,4.84,56.90,22.73,0.00,11.87,1.88
1,400080,225,93,小客车,4.03,40.50,22.77,0.23,11.46,1.81
1,400093,228,71,小客车,4.33,46.50,19.07,0.00,9.88,1.86
1,400095,230,69,小客车,4.58,51.60,16.20,0.00,9.20,2.05
1,400097,233,69,小客车,4.70,53.90,16.48,0.12,8.97,1.96
1,400105,236,63,小客车,4.22,44.50,17.14,0.00,8.81,1.85
