统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400003,39,30,小客车,4.22,44.50,44.50,0.00,997.89,3600.00
1,400007,48,36,小客车,4.46,49.30,40.86,0.51,23.87,2.10
1,400008,46,36,小客车,4.81,56.20,44.30,0.01,12.47,2.03
1,400015,52,28,小客车,4.48,49.60,47.13,0.00,51.41,3.93
1,400024,64,28,小客车,4.63,52.50,51.82,0.00,99.43,6.91
1,400028,81,34,小客车,4.03,40.50,40.35,0.00,130.96,11.68
1,400032,84,30,小客车,4.70,53.90,40.17,0.00,22.24,1.99
1,400039,94,35,小客车,4.54,50.70,37.45,0.01,8.48,1.63
1,400044,96,26,小客车,4.60,52.00,47.58,0.00,38.84,2.94
1,400045,99,29,小客车,4.75,55.00,49.44,0.00,39.41,2.87
1,400048,103,28,小客车,4.60,52.00,49.41,0.00,52.95,3.86
1,400051,112,28,小客车,4.42,48.40,47.96,0.00,112.27,8.43
1,400056,116,24,小客车,4.94,58.80,55.32,0.00,58.80,3.83
1,400057,126,32,小客车,4.50,50.00,49.69,0.00,140.56,10.18
1,400065,137,36,小客车,4.13,42.60,42.45,0.00,144.26,12.24
1,400074,140,27,小客车,4.59,51.90,45.96,0.00,35.33,2.77
1,400081,164,35,小客车,4.60,52.00,51.37,0.02,116.75,8.18
1,400089,170,28,小客车,4.58,51.50,50.53,0.00,87.53,6.24
1,400091,178,34,小客车,4.28,45.50,40.99,0.21,28.26,2.48
1,400092,176,28,小客车,4.84,56.80,48.95,1.38,69.67,5.12
1,400094,185,27,小客车,4.70,53.90,52.23,0.00,77.47,5.34
1,400100,192,27,小客车,4.51,50.20,49.55,0.01,103.66,7.53
1,400103,200,32,小客车,4.20,44.00,43.98,0.01,997.90,3600.00
1,400111,211,30,小客车,4.46,49.10,48.59,0.00,123.30,9.14
1,400113,215,32,小客车,4.42,48.50,46.50,0.01,52.48,4.06
1,400118,237,32,小客车,4.07,41.30,41.30,0.00,997.97,3600.00
