统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100002,150,142,大客车,12.34,45.80,45.62,0.00,192.65,15.20
1,100004,158,141,小客车,4.03,40.60,40.30,0.00,99.21,8.86
1,100009,160,135,小客车,4.62,52.30,40.28,0.00,23.45,2.10
1,100016,163,106,小客车,4.87,57.30,40.27,0.00,21.99,1.97
1,100017,168,108,小客车,4.55,51.10,40.58,0.00,24.46,2.17
1,100019,165,98,小客车,4.42,48.40,40.44,0.00,26.26,2.34
1,100024,170,78,小客车,4.45,48.90,41.01,0.00,26.90,2.36
1,100027,173,66,小客车,4.91,58.10,41.09,0.00,22.55,1.98
1,300019,105,62,小客车,4.96,59.20,56.26,0.00,61.77,3.95
1,400010,97,81,小客车,4.66,53.10,53.10,0.00,997.67,3600.00
1,400017,100,75,小客车,4.98,59.60,54.31,0.00,45.53,3.02
1,400019,132,105,小客车,4.01,40.20,40.16,0.00,210.73,18.89
1,400023,114,79,小客车,4.97,59.50,58.88,0.00,138.44,8.46
