统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400005,57,45,小客车,4.78,55.60,45.26,2.14,997.61,3600.00
1,400011,65,48,小客车,4.97,59.50,59.50,0.00,997.51,3600.00
1,400014,75,52,小客车,4.39,47.80,47.80,0.00,997.80,3600.00
1,400025,84,45,小客车,4.97,59.50,59.45,0.00,997.51,3600.00
1,400033,113,53,小客车,4.62,52.40,0.56,0.00,997.69,3600.00
1,400040,208,52,小客车,4.47,49.40,20.21,3.07,11.72,2.09
1,400042,210,58,小客车,4.17,43.40,25.67,1.57,13.11,1.84
1,400055,213,45,小客车,4.88,57.50,25.62,0.41,13.50,1.90
1,400066,215,52,小客车,4.37,47.30,27.35,0.81,14.09,1.85
1,400070,217,104,小客车,4.67,53.40,28.31,0.36,14.65,1.86
1,400075,219,103,小客车,4.36,47.10,27.90,0.14,14.40,1.86
1,400084,224,89,小客车,4.20,44.00,23.95,0.00,12.34,1.86
1,400088,222,77,小客车,4.72,54.50,26.21,0.00,13.66,1.88
1,400090,227,81,小客车,4.68,53.70,19.11,0.00,10.29,1.94
1,400100,230,61,小客车,4.51,50.20,19.38,0.00,10.21,1.90
1,400109,237,56,小客车,4.17,43.50,37.07,0.00,29.89,2.90
