统计时段,起始时间(s),结束时间(s),车辆ID,检测起始时间(s),检测结束时间(s),行程时间(s),行程距离(m),延误(s),期望速度(km/h)
1,1,300,100002,11.25,39.10,27.85,381.50,0.19,49.65
1,1,300,100004,13.30,40.50,27.20,381.17,1.06,52.50
1,1,300,100008,14.95,36.15,21.20,380.92,0.82,67.30
1,1,300,100010,25.20,49.90,24.70,380.72,0.23,56.00
1,1,300,100012,29.10,57.40,28.30,381.50,0.16,48.80
1,1,300,100014,31.50,54.65,23.15,381.29,1.80,64.30
1,1,300,100016,32.75,57.10,24.35,381.03,1.06,58.90
1,1,300,100023,38.10,60.20,22.10,381.24,1.27,65.90
