统计时段,起始时间(s),结束时间(s),车辆ID,检测起始时间(s),检测结束时间(s),行程时间(s),行程距离(m),延误(s),期望速度(km/h)
1,1,600,200069,210.75,583.35,372.60,1808.51,233.63,46.85
1,1,600,200070,211.30,519.80,308.50,1809.67,205.74,63.40
1,1,600,200071,212.20,533.15,320.95,1809.02,235.15,75.90
1,1,600,200072,212.35,543.45,331.10,1809.21,237.12,69.30
1,1,600,200073,225.10,533.45,308.35,1809.47,223.53,76.80
1,1,600,200074,230.15,547.70,317.55,1808.70,235.44,79.30
1,1,600,200075,230.90,552.85,321.95,1809.34,238.34,77.90
1,1,600,200076,232.15,558.00,325.85,1809.84,240.12,76.00
1,1,600,200077,232.80,564.80,332.00,1808.70,227.99,62.60
1,1,600,200078,237.10,583.85,346.75,1808.51,257.44,72.90
1,1,600,200079,238.60,598.80,360.20,1808.31,263.61,67.40
1,1,600,200080,239.35,559.45,320.10,1808.70,220.54,65.40
1,1,600,200081,239.90,564.10,324.20,1808.66,231.45,70.20
1,1,600,200082,251.45,594.95,343.50,1808.70,238.48,62.00
1,1,600,200083,255.25,589.00,333.75,1808.64,240.20,69.60
2,601,1200,200084,256.35,618.80,362.45,1808.70,267.26,68.40
2,601,1200,200085,258.15,602.95,344.80,1808.51,254.75,72.30
2,601,1200,200086,259.30,612.60,353.30,1809.27,271.27,79.40
2,601,1200,200087,260.30,623.10,362.80,1808.70,276.90,75.80
2,601,1200,200088,266.25,633.05,366.80,1808.71,276.11,71.80
2,601,1200,200089,268.85,631.30,362.45,1809.67,275.24,74.70
2,601,1200,200090,271.40,621.25,349.85,1808.51,261.63,73.80
2,601,1200,200091,273.40,629.65,356.25,1808.51,247.92,60.10
2,601,1200,200092,274.30,644.25,369.95,1808.70,261.61,60.10
2,601,1200,200093,277.10,661.55,384.45,1808.51,298.44,75.70
2,601,1200,200094,278.15,671.60,393.45,1808.31,305.60,74.10
2,601,1200,200095,282.30,652.05,369.75,1808.70,280.06,72.60
2,601,1200,200096,289.45,676.55,387.10,1808.51,305.31,79.60
2,601,1200,200097,291.50,646.50,355.00,1808.70,264.94,72.30
2,601,1200,200098,292.25,681.80,389.55,1808.31,305.98,77.90
2,601,1200,200099,293.20,656.40,363.20,1808.70,273.88,72.90
2,601,1200,200100,294.90,667.25,372.35,1808.82,273.24,65.70
2,601,1200,200101,326.35,680.10,353.75,1808.70,270.59,78.30
2,601,1200,200102,338.95,711.75,372.80,1808.51,246.87,51.70
2,601,1200,200103,346.10,721.55,375.45,1808.70,231.71,45.30
2,601,1200,200104,354.15,693.20,339.05,1809.14,235.34,62.80
2,601,1200,200105,369.10,697.45,328.35,1808.74,230.14,66.30
2,601,1200,200106,383.30,704.60,321.30,1808.31,231.63,72.60
2,601,1200,200107,387.65,720.10,332.45,1808.70,250.44,79.40
2,601,1200,200108,400.30,727.00,326.70,1809.42,231.19,68.20
2,601,1200,200109,404.10,741.80,337.70,1808.31,234.86,63.30
2,601,1200,200110,413.05,735.70,322.65,1808.70,236.06,75.20
2,601,1200,200111,415.20,751.20,336.00,1808.51,237.50,66.10
2,601,1200,200112,433.45,738.95,305.50,1808.70,212.88,70.30
2,601,1200,200113,434.35,745.55,311.20,1808.64,222.97,73.80
2,601,1200,200114,441.60,755.25,313.65,1808.96,227.05,75.20
2,601,1200,200115,442.90,754.00,311.10,1809.67,215.58,68.20
2,601,1200,200116,444.05,777.90,333.85,1808.31,231.65,63.70
2,601,1200,200117,453.55,768.45,314.90,1808.70,219.98,68.60
2,601,1200,200118,459.90,763.15,303.25,1808.70,216.78,75.30
2,601,1200,200119,466.70,782.70,316.00,1808.74,214.10,63.90
2,601,1200,200120,468.00,790.80,322.80,1809.67,232.82,72.40
2,601,1200,200121,469.05,792.25,323.20,1808.51,241.72,79.90
2,601,1200,200122,469.85,795.45,325.60,1809.21,238.18,74.50
2,601,1200,200123,477.75,816.95,339.20,1808.54,235.53,62.80
2,601,1200,200124,478.30,786.85,308.55,1808.74,209.74,65.90
2,601,1200,200125,486.75,767.85,281.10,1810.14,198.30,78.70
2,601,1200,200126,495.05,812.20,317.15,1808.51,222.66,68.90
2,601,1200,200127,495.80,805.35,309.55,1808.70,224.32,76.40
2,601,1200,200128,496.85,851.20,354.35,1808.31,247.63,61.00
2,601,1200,200129,504.70,842.40,337.70,1808.51,249.24,73.60
2,601,1200,200130,505.30,773.55,268.25,1810.11,177.24,71.60
2,601,1200,200131,516.90,800.20,283.30,1810.05,197.56,76.00
2,601,1200,200132,525.30,838.35,313.05,1808.31,213.20,65.20
2,601,1200,200133,526.65,810.85,284.20,1808.91,198.74,76.20
2,601,1200,200134,531.95,852.40,320.45,1808.51,229.01,71.20
2,601,1200,200135,538.45,825.25,286.80,1808.70,203.96,78.60
2,601,1200,200136,550.40,789.35,238.95,1810.24,132.98,61.50
2,601,1200,200137,552.20,905.85,353.65,1808.51,224.47,50.40
2,601,1200,200138,556.95,798.45,241.50,1810.10,141.40,65.10
2,601,1200,200139,562.80,868.15,305.35,1808.83,201.16,62.50
2,601,1200,200140,574.50,803.50,229.00,1810.34,128.27,64.70
2,601,1200,200141,580.30,821.95,241.65,1810.11,137.55,62.60
2,601,1200,200142,582.45,840.30,257.85,1808.70,164.16,69.50
2,601,1200,200143,608.30,886.65,278.35,1808.71,191.76,75.20
2,601,1200,200144,620.95,835.25,214.30,1808.70,127.83,75.30
2,601,1200,200145,632.45,859.95,227.50,1808.70,124.80,63.40
2,601,1200,200146,633.30,897.85,264.55,1808.31,156.05,60.00
2,601,1200,200147,635.05,865.00,229.95,1808.70,124.93,62.00
2,601,1200,200148,639.60,887.30,247.70,1808.72,149.49,66.30
2,601,1200,200149,644.45,869.10,224.65,1808.70,123.54,64.40
2,601,1200,200150,647.50,897.70,250.20,1808.51,143.12,60.80
2,601,1200,200151,652.10,845.50,193.40,1810.11,95.26,66.40
2,601,1200,200152,656.95,831.90,174.95,1810.05,89.77,76.50
2,601,1200,200153,664.75,920.95,256.20,1809.53,173.74,79.00
2,601,1200,200154,668.75,910.80,242.05,1808.71,150.34,71.00
2,601,1200,200155,683.75,878.80,195.05,1808.70,91.37,62.80
2,601,1200,200156,687.90,873.25,185.35,1810.14,89.66,68.10
2,601,1200,200157,702.30,941.90,239.60,1808.71,136.57,63.20
2,601,1200,200158,706.00,880.95,174.95,1809.98,92.57,79.10
2,601,1200,200159,735.65,928.05,192.40,1809.41,87.17,61.90
2,601,1200,200160,750.00,935.85,185.85,1808.51,101.52,77.20
2,601,1200,200161,764.80,931.00,166.20,1809.60,63.45,63.40
2,601,1200,200162,769.85,940.00,170.15,1808.21,74.70,68.20
2,601,1200,200163,774.90,960.40,185.50,1808.51,101.17,77.20
2,601,1200,200164,779.75,944.30,164.55,1808.37,77.98,75.20
2,601,1200,200165,784.65,949.30,164.65,1809.51,78.60,75.70
2,601,1200,200166,800.20,950.60,150.40,1809.11,61.18,73.00
2,601,1200,200167,809.20,970.35,161.15,1808.14,69.21,70.80
2,601,1200,200168,818.65,980.85,162.20,1809.10,62.16,65.10
2,601,1200,200169,820.25,999.70,179.45,1808.21,42.26,47.45
2,601,1200,200170,821.65,966.95,145.30,1809.02,61.16,77.40
2,601,1200,200171,836.35,986.40,150.05,1809.16,48.13,63.90
2,601,1200,200172,859.95,982.20,122.25,1809.87,38.29,77.60
2,601,1200,200173,874.05,999.85,125.80,1808.14,44.13,79.70
2,601,1200,200174,875.10,1005.50,130.40,1809.08,40.07,72.10
2,601,1200,200175,884.65,1012.00,127.35,1809.96,32.92,69.00
2,601,1200,200176,885.55,1022.00,136.45,1810.29,41.17,68.40
2,601,1200,200177,886.60,1017.15,130.55,1808.14,35.11,68.20
2,601,1200,200178,900.80,1035.25,134.45,1810.05,26.39,60.30
2,601,1200,200179,903.45,1034.60,131.15,1809.38,39.66,71.20
2,601,1200,200180,904.45,1029.40,124.95,1808.14,33.91,71.50
2,601,1200,200181,905.70,1043.25,137.55,1808.70,41.09,67.50
2,601,1200,200182,911.75,1048.10,136.35,1809.50,50.52,75.90
2,601,1200,200183,912.35,1056.15,143.80,1808.26,40.31,62.90
2,601,1200,200184,923.90,1048.60,124.70,1809.71,42.65,79.40
2,601,1200,200185,924.80,1053.90,129.10,1809.77,36.69,70.50
2,601,1200,200186,928.65,1059.45,130.80,1808.21,44.58,75.50
2,601,1200,200187,933.35,1063.10,129.75,1811.01,34.57,68.50
2,601,1200,200188,939.75,1076.10,136.35,1808.21,31.36,62.00
2,601,1200,200189,940.45,1064.95,124.50,1809.70,39.00,76.20
2,601,1200,200190,950.00,1087.65,137.65,1808.70,44.23,69.70
2,601,1200,200191,950.80,1091.80,141.00,1809.15,51.17,72.50
2,601,1200,200192,952.85,1076.20,123.35,1808.14,36.90,75.30
2,601,1200,200193,955.05,1096.20,141.15,1809.58,57.52,77.90
2,601,1200,200194,960.70,1097.25,136.55,1808.21,48.82,74.20
2,601,1200,200195,967.45,1102.80,135.35,1808.14,44.94,72.00
2,601,1200,200196,968.30,1110.25,141.95,1810.39,34.58,60.70
2,601,1200,200197,976.60,1114.20,137.60,1808.21,42.15,68.20
2,601,1200,200198,978.10,1108.75,130.65,1809.42,48.20,79.00
2,601,1200,200199,1021.50,1145.55,124.05,1809.08,33.60,72.00
2,601,1200,200200,1025.85,1148.55,122.70,1809.08,33.12,72.70
2,601,1200,200201,1035.70,1155.95,120.25,1808.14,27.26,70.00
2,601,1200,200204,1057.05,1183.90,126.85,1810.24,35.45,71.30
2,601,1200,200205,1057.95,1192.65,134.70,1808.90,52.89,79.60
2,601,1200,200206,1058.90,1186.95,128.05,1809.95,40.59,74.50
2,601,1200,200208,1059.85,1197.00,137.15,1809.90,35.02,63.80
3,1201,1800,200202,1038.50,1219.35,180.85,1808.21,40.71,46.45
3,1201,1800,200203,1042.25,1202.70,160.45,1808.70,37.94,53.15
3,1201,1800,200207,1059.45,1222.85,163.40,1808.70,55.78,60.50
3,1201,1800,200209,1062.45,1209.70,147.25,1809.59,45.46,64.00
3,1201,1800,200210,1069.65,1226.30,156.65,1809.17,61.57,68.50
3,1201,1800,200211,1076.85,1236.50,159.65,1808.31,57.77,63.90
3,1201,1800,200212,1084.85,1241.50,156.65,1808.21,51.15,61.70
3,1201,1800,200213,1089.85,1255.90,166.05,1808.21,61.40,62.20
3,1201,1800,200214,1097.30,1254.65,157.35,1809.20,54.94,63.60
3,1201,1800,200215,1100.45,1259.15,158.70,1808.70,77.21,79.90
3,1201,1800,200216,1106.30,1261.40,155.10,1808.21,65.06,72.30
3,1201,1800,200217,1106.90,1275.00,168.10,1809.91,66.45,64.10
3,1201,1800,200218,1112.65,1268.20,155.55,1808.31,69.89,76.00
3,1201,1800,200219,1143.80,1270.05,126.25,1810.12,39.94,75.50
3,1201,1800,200220,1150.50,1294.35,143.85,1809.08,55.72,73.90
3,1201,1800,200221,1182.15,1299.85,117.70,1810.08,35.53,79.30
3,1201,1800,200222,1213.30,1330.25,116.95,1809.67,13.54,63.00
3,1201,1800,200223,1214.85,1337.95,123.10,1811.42,17.41,61.70
3,1201,1800,200224,1220.85,1348.50,127.65,1808.21,21.46,61.30
3,1201,1800,200225,1221.85,1334.35,112.50,1810.60,20.95,71.20
3,1201,1800,200226,1222.85,1343.25,120.40,1808.70,28.43,70.80
3,1201,1800,200227,1224.20,1352.40,128.20,1808.21,26.96,64.30
3,1201,1800,200228,1227.75,1357.75,130.00,1808.70,25.48,62.30
3,1201,1800,200229,1239.35,1362.55,123.20,1808.14,31.91,71.30
3,1201,1800,200230,1240.30,1369.55,129.25,1808.21,36.39,70.10
3,1201,1800,200231,1245.15,1366.15,121.00,1808.70,32.41,73.50
3,1201,1800,200232,1245.90,1386.00,140.10,1808.21,35.95,62.50
3,1201,1800,200233,1248.30,1377.65,129.35,1809.58,37.85,71.20
3,1201,1800,200234,1256.85,1402.35,145.50,1808.31,56.57,73.20
3,1201,1800,200235,1258.65,1413.30,154.65,1808.51,59.74,68.60
3,1201,1800,200236,1261.05,1416.55,155.50,1809.53,56.65,65.90
3,1201,1800,200237,1268.30,1445.05,176.75,1808.70,36.72,46.50
3,1201,1800,200238,1272.70,1422.65,149.95,1808.51,47.26,63.40
3,1201,1800,200239,1276.70,1419.60,142.90,1809.79,50.09,70.20
3,1201,1800,200240,1283.30,1428.80,145.50,1808.21,53.69,70.90
3,1201,1800,200241,1288.45,1435.55,147.10,1808.21,41.60,61.70
3,1201,1800,200242,1291.70,1445.50,153.80,1808.21,66.42,74.50
3,1201,1800,200243,1294.25,1453.75,159.50,1808.31,57.30,63.70
3,1201,1800,200244,1294.95,1447.75,152.80,1809.91,59.72,70.00
3,1201,1800,200245,1313.25,1469.10,155.85,1808.21,47.90,60.30
3,1201,1800,200246,1314.15,1454.15,140.00,1809.02,46.96,70.00
3,1201,1800,200247,1315.85,1487.80,171.95,1808.70,65.03,60.90
3,1201,1800,200248,1317.10,1477.70,160.60,1808.21,66.80,69.40
3,1201,1800,200249,1322.05,1463.15,141.10,1809.58,54.70,75.40
3,1201,1800,200250,1323.85,1482.80,158.95,1809.42,59.35,65.40
3,1201,1800,200251,1344.50,1493.50,149.00,1808.14,52.28,67.30
3,1201,1800,200252,1351.10,1509.30,158.20,1809.39,60.98,67.00
3,1201,1800,200253,1351.80,1494.15,142.35,1808.21,54.03,73.70
3,1201,1800,200254,1356.40,1498.05,141.65,1809.61,56.60,76.60
3,1201,1800,200255,1358.60,1503.50,144.90,1808.21,55.97,73.20
3,1201,1800,200256,1377.95,1516.40,138.45,1809.08,42.53,67.90
3,1201,1800,200257,1381.60,1523.50,141.90,1808.14,45.61,67.60
3,1201,1800,200258,1385.25,1533.50,148.25,1809.10,46.96,64.30
3,1201,1800,200259,1389.20,1544.70,155.50,1808.70,55.79,65.30
3,1201,1800,200260,1401.05,1556.15,155.10,1809.16,47.27,60.40
3,1201,1800,200261,1406.10,1566.10,160.00,1808.70,62.67,66.90
3,1201,1800,200262,1407.65,1543.20,135.55,1808.46,52.82,78.70
3,1201,1800,200263,1408.45,1560.20,151.75,1808.31,56.71,68.50
3,1201,1800,200264,1413.90,1570.85,156.95,1808.21,63.96,70.00
3,1201,1800,200265,1415.80,1583.95,168.15,1808.70,79.92,73.80
3,1201,1800,200266,1419.25,1599.00,179.75,1808.51,84.15,68.10
3,1201,1800,200267,1421.80,1588.05,166.25,1809.34,81.55,76.90
3,1201,1800,200268,1422.80,1593.80,171.00,1808.70,77.98,70.00
3,1201,1800,200269,1438.00,1621.90,183.90,1809.17,53.90,50.10
3,1201,1800,200270,1444.60,1603.30,158.70,1808.21,70.85,74.10
3,1201,1800,200271,1451.75,1603.95,152.20,1808.21,63.76,73.60
3,1201,1800,200272,1471.00,1595.35,124.35,1809.88,36.89,74.50
3,1201,1800,200273,1475.10,1612.00,136.90,1809.11,40.27,67.40
3,1201,1800,200274,1479.10,1624.20,145.10,1809.08,47.90,67.00
3,1201,1800,200275,1479.90,1635.45,155.55,1809.17,48.78,61.00
3,1201,1800,200276,1488.00,1628.80,140.80,1808.21,51.14,72.60
3,1201,1800,200277,1489.50,1649.60,160.10,1808.70,54.40,61.60
3,1201,1800,200278,1495.20,1639.35,144.15,1808.14,49.26,68.60
3,1201,1800,200279,1496.75,1663.20,166.45,1808.71,69.27,67.00
3,1201,1800,200280,1502.75,1653.10,150.35,1808.14,60.69,72.60
3,1201,1800,200281,1507.65,1668.45,160.80,1809.16,56.59,62.50
3,1201,1800,200282,1521.15,1677.00,155.85,1809.10,64.89,71.60
3,1201,1800,200283,1526.00,1682.50,156.50,1809.49,58.25,66.30
3,1201,1800,200284,1529.00,1687.20,158.20,1808.31,62.18,67.80
3,1201,1800,200285,1529.85,1702.25,172.40,1808.21,68.41,62.60
3,1201,1800,200286,1537.15,1692.00,154.85,1808.70,60.35,68.90
3,1201,1800,200287,1538.95,1682.85,143.90,1809.61,49.21,68.80
3,1201,1800,200288,1554.40,1698.30,143.90,1809.40,56.70,74.70
3,1201,1800,200289,1556.15,1705.85,149.70,1808.21,62.56,74.70
3,1201,1800,200290,1557.15,1715.80,158.65,1808.21,75.09,77.90
3,1201,1800,200291,1559.80,1710.55,150.75,1808.70,69.05,79.70
3,1201,1800,200292,1566.35,1727.50,161.15,1808.89,55.78,61.80
3,1201,1800,200293,1580.40,1732.30,151.90,1809.16,45.65,61.30
3,1201,1800,200294,1585.15,1735.40,150.25,1809.44,65.98,77.30
3,1201,1800,200295,1586.45,1725.35,138.90,1809.91,39.12,65.30
3,1201,1800,200296,1590.30,1732.05,141.75,1809.09,40.15,64.10
3,1201,1800,200297,1595.30,1740.95,145.65,1808.70,50.04,68.10
3,1201,1800,200298,1597.90,1746.20,148.30,1808.21,44.48,62.70
3,1201,1800,200299,1605.20,1750.50,145.30,1809.36,47.05,66.30
3,1201,1800,200300,1612.80,1765.95,153.15,1808.21,60.16,70.00
3,1201,1800,200301,1615.20,1752.25,137.05,1809.71,51.89,76.50
3,1201,1800,200302,1616.80,1788.85,172.05,1808.21,40.14,49.35
3,1201,1800,200303,1635.80,1800.40,164.60,1809.49,38.96,51.85
3,1201,1800,200304,1650.95,1778.25,127.30,1810.57,44.48,78.70
3,1201,1800,200305,1656.85,1789.10,132.25,1808.14,46.94,76.30
3,1201,1800,200306,1660.35,1786.30,125.95,1811.43,36.62,73.00
4,1801,2400,200307,1666.40,1803.35,136.95,1808.14,45.27,71.00
4,1801,2400,200308,1673.50,1808.00,134.50,1808.14,39.61,68.60
4,1801,2400,200309,1685.00,1823.55,138.55,1808.14,39.17,65.50
4,1801,2400,200310,1688.80,1828.75,139.95,1808.14,40.57,65.50
4,1801,2400,200311,1706.90,1838.80,131.90,1809.08,47.10,76.80
4,1801,2400,200312,1713.40,1850.75,137.35,1809.15,33.31,62.60
4,1801,2400,200313,1731.45,1852.00,120.55,1810.19,26.92,69.60
4,1801,2400,200314,1741.50,1854.65,113.15,1808.70,29.35,77.70
4,1801,2400,200315,1745.45,1857.35,111.90,1809.08,19.52,70.50
4,1801,2400,200316,1758.30,1879.00,120.70,1809.08,27.93,70.20
4,1801,2400,200317,1759.30,1886.00,126.70,1808.21,34.10,70.30
4,1801,2400,200318,1761.90,1882.90,121.00,1809.71,39.56,80.00
4,1801,2400,200319,1771.30,1889.55,118.25,1808.14,36.58,79.70
4,1801,2400,200320,1776.65,1903.75,127.10,1809.08,31.18,67.90
4,1801,2400,200321,1777.40,1906.55,129.15,1808.21,32.14,67.10
4,1801,2400,200322,1782.90,1913.45,130.55,1808.70,41.96,73.50
4,1801,2400,200323,1790.65,1914.85,124.20,1810.84,42.30,79.60
4,1801,2400,200324,1792.95,1917.95,125.00,1809.09,38.85,75.60
4,1801,2400,200325,1794.00,1930.45,136.45,1808.70,39.27,67.00
4,1801,2400,200326,1794.80,1924.60,129.80,1808.14,37.99,70.90
4,1801,2400,200327,1817.20,1939.85,122.65,1809.96,40.38,79.20
4,1801,2400,200328,1820.60,1949.40,128.80,1808.21,41.89,74.90
4,1801,2400,200329,1821.35,1956.15,134.80,1808.14,51.03,77.70
4,1801,2400,200330,1821.75,1942.85,121.10,1809.11,39.07,79.40
4,1801,2400,200331,1824.65,1971.10,146.45,1808.21,54.51,70.80
4,1801,2400,200332,1827.65,1965.85,138.20,1808.70,47.89,72.10
4,1801,2400,200333,1829.10,1979.15,150.05,1808.21,43.34,61.00
4,1801,2400,200334,1829.80,1959.60,129.80,1809.61,47.65,79.30
4,1801,2400,200335,1830.35,1997.25,166.90,1808.21,58.41,60.00
4,1801,2400,200336,1840.30,1972.10,131.80,1809.08,42.95,73.30
4,1801,2400,200337,1841.35,2026.50,185.15,1808.21,59.97,52.00
4,1801,2400,200338,1842.85,2002.85,160.00,1808.70,57.30,63.40
4,1801,2400,200339,1848.15,2012.10,163.95,1809.30,69.55,69.00
4,1801,2400,200340,1854.10,2012.30,158.20,1808.70,67.89,72.10
4,1801,2400,200341,1856.25,2001.60,145.35,1809.89,54.22,71.50
4,1801,2400,200342,1858.25,2029.85,171.60,1808.70,73.83,66.60
4,1801,2400,200343,1868.10,2037.50,169.40,1808.51,86.04,78.10
4,1801,2400,200344,1874.85,2034.35,159.50,1809.73,55.43,62.60
4,1801,2400,200345,1875.85,2049.25,173.40,1808.92,65.58,60.40
4,1801,2400,200346,1881.25,2024.70,143.45,1808.14,52.79,71.80
4,1801,2400,200347,1887.65,2031.65,144.00,1809.42,52.13,70.90
4,1801,2400,200348,1899.65,2052.55,152.90,1808.21,60.83,70.70
4,1801,2400,200349,1916.45,2071.40,154.95,1808.70,58.63,67.60
4,1801,2400,200350,1918.60,2059.95,141.35,1808.14,51.32,72.30
4,1801,2400,200351,1928.10,2075.70,147.60,1809.10,59.11,73.60
4,1801,2400,200352,1935.35,2080.80,145.45,1808.14,54.16,71.30
4,1801,2400,200353,1940.20,2085.05,144.85,1808.14,62.87,79.40
4,1801,2400,200354,1943.95,2111.30,167.35,1808.21,67.51,65.20
4,1801,2400,200355,1945.15,2096.05,150.90,1809.42,59.03,70.90
4,1801,2400,200356,1947.45,2089.90,142.45,1809.62,51.08,71.30
4,1801,2400,200357,1958.45,2111.35,152.90,1808.21,53.21,65.30
4,1801,2400,200358,1960.40,2125.85,165.45,1808.21,65.46,65.10
4,1801,2400,200359,1966.65,2105.45,138.80,1809.08,53.78,76.60
4,1801,2400,200360,1969.45,2130.40,160.95,1808.21,64.80,67.70
4,1801,2400,200361,1970.35,2142.70,172.35,1808.21,74.17,66.30
4,1801,2400,200362,1972.50,2126.75,154.25,1808.70,55.29,65.80
4,1801,2400,200363,1973.45,2147.10,173.65,1808.70,73.17,64.80
4,1801,2400,200364,1974.50,2136.75,162.25,1810.41,69.54,70.30
4,1801,2400,200365,1985.70,2151.75,166.05,1808.31,66.36,65.30
4,1801,2400,200366,1990.45,2155.80,165.35,1808.51,73.78,71.10
4,1801,2400,200367,1993.80,2142.15,148.35,1809.91,60.42,74.10
4,1801,2400,200368,1999.55,2161.15,161.60,1808.31,63.11,66.10
4,1801,2400,200369,2003.55,2184.60,181.05,1809.78,36.27,45.00
4,1801,2400,200370,2006.40,2175.55,169.15,1808.21,72.71,67.50
4,1801,2400,200371,2008.05,2184.40,176.35,1808.83,80.87,68.20
4,1801,2400,200372,2013.35,2166.30,152.95,1808.37,58.60,69.00
4,1801,2400,200373,2019.15,2186.80,167.65,1808.21,64.98,63.40
4,1801,2400,200374,2020.35,2188.90,168.55,1808.31,86.25,79.10
4,1801,2400,200375,2028.10,2214.50,186.40,1809.21,97.79,73.50
4,1801,2400,200376,2034.15,2198.85,164.70,1808.61,81.97,78.70
4,1801,2400,200377,2036.75,2204.15,167.40,1808.31,82.64,76.80
4,1801,2400,200378,2048.20,2209.90,161.70,1809.40,68.24,69.70
4,1801,2400,200379,2051.70,2220.10,168.40,1809.34,72.19,67.70
4,1801,2400,200380,2070.75,2245.95,175.20,1808.70,69.50,61.60
4,1801,2400,200381,2075.00,2260.15,185.15,1809.22,87.79,66.90
