统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100002,86,76,大客车/公交车,12.41,53.45,52.81,0.02,88.03,6.00
1,100003,102,88,货车,8.84,52.10,52.03,0.02,995.58,3600.00
1,100004,81,67,小客车,4.50,69.90,69.65,0.07,997.75,3600.00
1,100005,90,74,小客车,4.25,65.10,58.25,0.00,45.61,2.82
1,100006,115,97,小客车,4.21,64.20,63.31,0.09,148.40,8.44
1,100007,105,86,小客车,4.22,64.40,57.95,0.00,47.47,2.95
1,100013,123,78,小客车,4.93,78.70,75.08,0.41,135.16,6.48
1,100015,129,82,小客车,4.91,78.10,75.09,0.39,128.12,6.14
1,100017,148,99,小客车,4.25,65.10,63.14,0.08,87.38,4.98
1,100018,136,88,小客车,4.88,77.60,75.14,0.56,997.56,3600.00
1,100020,143,92,小客车,4.25,65.00,64.13,0.10,128.82,7.23
1,100022,153,100,小客车,4.86,77.10,71.67,0.28,80.91,4.06
1,100023,158,103,小客车,4.14,62.80,61.82,0.08,102.60,5.97
1,100024,165,107,小客车,4.60,72.00,69.54,0.20,117.08,6.06
1,100025,171,106,小客车,4.47,69.50,67.70,0.16,111.06,5.91
1,100026,177,108,小客车,4.27,65.40,64.10,0.10,110.49,6.20
1,100027,179,110,小客车,4.70,74.00,62.56,0.05,39.59,2.28
1,100028,186,112,小客车,4.29,65.80,64.41,0.11,114.01,6.37
1,100031,196,116,小客车,4.27,65.40,64.95,0.13,997.87,3600.00
1,100032,218,135,小客车,4.20,64.00,61.52,0.06,73.04,4.27
1,100033,214,127,小客车,4.16,63.20,62.49,0.08,129.28,7.45
1,100034,207,120,小客车,4.89,77.90,74.16,0.41,112.55,5.46
1,100035,223,133,小客车,4.82,76.30,71.35,0.30,86.94,4.39
1,100036,228,135,小客车,4.21,64.20,62.86,0.10,92.93,5.32
1,100037,240,145,货车,8.26,50.65,50.28,0.02,109.91,7.87
1,100038,244,146,小客车,4.07,61.30,57.42,0.00,58.39,3.66
1,100040,249,140,小客车,4.28,65.50,62.12,0.04,70.46,4.08
1,100041,269,148,小客车,4.75,75.00,71.39,0.28,92.35,4.66
1,100043,259,119,小客车,4.41,68.20,64.96,0.10,77.16,4.28
1,100045,264,115,小客车,4.62,72.30,68.77,0.19,84.99,4.45
1,100047,279,129,小客车,4.41,68.10,65.70,0.12,87.34,4.79
1,100048,284,131,小客车,4.59,71.90,68.54,0.20,85.62,4.50
1,100049,289,130,小客车,4.46,69.30,66.95,0.16,91.44,4.92
1,100050,299,140,小客车,4.24,64.80,62.47,0.08,80.09,4.62
1,100051,294,134,小客车,4.14,62.90,61.55,0.07,92.99,5.44
1,200009,201,176,小客车,4.68,73.60,70.17,0.24,96.08,4.93
1,200013,233,194,小客车,4.15,63.00,61.09,0.06,80.47,4.74
1,200018,254,196,小客车,4.12,62.40,60.54,0.05,81.47,4.85
1,200022,274,200,小客车,4.37,67.30,65.65,0.13,97.82,5.36
2,100053,319,156,小客车,4.20,64.00,62.17,0.08,85.81,4.97
2,100054,309,144,小客车,4.53,70.60,67.31,0.15,83.18,4.45
2,100057,324,148,小客车,4.57,71.40,67.50,0.17,78.94,4.21
2,100058,328,151,小客车,4.83,76.70,72.22,0.33,88.75,4.42
2,100059,344,166,小客车,4.76,75.30,71.84,0.29,95.69,4.80
2,100061,349,165,小客车,4.09,61.80,60.92,0.06,103.05,6.09
2,100062,354,166,小客车,4.73,74.60,69.32,0.20,75.03,3.90
2,100064,359,159,小客车,4.79,75.80,71.83,0.30,91.37,4.58
2,100065,364,163,小客车,4.18,63.60,62.52,0.09,102.35,5.89
2,100067,369,165,小客车,4.58,71.50,67.92,0.16,83.49,4.43
2,100068,379,169,小客车,4.63,72.70,68.69,0.18,81.61,4.28
2,100069,391,181,货车,9.30,53.25,52.69,0.03,108.03,7.38
2,100072,407,184,小客车,4.16,63.20,62.10,0.08,106.94,6.20
2,100073,396,172,小客车,4.92,78.30,70.18,0.11,68.56,3.52
2,100076,412,184,小客车,4.79,75.90,70.87,0.23,81.07,4.12
2,100078,427,186,小客车,4.83,76.60,71.14,0.24,79.30,4.01
2,100079,442,200,小客车,4.51,70.20,66.06,0.11,71.22,3.88
2,100080,438,194,小客车,4.12,62.30,61.56,0.07,111.86,6.54
2,100081,447,204,小客车,4.73,74.60,70.72,0.29,92.29,4.70
2,100083,467,222,小客车,4.92,78.50,73.61,0.35,90.46,4.42
2,100084,457,211,小客车,4.04,60.90,59.88,0.05,94.22,5.66
2,100085,472,222,小客车,4.75,75.00,72.10,0.36,112.34,5.61
2,100086,462,201,小客车,4.70,73.90,68.71,0.16,73.79,3.87
2,100087,477,217,小客车,4.49,69.80,67.72,0.20,100.54,5.34
2,100088,487,224,小客车,4.50,70.00,67.51,0.17,88.07,4.70
2,100089,482,210,小客车,4.70,74.00,70.28,0.28,89.50,4.58
2,100090,492,216,小客车,4.21,64.30,62.70,0.09,89.33,5.13
2,100091,497,209,小客车,4.06,61.20,59.60,0.05,82.24,4.97
2,100092,511,221,小客车,4.78,75.50,71.58,0.26,91.62,4.61
2,100093,506,211,小客车,4.72,74.40,68.68,0.14,71.73,3.76
2,100094,516,220,小客车,4.46,69.10,67.20,0.16,98.94,5.30
2,100096,521,221,小客车,4.75,74.90,70.99,0.26,88.59,4.49
2,100098,541,241,小客车,4.18,63.60,61.97,0.08,86.73,5.04
2,100099,531,232,小客车,4.43,68.70,67.07,0.18,111.41,5.98
2,100100,546,245,小客车,4.57,71.30,67.37,0.15,77.48,4.14
2,100101,536,220,小客车,4.45,69.00,66.25,0.13,81.89,4.45
2,100103,564,236,货车,7.16,47.90,47.78,0.03,574.60,43.29
2,100104,574,237,小客车,4.27,65.40,63.00,0.04,84.49,4.83
2,100105,569,227,小客车,4.88,77.60,66.25,0.00,53.87,2.93
2,100106,579,231,小客车,4.20,64.00,62.04,0.08,82.89,4.81
2,100108,588,232,小客车,4.05,61.10,59.90,0.06,87.82,5.28
2,100109,593,235,小客车,4.67,73.50,68.46,0.15,73.67,3.87
2,100110,583,224,小客车,4.68,73.60,68.94,0.21,77.71,4.06
2,100112,598,216,小客车,4.79,75.80,71.93,0.36,98.40,4.93
2,200030,304,187,小客车,4.27,65.40,63.17,0.09,83.61,4.76
2,200031,333,215,小客车,4.68,73.70,70.78,0.28,98.35,5.00
2,200032,314,195,小客车,4.31,66.20,64.31,0.12,90.69,5.08
2,200038,339,211,小客车,4.67,73.30,70.40,0.25,97.10,4.97
2,200042,384,242,小客车,4.08,61.60,60.51,0.07,95.29,5.67
2,200043,374,225,小客车,4.19,63.80,62.38,0.09,93.22,5.38
2,200044,401,252,小客车,4.50,70.10,67.50,0.13,92.20,4.92
2,200047,422,266,小客车,4.14,62.80,62.01,0.07,109.84,6.38
2,200048,417,258,小客车,4.95,79.00,74.38,0.41,95.33,4.61
2,200055,432,246,小客车,4.97,79.50,74.95,0.48,103.37,4.97
2,200061,452,255,小客车,4.57,71.30,68.58,0.20,88.72,4.66
2,200064,501,295,小客车,4.03,60.50,58.24,0.03,68.16,4.21
2,200073,526,300,小客车,4.84,76.80,72.96,0.33,94.91,4.68
2,200080,551,311,小客车,4.27,65.40,63.67,0.10,91.58,5.18
2,200081,556,316,小客车,4.51,70.20,67.28,0.14,87.32,4.67
3,100111,603,229,小客车,4.50,70.10,67.99,0.21,100.80,5.34
3,100114,629,244,小客车,4.33,66.50,64.99,0.12,99.91,5.53
3,100115,608,221,小客车,4.92,78.40,73.48,0.38,90.34,4.43
3,100116,619,227,小客车,4.66,73.20,70.38,0.24,98.14,5.02
3,100119,634,226,小客车,4.72,74.40,70.19,0.23,83.52,4.28
3,100121,644,214,小客车,4.41,68.20,66.21,0.15,95.16,5.17
3,100122,653,214,小客车,4.95,78.90,74.00,0.42,92.42,4.50
3,100123,663,216,小客车,4.01,60.30,58.81,0.05,79.82,4.89
3,100124,668,210,小客车,4.51,70.30,65.65,0.08,68.06,3.73
3,100125,678,217,小客车,4.24,64.70,63.57,0.10,104.20,5.90
3,100127,683,216,小客车,4.11,62.20,60.52,0.06,83.72,4.98
3,100129,687,204,小客车,4.23,64.60,61.64,0.05,69.07,4.03
3,100130,692,207,小客车,4.70,73.90,69.00,0.18,76.15,3.97
3,100131,702,204,小客车,4.53,70.50,68.02,0.19,93.15,4.93
3,100133,712,211,小客车,4.31,66.20,64.01,0.11,85.73,4.82
3,100134,707,198,小客车,4.34,66.80,64.91,0.12,92.64,5.14
3,100135,716,165,小客车,4.28,65.60,63.04,0.09,75.54,4.31
3,100136,726,169,小客车,4.39,67.80,66.08,0.15,97.92,5.33
3,100138,721,147,小客车,4.91,78.20,72.25,0.27,78.65,3.92
3,100139,736,155,小客车,4.50,70.00,67.39,0.17,89.47,4.78
3,100140,741,151,小客车,4.66,73.10,69.75,0.22,89.21,4.60
3,100141,751,147,小客车,4.48,69.60,66.87,0.17,87.50,4.71
