统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100008,168,145,小客车,4.89,57.90,57.72,0.00,997.55,3600.00
1,100013,173,132,小客车,4.75,55.00,52.22,0.02,72.06,4.97
1,100030,179,46,小客车,4.96,59.10,56.11,0.00,84.31,5.41
1,200010,117,88,小客车,4.81,56.20,56.19,0.00,997.59,3600.00
1,200020,121,78,小客车,5.00,59.90,51.90,0.06,46.97,3.26
1,300011,190,153,小客车,4.75,55.00,54.47,0.00,176.01,11.63
1,300023,231,163,小客车,4.66,53.20,43.76,0.00,37.11,3.05
1,300027,199,126,小客车,4.36,47.10,46.56,0.00,127.30,9.84
1,300031,206,126,小客车,4.52,50.40,44.52,0.02,43.27,3.50
1,300032,202,121,小客车,4.87,57.40,46.13,0.01,36.26,2.83
1,300033,218,134,小客车,4.67,53.30,41.15,0.04,30.39,2.66
1,300037,209,111,小客车,4.49,49.70,43.10,0.03,39.58,3.31
1,300044,212,108,小客车,4.53,50.50,42.09,0.03,35.20,3.01
1,300047,221,109,小客车,4.93,58.70,40.86,0.04,27.25,2.40
1,300050,227,105,小客车,4.41,48.20,38.80,0.04,30.43,2.82
1,300053,215,78,小客车,4.85,57.00,41.72,0.04,29.05,2.51
1,300056,224,78,小客车,4.29,45.70,39.50,0.03,35.90,3.27
2,100035,322,164,小客车,4.67,53.30,53.30,0.00,997.67,3600.00
2,100051,326,112,小客车,4.97,59.40,53.12,0.00,55.28,3.75
2,100056,330,103,小客车,4.92,58.40,51.50,0.02,49.90,3.49
2,100083,473,145,小客车,4.71,54.30,54.30,0.00,997.64,3600.00
2,100095,479,119,小客车,4.95,59.00,56.47,0.00,91.30,5.82
2,100100,484,104,小客车,4.06,41.20,40.04,0.03,63.66,5.72
2,200221,567,211,小客车,4.28,45.60,36.87,0.28,26.72,2.61
2,200274,564,113,小客车,4.47,49.50,37.35,0.01,11.11,2.14
2,300067,345,156,小客车,4.27,45.40,45.23,0.00,217.19,17.29
2,300076,349,144,小客车,4.37,47.40,43.46,0.01,49.20,4.08
2,300077,353,147,小客车,4.33,46.50,41.84,0.02,43.49,3.74
2,300080,358,147,小客车,4.09,41.80,39.11,0.00,49.46,4.55
2,300095,360,103,小客车,4.61,52.20,38.68,0.00,27.33,2.54
2,300100,363,90,小客车,4.99,59.80,38.56,0.01,24.49,2.29
2,300103,366,82,小客车,4.96,59.10,38.44,0.01,24.52,2.30
2,300106,369,80,小客车,4.12,42.30,37.28,0.02,36.06,3.48
2,300111,372,60,小客车,4.59,51.80,37.07,0.02,25.29,2.46
2,300114,380,56,小客车,4.59,51.80,44.42,0.00,41.69,3.38
2,300117,376,47,小客车,4.38,47.70,39.81,0.00,34.27,3.10
2,300133,524,139,小客车,4.96,59.20,46.33,0.00,35.68,2.77
2,300134,491,105,小客车,4.67,53.30,50.77,0.00,83.75,5.94
2,300147,499,86,小客车,4.15,43.00,42.34,0.00,100.81,8.57
2,300154,502,82,小客车,4.72,54.40,42.11,0.01,31.33,2.68
2,300157,505,80,小客车,4.72,54.40,41.82,0.01,30.82,2.65
2,300170,521,71,小客车,4.38,47.50,43.86,0.00,53.42,4.39
2,300172,509,59,小客车,4.33,46.60,42.61,0.00,48.54,4.10
2,300175,513,57,小客车,4.48,49.60,42.09,0.01,36.85,3.15
2,300179,516,55,小客车,4.40,48.00,41.29,0.02,37.28,3.25
2,300185,528,60,小客车,4.92,58.50,50.48,0.00,48.20,3.44
3,100121,629,148,小客车,4.04,40.80,40.80,0.00,997.98,3600.00
3,100128,633,112,小客车,4.59,51.90,40.60,0.01,30.64,2.72
3,100138,635,88,小客车,4.72,54.50,40.39,0.01,28.53,2.54
3,100155,774,159,小客车,4.22,44.40,44.40,0.00,997.89,3600.00
3,100171,778,98,小客车,4.31,46.20,42.40,0.02,48.20,4.09
3,100181,782,72,小客车,4.40,48.00,41.38,0.02,37.52,3.26
3,100186,785,51,小客车,4.84,56.80,41.20,0.02,28.48,2.49
