统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200012,150,117,小客车,4.66,53.10,53.10,0.00,997.67,3600.00
1,200027,156,108,小客车,4.97,59.50,59.30,0.03,997.51,3600.00
1,200029,162,109,小客车,4.74,54.70,54.52,0.03,997.63,3600.00
1,200035,166,104,小客车,4.62,52.40,50.83,0.29,997.69,3600.00
1,200058,297,187,小客车,4.94,58.80,58.80,0.00,997.53,3600.00
1,300061,266,107,小客车,4.76,55.20,55.20,0.00,997.62,3600.00
1,300081,275,62,小客车,4.71,54.30,54.30,0.00,997.64,3600.00
1,400034,123,69,小客车,4.91,58.10,58.10,0.00,997.55,3600.00
2,200071,310,184,小客车,4.64,52.90,52.89,0.00,997.68,3600.00
2,200075,315,181,小客车,4.93,58.70,56.92,0.29,997.53,3600.00
2,200084,318,168,小客车,4.71,54.30,47.85,0.16,43.47,3.27
2,200089,457,302,小客车,4.94,58.80,55.91,0.47,997.53,3600.00
2,200117,325,127,小客车,4.62,52.30,52.24,0.01,997.69,3600.00
2,200140,452,222,小客车,4.36,47.20,47.20,0.00,997.82,3600.00
2,200161,463,201,小客车,4.88,57.60,57.48,0.02,997.56,3600.00
2,200180,477,192,小客车,4.97,59.50,58.42,0.18,997.51,3600.00
2,200187,472,175,小客车,4.91,58.10,58.10,0.00,997.55,3600.00
2,300112,415,101,小客车,4.75,55.10,55.10,0.00,997.62,3600.00
2,300125,421,67,小客车,4.73,54.60,54.43,0.03,997.63,3600.00
2,300152,571,153,大客车,11.62,39.85,39.85,0.00,994.19,3600.00
2,300178,576,116,小客车,4.73,54.60,48.10,1.09,997.63,3600.00
2,300189,582,102,小客车,4.46,49.20,49.15,0.01,997.77,3600.00
2,300196,588,94,小客车,4.22,44.50,44.32,0.04,997.89,3600.00
2,300216,593,56,小客车,4.62,52.40,50.40,0.37,997.69,3600.00
2,400214,439,80,小客车,4.84,56.90,56.90,0.00,997.58,3600.00
2,400242,522,128,小客车,4.60,52.00,52.00,0.00,997.70,3600.00
2,400261,527,97,小客车,4.88,57.60,47.69,1.52,997.56,3600.00
3,200136,609,386,小客车,4.96,59.30,49.74,0.46,520.37,37.66
3,200153,756,511,小客车,4.53,50.60,50.41,0.04,997.73,3600.00
3,200182,621,329,小客车,4.37,47.40,47.36,0.01,997.81,3600.00
3,200186,626,328,小客车,4.29,45.80,44.80,0.21,997.85,3600.00
3,200212,765,421,小客车,4.49,49.80,49.80,0.00,997.75,3600.00
3,200223,751,387,小客车,4.80,56.10,56.10,0.00,997.60,3600.00
3,200237,614,225,小客车,4.37,47.30,47.06,0.05,997.82,3600.00
3,200252,605,181,大客车,12.49,47.05,47.05,0.00,993.76,3600.00
3,200257,770,338,小客车,4.75,55.10,52.46,0.46,997.62,3600.00
3,200295,626,136,小客车,4.98,59.60,42.63,0.01,14.12,2.38
3,200372,776,179,小客车,4.28,45.50,45.46,0.01,997.86,3600.00
3,300243,714,115,小客车,4.83,56.60,56.60,0.00,997.58,3600.00
3,300256,721,79,小客车,4.68,53.60,53.53,0.01,997.66,3600.00
3,300262,724,61,小客车,4.92,58.40,51.27,0.40,522.96,36.72
3,300281,861,154,小客车,4.73,54.60,54.60,0.00,997.63,3600.00
3,300300,868,130,小客车,4.96,59.30,59.21,0.02,997.52,3600.00
3,300327,883,83,小客车,4.43,48.60,48.60,0.00,997.78,3600.00
3,300333,887,59,小客车,4.59,51.90,47.03,0.91,523.42,40.07
4,200166,920,651,小客车,4.68,53.70,53.60,0.02,997.66,3600.00
4,200227,1068,695,小客车,4.52,50.40,50.40,0.00,997.74,3600.00
4,200419,904,232,小客车,4.36,47.20,47.20,0.00,997.82,3600.00
4,200440,907,204,小客车,5.00,60.00,47.29,0.00,36.20,2.76
4,200442,913,208,小客车,4.57,51.30,51.12,0.03,997.72,3600.00
4,200481,1048,278,小客车,4.57,51.40,51.40,0.00,997.71,3600.00
4,200487,1054,277,小客车,4.62,52.40,52.08,0.06,997.69,3600.00
4,200491,1058,274,小客车,4.87,57.40,54.28,0.52,997.56,3600.00
4,300346,1009,146,小客车,4.66,53.10,53.10,0.00,997.67,3600.00
4,300360,1016,117,小客车,4.73,54.60,54.49,0.02,997.63,3600.00
4,300404,1161,147,小客车,4.92,58.30,58.14,0.03,997.54,3600.00
4,300411,1166,133,小客车,4.92,58.40,57.56,0.14,997.54,3600.00
4,300430,1175,97,小客车,4.48,49.60,49.60,0.00,997.76,3600.00
4,300438,1178,72,小客车,4.77,55.40,48.14,0.02,44.62,3.34
4,300448,1183,63,小客车,4.83,56.70,44.40,1.88,514.44,41.71
4,400516,979,112,小客车,4.96,59.10,58.99,0.02,997.52,3600.00
4,400538,995,100,小客车,5.00,59.90,59.86,0.01,997.50,3600.00
4,400648,1155,79,小客车,4.97,59.50,59.50,0.00,997.51,3600.00
5,200523,1205,365,小客车,4.95,59.00,52.30,1.05,997.52,3600.00
5,200549,1201,310,小客车,4.49,49.80,49.80,0.00,997.75,3600.00
5,200601,1227,260,小客车,4.76,55.20,54.62,0.10,997.62,3600.00
5,200609,1222,239,小客车,4.74,54.80,54.67,0.02,997.63,3600.00
5,200611,1210,225,小客车,4.53,50.50,50.09,0.08,997.74,3600.00
5,200616,1215,217,小客车,4.80,56.10,54.95,0.20,997.60,3600.00
