统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400003,39,30,小客车,4.22,44.50,44.50,0.00,997.89,3600.00
1,400007,46,33,小客车,4.46,49.30,47.34,0.00,80.71,6.14
1,400015,53,29,小客车,4.48,49.60,48.09,0.00,89.17,6.68
1,400016,62,39,小客车,4.04,40.70,36.64,0.98,117.64,11.56
1,400024,67,30,小客车,4.63,52.50,46.48,0.00,48.51,3.76
1,400026,70,31,小客车,4.49,49.70,43.16,0.03,39.57,3.30
1,400028,81,34,小客车,4.03,40.50,40.14,0.00,127.63,11.45
1,400038,92,34,小客车,4.53,50.50,40.54,0.01,15.37,2.73
1,400044,96,26,小客车,4.60,52.00,48.55,0.00,60.94,4.52
1,400045,100,30,小客车,4.75,55.00,48.76,0.00,49.12,3.63
1,400048,104,29,小客车,4.60,52.00,47.78,0.00,55.54,4.18
1,400051,112,28,小客车,4.42,48.40,47.22,0.00,97.28,7.42
1,400056,117,24,小客车,4.94,58.80,53.32,0.00,60.38,4.08
1,400067,132,26,小客车,4.58,51.60,50.59,0.01,113.64,8.09
1,400069,144,38,小客车,4.64,52.90,45.98,0.71,64.94,5.08
1,400074,140,26,小客车,4.59,51.90,50.69,0.00,106.42,7.56
1,400078,152,29,小客车,4.54,50.90,47.04,0.45,95.98,7.34
1,400081,164,35,小客车,4.60,52.00,50.30,0.00,93.08,6.66
1,400084,169,35,小客车,4.20,44.00,42.21,0.02,63.27,5.40
1,400089,173,30,小客车,4.58,51.50,44.33,0.00,41.02,3.33
1,400092,179,32,小客车,4.84,56.80,47.05,0.01,18.76,2.87
1,400094,186,28,小客车,4.70,53.90,52.27,0.00,105.49,7.27
1,400095,190,32,小客车,4.58,51.60,47.86,0.01,57.04,4.29
1,400111,212,30,小客车,4.46,49.10,49.10,0.00,997.77,3600.00
1,400118,236,32,小客车,4.07,41.30,41.30,0.00,997.97,3600.00
