统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100004,112,38,小客车,4.03,40.60,28.01,1.01,17.99,2.31
1,100026,131,31,小客车,4.46,49.30,44.21,0.00,48.43,3.94
1,100034,263,29,小客车,4.87,57.40,25.32,1.25,14.59,2.08
1,100048,270,60,小客车,4.20,43.90,26.15,0.48,15.73,2.16
1,100053,273,54,小客车,4.68,53.70,26.35,0.44,15.17,2.07
1,100058,279,39,小客车,4.29,45.70,27.32,0.27,16.54,2.18
1,100062,282,32,小客车,4.36,47.20,30.50,0.02,19.38,2.29
2,100069,413,34,小客车,4.27,45.40,21.24,0.00,12.34,2.09
2,100070,416,39,小客车,4.32,46.40,18.31,0.00,10.48,2.06
2,100081,422,97,小客车,4.66,53.20,18.10,0.31,10.17,2.02
2,100082,424,96,小客车,4.09,41.80,19.38,0.33,11.02,2.05
2,100089,430,79,小客车,4.27,45.40,21.27,0.29,12.14,2.05
2,100107,563,41,小客车,4.08,41.70,17.24,0.00,10.07,2.10
3,100156,723,103,小客车,4.72,54.40,25.67,0.43,14.72,2.06
3,100182,861,30,小客车,4.67,53.40,22.77,1.90,13.34,2.11
3,100201,877,66,小客车,4.06,41.20,27.08,0.29,17.06,2.27
3,100206,880,40,小客车,4.92,58.50,34.82,0.00,21.82,2.26
3,100209,885,34,小客车,4.26,45.30,44.93,0.00,49.19,3.94
4,100211,1011,37,小客车,4.46,49.20,24.44,2.31,14.04,2.07
4,100218,1013,32,小客车,4.62,52.40,18.78,0.07,10.67,2.05
4,100221,1016,35,小客车,4.16,43.20,20.13,0.62,11.39,2.04
4,100223,1018,35,小客车,4.37,47.30,21.65,0.57,12.29,2.04
4,100254,1163,29,小客车,4.66,53.20,23.98,0.27,13.83,2.08
4,100261,1169,37,小客车,4.14,42.90,16.38,0.00,9.54,2.10
4,100266,1175,100,小客车,4.01,40.30,20.22,0.51,11.56,2.06
4,100272,1177,88,小客车,4.76,55.30,22.02,0.45,12.40,2.03
4,100274,1180,81,小客车,4.32,46.40,22.92,0.33,13.11,2.06
4,100278,1182,65,小客车,4.48,49.60,23.51,0.32,13.46,2.06
