统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200003,43,33,小客车,4.73,54.60,54.60,0.00,997.63,3600.00
1,200006,54,37,小客车,4.37,47.30,46.94,0.00,156.30,11.99
1,200009,65,36,小客车,4.46,49.30,48.65,0.00,138.72,10.27
1,200010,69,40,小客车,4.81,56.20,48.22,0.00,42.93,3.20
1,200015,83,47,小客车,4.08,41.60,40.37,0.02,68.80,6.14
1,200017,78,37,小客车,4.48,49.60,48.73,0.00,119.02,8.79
1,200018,88,47,小客车,4.04,40.70,38.57,0.00,54.39,5.08
1,200019,91,49,小客车,4.98,59.60,38.52,0.01,24.50,2.29
1,200024,95,50,小客车,4.11,42.10,37.98,0.01,40.25,3.82
1,200035,103,40,小客车,4.62,52.40,49.67,0.00,79.16,5.74
1,200039,107,37,小客车,4.46,49.10,45.93,0.01,57.86,4.54
1,200040,112,41,小客车,4.53,50.50,40.55,1.46,58.95,5.23
1,200042,118,36,小客车,4.47,49.40,46.62,0.00,67.05,5.18
1,200047,122,34,小客车,4.75,55.00,48.67,0.00,49.14,3.63
1,200049,128,39,小客车,4.58,51.70,48.80,0.00,74.97,5.53
1,200050,132,42,小客车,4.60,52.00,45.77,0.02,43.80,3.44
1,200055,138,36,小客车,4.70,53.90,51.22,0.00,79.08,5.56
1,200057,142,32,小客车,4.88,57.50,49.70,0.00,44.20,3.20
1,200063,153,33,小客车,4.73,54.60,53.85,0.00,147.08,9.83
1,200067,166,41,小客车,4.13,42.60,42.14,0.01,113.17,9.67
1,200068,171,46,小客车,4.37,47.30,44.73,0.00,64.09,5.16
1,200071,174,47,小客车,4.64,52.90,42.73,0.05,33.58,2.83
1,200077,178,39,小客车,4.36,47.10,41.20,0.03,38.72,3.38
1,200083,184,35,小客车,4.60,52.00,48.78,0.00,68.62,5.06
1,200092,194,37,小客车,4.68,53.70,52.02,0.00,59.84,4.14
1,200094,198,40,小客车,4.84,56.80,49.62,0.00,47.13,3.42
1,200096,202,37,小客车,4.70,53.90,48.02,0.02,48.18,3.61
1,200098,207,35,小客车,4.57,51.30,48.38,0.00,66.45,4.94
1,200100,213,38,小客车,4.92,58.40,54.46,0.00,72.87,4.82
1,200103,216,34,小客车,4.95,58.90,52.58,0.01,53.28,3.65
1,200108,228,39,小客车,4.30,46.10,45.81,0.00,162.82,12.80
1,200112,232,43,小客车,4.36,47.20,44.29,0.01,57.63,4.68
1,200116,239,43,小客车,4.11,42.20,41.13,0.01,80.42,7.04
1,200118,242,41,小客车,4.86,57.10,41.08,0.01,28.22,2.47
1,200125,248,38,小客车,4.92,58.50,52.18,0.00,60.20,4.15
1,200127,258,45,小客车,4.05,41.10,40.26,0.01,82.43,7.37
1,200130,251,33,小客车,4.97,59.40,50.78,0.00,45.91,3.25
1,200134,263,43,小客车,4.08,41.70,39.84,0.00,61.15,5.53
1,200135,266,44,小客车,4.61,52.10,39.63,0.00,28.94,2.63
1,200140,270,40,小客车,4.36,47.20,40.34,0.00,36.33,3.24
1,200143,273,39,小客车,4.75,55.10,40.74,0.00,28.86,2.55
1,200146,276,39,小客车,4.77,55.40,41.36,0.00,29.67,2.58
1,200147,282,45,小客车,4.26,45.30,31.98,0.85,20.56,2.31
1,200149,280,44,小客车,4.86,57.10,41.90,1.50,48.14,4.14
1,200152,288,42,大客车,11.99,42.95,38.83,0.00,43.57,4.04
1,200161,295,33,小客车,4.88,57.60,53.23,0.00,72.79,4.92
2,200168,309,35,小客车,4.67,53.40,52.25,0.00,152.93,10.54
2,200169,314,40,小客车,4.53,50.50,48.20,0.00,72.38,5.41
2,200177,319,38,小客车,4.59,51.90,47.34,0.00,53.01,4.03
2,200179,332,46,小客车,4.00,40.10,37.21,0.00,41.79,4.04
2,200180,322,37,小客车,4.97,59.50,48.93,0.00,41.00,3.02
2,200184,329,36,小客车,4.65,53.00,50.57,0.02,85.24,6.07
2,200185,336,39,小客车,4.67,53.30,41.48,0.00,32.26,2.80
2,200187,339,40,小客车,4.91,58.10,42.32,0.00,29.85,2.54
2,200192,342,38,小客车,4.67,53.40,43.47,0.00,35.65,2.95
2,200194,346,40,小客车,4.47,49.50,44.25,0.00,46.40,3.78
2,200198,356,37,小客车,4.36,47.20,46.16,0.00,106.72,8.32
2,200202,364,37,大客车,12.55,47.55,46.17,0.00,90.66,7.07
2,200210,373,33,小客车,4.84,56.80,54.66,0.00,107.46,7.08
2,200212,381,37,小客车,4.49,49.80,48.83,0.00,116.05,8.56
2,200218,397,43,小客车,4.01,40.20,40.03,0.00,168.44,15.15
2,200219,400,45,小客车,4.71,54.10,39.57,0.02,27.50,2.50
2,200240,428,32,小客车,4.71,54.20,54.20,0.00,997.64,3600.00
2,200245,444,38,小客车,4.34,46.90,46.74,0.03,997.83,3600.00
2,200251,451,31,小客车,4.98,59.60,56.41,0.00,88.86,5.67
2,200252,462,37,大客车,12.49,47.05,46.69,0.00,152.53,11.76
2,200263,473,33,小客车,4.88,57.60,56.40,0.00,139.66,8.91
2,200268,483,35,小客车,4.49,49.80,48.87,0.00,119.76,8.82
2,200269,488,39,小客车,4.59,51.90,48.02,0.12,62.74,4.70
2,200274,492,38,小客车,4.47,49.50,45.62,0.01,52.94,4.18
2,200278,495,37,小客车,4.88,57.60,46.48,0.00,37.10,2.87
2,200279,501,43,小客车,4.32,46.40,44.65,0.00,73.54,5.93
2,200282,506,41,小客车,4.31,46.20,43.40,0.00,57.35,4.76
2,200286,514,36,小客车,4.43,48.60,47.08,0.00,89.55,6.85
2,200290,529,44,小客车,4.01,40.20,39.36,0.00,97.54,8.92
2,200296,532,37,小客车,4.91,58.20,39.60,0.00,26.05,2.37
2,200299,536,40,小客车,4.43,48.70,41.86,0.00,38.69,3.33
2,200305,546,41,小客车,4.18,43.70,42.93,0.00,110.28,9.25
2,200317,552,33,小客车,4.87,57.40,52.39,0.00,64.65,4.44
2,200318,561,40,小客车,4.28,45.50,44.77,0.00,118.87,9.56
2,200320,572,50,小客车,4.00,40.00,36.23,0.30,54.62,5.43
2,200325,566,36,小客车,4.86,57.10,51.75,0.00,60.05,4.18
2,200336,595,53,小客车,4.16,43.10,38.17,0.17,39.23,3.70
2,200338,584,38,小客车,4.43,48.70,47.58,0.00,122.95,9.30
2,200339,599,52,小客车,4.33,46.70,40.19,0.19,40.26,3.61
2,200343,592,42,小客车,4.16,43.20,42.29,0.00,90.95,7.74
2,200346,597,43,小客车,4.32,46.40,23.95,0.01,3.39,1.02
3,200349,603,46,小客车,4.29,45.80,40.66,0.00,40.73,3.61
3,200350,611,52,小客车,4.11,42.10,25.42,0.01,14.22,4.03
3,200351,608,46,小客车,4.74,54.70,47.82,0.00,48.36,3.64
3,200354,612,43,小客车,4.09,41.80,34.74,0.00,26.60,2.76
