统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400002,38,32,大客车,12.10,43.80,42.91,0.01,121.15,10.16
1,400004,47,38,小客车,4.37,47.30,38.42,0.01,14.00,2.62
1,400005,42,30,小客车,4.78,55.60,49.54,1.00,997.61,3600.00
1,400009,49,36,小客车,4.49,49.70,33.40,0.01,45.03,9.71
1,400011,46,29,小客车,4.97,59.50,52.02,0.05,53.36,3.69
1,400012,53,34,小客车,4.19,43.80,25.50,1.95,30.55,4.31
1,400019,64,37,小客车,4.01,40.20,37.84,0.06,54.32,5.17
1,400020,60,30,小客车,4.58,51.60,46.36,0.25,80.64,6.26
1,400022,69,35,小客车,4.11,42.10,37.34,0.00,42.46,4.09
1,400029,78,27,小客车,4.54,50.80,50.43,0.07,997.73,3600.00
1,400030,85,32,小客车,4.08,41.50,40.76,0.01,100.19,8.85
1,400033,89,37,小客车,4.62,52.40,40.80,0.01,20.52,3.62
1,400035,89,34,小客车,4.64,52.90,41.34,0.00,19.34,1.68
1,400042,101,34,小客车,4.17,43.40,42.49,0.09,116.04,9.83
1,400043,95,29,小客车,4.83,56.50,51.76,0.00,74.05,5.15
1,400046,103,30,小客车,4.83,56.50,36.57,0.43,23.00,2.26
1,400049,110,33,小客车,4.11,42.10,39.93,0.00,67.66,6.10
1,400055,118,27,小客车,4.88,57.50,56.70,0.14,997.56,3600.00
1,400057,130,36,小客车,4.50,50.00,44.55,0.68,72.56,5.86
1,400059,122,25,小客车,4.84,56.90,51.20,0.05,56.66,3.98
1,400060,133,35,小客车,4.04,40.70,35.74,0.24,31.61,3.18
1,400061,126,29,小客车,4.73,54.60,47.51,0.00,54.87,4.16
1,400063,135,36,小客车,5.00,60.00,36.17,0.10,25.30,2.52
1,400064,140,39,小客车,4.02,40.40,36.43,0.00,46.23,4.57
1,400073,143,32,小客车,4.93,58.70,34.90,0.27,24.35,2.51
1,400076,153,37,小客车,4.01,40.30,39.42,0.00,101.04,9.23
1,400079,157,30,小客车,4.50,50.00,42.79,0.00,43.00,3.62
1,400083,160,29,小客车,4.79,55.80,44.15,0.12,37.41,3.05
1,400086,172,31,小客车,4.15,43.00,41.18,0.00,58.44,5.11
1,400091,177,32,小客车,4.28,45.50,40.47,0.00,47.64,4.24
1,400093,183,29,小客车,4.33,46.50,43.63,0.38,90.06,7.43
1,400096,187,27,小客车,4.57,51.30,46.27,0.00,49.64,3.86
1,400099,197,33,小客车,4.13,42.70,40.55,0.37,89.20,7.92
1,400101,192,25,小客车,4.95,58.90,52.28,0.00,60.13,4.14
1,400102,202,34,大客车,12.35,45.90,39.35,0.00,53.75,4.92
1,400107,208,31,小客车,4.39,47.80,41.99,0.02,56.19,4.82
1,400109,215,36,小客车,4.17,43.50,24.94,3.31,27.99,4.04
1,400110,213,32,小客车,4.36,47.20,38.68,0.00,46.18,4.30
1,400115,219,28,小客车,4.62,52.30,44.57,0.00,41.33,3.34
1,400116,223,31,小客车,4.86,57.10,45.90,0.00,40.61,3.19
1,400119,234,26,小客车,4.61,52.10,51.93,0.03,997.70,3600.00
1,400123,241,25,小客车,4.92,58.50,54.38,0.00,74.47,4.93
1,400129,256,34,小客车,4.01,40.20,39.62,0.03,90.16,8.19
1,400133,259,36,小客车,4.61,52.10,38.97,0.00,31.59,2.92
1,400137,265,33,小客车,4.50,50.10,44.22,0.00,53.66,4.37
1,400138,268,36,小客车,4.36,47.20,39.42,0.00,38.43,3.51
1,400144,272,27,小客车,4.77,55.40,41.02,0.00,32.97,2.89
1,400145,277,31,小客车,4.26,45.30,40.22,0.08,47.12,4.22
1,400146,280,32,小客车,4.61,52.20,41.38,0.00,35.42,3.08
1,400151,285,29,小客车,4.53,50.60,43.91,0.06,45.03,3.69
2,400154,301,33,小客车,4.07,41.30,40.22,0.00,72.94,6.53
2,400157,305,35,小客车,4.36,47.10,40.47,0.00,41.52,3.69
2,400160,311,33,小客车,4.88,57.70,34.65,0.00,24.39,2.53
2,400164,314,35,小客车,4.68,53.70,40.57,0.70,49.04,4.35
2,400165,308,27,小客车,4.89,57.90,37.58,0.00,26.98,2.59
2,400166,320,38,小客车,4.67,53.40,21.54,0.00,6.60,1.10
2,400168,319,40,小客车,4.01,40.20,25.38,0.01,24.70,7.01
2,400170,323,37,小客车,4.40,48.00,26.80,3.06,23.14,3.11
2,400172,317,31,小客车,4.63,52.60,38.62,0.15,29.64,2.76
2,400177,332,37,小客车,4.00,40.10,37.24,0.00,51.45,4.97
2,400178,328,27,小客车,4.97,59.50,49.76,0.00,49.84,3.61
2,400180,336,31,小客车,4.37,47.40,40.05,0.00,39.13,3.52
2,400182,339,31,小客车,4.65,53.00,40.66,0.00,33.38,2.96
2,400183,342,29,小客车,4.67,53.30,36.98,0.17,27.62,2.69
2,400191,349,25,小客车,4.82,56.40,53.94,0.11,109.60,7.31
2,400192,356,28,小客车,4.47,49.50,47.40,0.01,86.19,6.55
2,400194,364,34,小客车,4.09,41.90,40.36,0.00,68.76,6.13
2,400199,367,29,小客车,4.46,49.10,37.27,0.12,30.11,2.91
2,400201,377,34,小客车,4.08,41.50,40.96,0.01,119.40,10.50
2,400204,382,31,小客车,4.20,43.90,40.54,0.00,53.60,4.76
2,400208,387,29,小客车,4.84,56.80,47.99,0.00,47.59,3.57
2,400212,391,32,小客车,4.31,46.20,41.87,0.04,49.72,4.28
2,400215,398,37,小客车,4.08,41.50,40.59,0.05,99.69,8.84
2,400217,401,34,小客车,4.71,54.10,40.36,0.01,32.21,2.87
2,400220,407,37,小客车,4.10,42.00,19.42,0.00,49.88,9.25
2,400224,411,37,小客车,4.11,42.10,38.27,0.59,76.82,7.23
2,400233,416,28,小客车,4.54,50.90,45.48,0.00,48.50,3.84
2,400234,421,36,小客车,4.33,46.70,30.39,0.01,18.88,4.47
2,400235,423,32,小客车,4.37,47.30,24.36,0.17,15.72,2.32
2,400237,419,29,小客车,4.56,51.20,41.50,0.06,36.39,3.16
2,400243,436,39,小客车,4.34,46.90,18.45,1.56,13.87,2.71
2,400244,428,30,小客车,4.50,49.90,44.40,0.37,64.87,5.26
2,400245,432,33,小客车,4.41,48.10,42.01,0.00,43.74,3.75
2,400246,434,36,小客车,4.14,42.90,33.67,0.00,32.90,3.52
2,400248,442,35,小客车,4.09,41.80,34.40,1.63,96.46,10.10
2,400249,439,33,小客车,4.98,59.60,21.50,0.99,12.19,2.04
2,400258,452,26,小客车,4.70,53.90,53.71,0.03,997.65,3600.00
2,400259,456,28,小客车,4.75,55.00,50.56,0.03,57.39,4.09
2,400261,460,28,小客车,4.88,57.60,50.29,0.00,52.21,3.74
2,400265,471,30,小客车,4.39,47.80,47.45,0.07,997.80,3600.00
2,400269,476,26,小客车,4.86,57.10,51.62,0.93,530.60,37.00
2,400270,484,33,小客车,4.17,43.50,43.00,0.00,134.68,11.28
2,400274,487,35,小客车,4.17,43.50,36.30,0.15,33.04,3.28
2,400276,493,36,小客车,4.88,57.60,30.52,1.15,21.13,2.49
2,400277,491,33,小客车,4.32,46.40,42.86,0.47,86.82,7.29
2,400278,500,43,小客车,4.07,41.40,29.23,0.01,17.44,4.30
2,400281,497,35,小客车,4.62,52.40,43.01,0.03,40.63,3.40
2,400283,500,36,小客车,4.53,50.60,39.54,0.31,32.72,2.98
2,400284,503,38,小客车,4.43,48.60,22.22,0.04,13.20,2.14
2,400295,514,26,小客车,4.63,52.60,50.66,0.00,101.85,7.24
2,400296,516,25,小客车,4.95,59.00,45.48,0.13,34.80,2.75
2,400297,521,29,小客车,4.43,48.70,47.35,0.00,119.59,9.09
2,400299,529,24,小客车,4.96,59.10,57.98,0.19,997.52,3600.00
2,400300,536,30,小客车,4.49,49.70,49.07,0.02,140.87,10.34
2,400304,540,26,小客车,4.96,59.20,49.98,0.00,47.90,3.45
2,400305,544,29,小客车,4.71,54.20,49.31,0.25,84.54,6.17
2,400310,550,26,小客车,4.71,54.20,50.86,0.00,72.24,5.11
2,400314,558,27,小客车,4.62,52.40,49.45,0.00,60.52,4.41
2,400316,563,32,小客车,4.28,45.50,43.13,0.02,66.28,5.53
2,400318,572,37,小客车,4.00,40.00,38.94,0.02,89.95,8.32
2,400323,575,31,小客车,4.86,57.10,41.93,0.00,30.00,2.58
2,400324,580,34,小客车,4.00,40.00,37.03,0.02,50.60,4.92
2,400326,588,36,小客车,4.06,41.20,35.08,0.23,33.92,3.48
2,400330,584,29,小客车,4.45,49.00,42.01,0.00,43.56,3.73
2,400332,595,36,小客车,4.01,40.20,37.42,0.39,81.15,7.81
2,400335,591,29,小客车,4.96,59.10,39.16,0.00,28.78,2.65
3,400338,604,34,小客车,4.08,41.70,40.73,0.00,96.84,8.56
3,400340,608,31,小客车,4.36,47.10,36.93,0.12,31.02,3.02
3,400341,615,37,小客车,4.16,43.20,34.22,0.18,29.29,3.08
3,400343,618,37,小客车,4.32,46.40,34.18,0.08,27.14,2.86
3,400344,611,31,小客车,4.32,46.40,38.50,0.07,36.56,3.42
3,400348,622,36,小客车,4.11,42.10,35.60,0.00,35.46,3.59
3,400357,643,34,小客车,4.00,40.00,39.31,0.00,103.41,9.47
3,400359,649,32,小客车,4.16,43.20,40.13,0.00,57.87,5.19
3,400364,657,34,小客车,4.15,43.00,42.03,0.00,89.38,7.66
3,400369,660,33,小客车,4.32,46.30,38.70,0.07,36.07,3.36
3,400370,665,34,小客车,4.28,45.50,41.43,0.00,51.99,4.52
3,400373,672,28,小客车,4.61,52.20,50.48,0.32,997.69,3600.00
3,400376,679,33,小客车,4.26,45.30,44.19,0.01,94.15,7.67
3,400378,682,35,小客车,4.91,58.10,43.94,0.00,35.41,2.90
3,400380,685,40,小客车,4.71,54.10,37.40,0.01,17.00,3.27
3,400382,686,32,小客车,4.46,49.10,31.85,0.00,18.45,2.09
3,400384,691,32,小客车,4.30,46.00,41.97,0.57,120.04,10.30
3,400385,695,35,小客车,4.21,44.30,38.97,0.09,40.64,3.75
3,400386,699,36,小客车,4.00,40.10,34.74,0.00,37.25,3.86
3,400388,702,38,小客车,4.12,42.40,34.74,0.02,31.99,3.31
3,400393,706,33,小客车,4.63,52.50,39.32,0.00,33.03,3.02
3,400395,708,36,小客车,4.93,58.60,23.86,0.00,29.91,4.51
3,400398,711,34,小客车,4.21,44.20,35.29,1.42,71.68,7.31
3,400403,716,35,小客车,4.21,44.30,43.08,0.02,80.25,6.71
3,400406,720,30,小客车,4.84,56.90,43.65,0.00,35.91,2.96
3,400411,727,31,小客车,4.21,44.10,43.44,0.01,129.60,10.74
3,400412,736,37,小客车,4.01,40.30,37.39,0.00,43.84,4.22
3,400413,740,39,小客车,4.01,40.20,25.76,0.48,16.73,2.34
3,400415,731,29,小客车,4.64,52.90,43.49,0.00,40.95,3.39
3,400416,738,27,小客车,4.63,52.70,24.99,0.80,16.92,2.44
3,400420,743,30,小客车,4.50,50.10,33.25,0.00,21.80,2.36
3,400423,748,29,小客车,4.82,56.30,50.28,0.65,92.63,6.63
3,400424,756,36,小客车,4.20,44.00,42.75,0.01,97.07,8.17
3,400425,752,31,小客车,4.51,50.30,45.45,0.00,67.66,5.36
3,400427,761,33,小客车,4.17,43.40,39.76,0.00,50.81,4.60
3,400429,767,37,小客车,4.18,43.60,32.58,0.34,26.70,2.95
3,400431,764,30,小客车,4.90,58.00,42.34,0.00,32.14,2.73
3,400437,778,33,小客车,4.87,57.40,55.81,0.27,997.56,3600.00
3,400438,784,35,小客车,5.00,60.00,43.19,0.30,32.66,2.72
3,400439,782,31,小客车,4.75,55.00,48.38,0.12,49.36,3.67
3,400441,790,36,小客车,4.12,42.40,41.81,0.02,125.33,10.79
3,400445,794,30,小客车,4.50,50.00,41.60,0.00,38.70,3.35
3,400447,803,39,小客车,4.06,41.20,38.93,0.46,98.69,9.13
3,400449,798,32,小客车,4.49,49.80,40.68,0.00,38.70,3.42
3,400453,808,33,小客车,4.97,59.40,47.69,0.00,44.46,3.36
3,400456,813,33,小客车,4.41,48.10,46.89,0.03,108.86,8.36
3,400461,816,32,小客车,4.64,52.90,44.94,0.03,43.43,3.48
3,400463,819,32,小客车,4.49,49.70,38.77,0.21,32.10,2.98
3,400467,826,39,小客车,4.99,59.80,45.56,0.01,16.66,2.63
3,400470,834,41,小客车,4.12,42.30,38.07,0.01,20.38,3.85
3,400472,829,33,小客车,4.96,59.10,44.61,0.71,46.05,3.72
3,400476,835,33,小客车,4.16,43.20,30.89,0.00,17.73,2.07
3,400477,839,35,小客车,4.20,43.90,34.93,0.03,30.76,3.17
3,400479,842,35,小客车,4.57,51.40,35.05,0.00,26.21,2.69
3,400489,848,37,小客车,4.87,57.40,18.53,0.01,11.89,4.62
3,400492,847,28,小客车,4.79,55.80,32.40,0.00,24.87,2.76
3,400494,852,24,小客车,4.97,59.40,33.92,0.00,21.76,2.31
3,400495,863,31,小客车,4.23,44.60,39.94,0.09,43.17,3.89
3,400497,860,27,小客车,4.84,56.80,53.33,0.00,84.59,5.71
3,400501,867,31,小客车,4.67,53.30,44.88,0.00,43.82,3.51
3,400508,881,30,小客车,4.43,48.70,48.47,0.05,997.78,3600.00
3,400511,887,32,小客车,4.35,47.00,44.51,0.00,71.74,5.80
3,400512,892,34,小客车,4.26,45.20,42.38,0.02,59.83,5.08
3,400513,899,34,小客车,4.03,40.50,35.16,0.17,35.78,3.66
3,400515,895,30,小客车,4.61,52.20,43.17,0.04,35.48,2.96
4,400514,903,37,小客车,4.15,43.00,37.11,0.00,38.50,3.73
4,400520,903,34,小客车,4.57,51.30,38.47,0.01,67.80,12.69
4,400523,910,38,小客车,4.24,44.80,34.91,0.01,40.10,8.27
4,400525,915,35,小客车,4.28,45.60,42.19,0.30,74.84,6.39
4,400527,911,29,小客车,4.70,53.90,41.34,0.00,35.47,3.09
