统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300011,61,22,小客车,4.75,55.00,7.69,0.00,997.62,3600.00
1,300027,169,23,小客车,4.36,47.10,10.78,2.25,4.51,1.51
1,300031,173,92,小客车,4.52,50.40,22.39,1.03,12.59,2.02
1,300032,171,20,小客车,4.87,57.40,18.66,1.82,10.63,2.05
1,300033,184,100,小客车,4.67,53.30,21.49,0.46,12.16,2.04
1,300037,176,78,小客车,4.49,49.70,19.63,0.00,11.17,2.05
1,300044,179,74,小客车,4.53,50.50,19.06,0.30,10.73,2.03
1,300047,187,75,小客车,4.93,58.70,22.68,0.41,12.79,2.03
1,300050,192,70,小客车,4.41,48.20,23.60,0.35,13.55,2.07
1,300053,181,44,小客车,4.85,57.00,20.57,0.44,11.53,2.02
1,300056,189,43,小客车,4.29,45.70,23.34,0.39,13.37,2.06
1,300067,212,23,小客车,4.27,45.40,8.12,0.00,997.86,3600.00
2,300076,318,22,小客车,4.37,47.40,8.79,0.03,3.98,1.63
2,300077,321,27,小客车,4.33,46.50,16.52,1.60,9.16,2.00
2,300080,323,31,小客车,4.09,41.80,18.75,0.97,10.55,2.02
2,300095,326,68,小客车,4.61,52.20,20.76,0.75,11.65,2.02
2,300100,328,55,小客车,4.99,59.80,22.16,0.65,12.53,2.04
2,300103,331,48,小客车,4.96,59.10,22.84,0.59,12.97,2.04
2,300106,333,45,小客车,4.12,42.30,23.05,0.48,13.43,2.10
2,300111,336,25,小客车,4.59,51.80,26.30,0.14,15.28,2.09
2,300117,348,21,小客车,4.38,47.70,47.32,0.08,997.81,3600.00
2,300134,408,20,小客车,4.67,53.30,8.21,0.00,997.67,3600.00
2,300147,468,25,小客车,4.15,43.00,9.79,0.12,3.99,1.47
2,300154,471,23,小客车,4.72,54.40,17.59,1.74,9.95,2.04
2,300157,473,47,小客车,4.72,54.40,21.27,1.12,11.85,2.01
2,300161,476,48,小客车,4.88,57.50,23.23,0.85,13.03,2.02
2,300172,478,28,小客车,4.33,46.60,24.19,0.66,13.84,2.06
2,300175,481,26,小客车,4.48,49.60,25.57,0.44,14.74,2.08
2,300179,486,27,小客车,4.40,48.00,40.93,0.00,37.37,3.29
2,300200,526,21,小客车,4.54,50.80,8.15,0.00,997.73,3600.00
3,300202,620,23,大客车,12.43,46.60,23.23,2.60,12.39,1.92
3,300210,622,91,小客车,4.51,50.20,21.94,0.00,12.77,2.09
3,300221,625,67,小客车,4.37,47.30,17.16,0.00,9.81,2.06
3,300222,628,68,小客车,4.70,53.90,17.52,0.32,9.91,2.04
3,300228,631,63,小客车,4.53,50.60,19.45,0.47,10.92,2.02
3,300239,634,44,小客车,4.39,47.90,20.80,0.45,11.77,2.04
