统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400001,16,12,小客车,4.49,59.70,59.70,0.00,997.76,3600.00
1,400011,42,14,小客车,4.01,50.20,44.95,0.00,51.42,4.12
1,400013,48,13,小客车,4.28,55.50,47.27,0.00,43.86,3.34
1,400018,53,12,小客车,4.49,59.70,47.67,0.00,45.41,3.43
1,400023,72,13,小客车,4.21,54.30,44.56,0.00,39.71,3.21
1,400025,75,13,小客车,4.62,62.40,43.82,0.00,28.28,2.32
1,400028,84,17,小客车,4.49,59.70,39.34,0.00,26.75,2.45
1,400035,92,11,小客车,4.83,66.50,32.80,0.00,19.92,2.19
1,400041,103,13,小客车,4.11,52.10,25.94,0.00,15.03,2.08
1,400047,113,11,小客车,4.88,67.50,13.23,0.00,8.71,2.37
1,400053,134,12,小客车,4.73,64.60,5.41,0.00,3.82,2.54
1,400059,141,11,小客车,4.58,61.60,53.18,0.00,44.66,3.02
1,400061,145,11,小客车,4.64,62.90,56.74,0.00,47.91,3.04
1,400065,149,12,小客车,4.93,68.70,64.48,1.03,997.53,3600.00
1,400071,162,12,小客车,4.50,60.00,50.92,0.00,50.96,3.60
1,400072,169,18,大客车,11.43,45.25,38.65,0.00,40.08,3.73
1,400083,178,14,小客车,4.28,55.50,40.70,0.00,30.07,2.66
1,400088,186,14,小客车,4.57,61.30,37.14,0.00,23.92,2.32
1,400091,191,17,小客车,4.13,52.70,36.27,0.00,23.46,2.33
1,400097,204,16,小客车,4.22,54.50,31.89,0.00,19.64,2.22
1,400103,210,15,小客车,4.46,59.10,23.72,0.00,13.60,2.06
1,400107,223,12,小客车,4.62,62.30,10.47,0.00,7.39,2.54
1,400113,240,16,小客车,4.10,52.00,11.83,0.00,7.59,2.31
1,400119,286,12,小客车,4.92,68.50,12.16,1.84,6.84,2.02
1,400121,288,16,小客车,4.01,50.20,17.14,1.11,8.73,1.83
1,400127,291,12,小客车,4.86,67.10,20.60,0.86,11.04,1.93
1,400131,293,13,小客车,4.89,67.90,23.28,0.69,12.24,1.89
1,400143,296,14,小客车,4.53,60.60,33.77,0.00,17.40,1.86
2,400145,301,11,小客车,4.67,63.50,49.82,0.00,36.10,2.61
2,400155,324,12,小客车,4.50,60.00,46.44,0.00,38.04,2.95
2,400161,338,15,小客车,4.33,56.50,41.64,0.00,31.16,2.69
2,400167,344,13,小客车,4.59,61.90,37.66,0.00,24.14,2.31
2,400169,356,14,小客车,4.00,50.10,29.93,0.00,18.31,2.20
2,400175,365,13,小客车,4.67,63.30,20.65,0.00,12.15,2.12
2,400181,375,12,小客车,4.88,67.70,4.01,0.00,5.11,4.59
2,400184,388,15,小客车,4.47,59.50,9.77,0.87,5.69,2.10
2,400194,392,17,小客车,4.43,58.70,31.63,0.64,17.86,2.03
2,400197,396,13,小客车,4.33,56.70,46.11,0.00,31.73,2.48
2,400199,400,12,小客车,4.54,60.80,60.32,0.14,997.73,3600.00
