统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
2,100002,110,105,大客车,12.34,118.00,118.00,0.00,993.83,3600.00
2,100005,116,107,小客车,4.67,118.70,118.63,0.01,997.66,3600.00
3,100008,121,110,小客车,4.89,123.10,119.53,0.05,997.55,3600.00
3,100011,126,111,小客车,4.58,116.90,116.71,0.02,997.71,3600.00
3,100014,136,117,小客车,4.11,107.30,107.30,0.00,997.95,3600.00
3,100016,139,114,小客车,4.87,122.50,115.80,0.45,74.44,2.31
3,100020,144,112,小客车,4.38,112.80,112.70,0.01,997.81,3600.00
3,100022,148,113,大客车,12.26,117.35,115.90,0.16,993.87,3600.00
3,100025,151,113,小客车,4.66,118.40,117.12,0.15,997.67,3600.00
3,100028,157,116,大客车,11.45,110.65,110.55,0.01,994.27,3600.00
3,100031,160,118,小客车,4.79,121.10,117.00,0.33,81.29,2.50
3,100034,163,117,小客车,4.87,122.60,117.37,0.29,87.82,2.69
3,100036,166,115,小客车,4.63,117.80,116.04,0.20,95.72,2.97
3,100040,177,118,小客车,4.05,106.20,106.20,0.00,997.97,3600.00
3,100043,180,120,大客车,11.41,110.30,109.46,0.10,994.29,3600.00
4,100050,187,108,小客车,4.58,116.90,116.81,0.01,997.71,3600.00
4,100053,191,109,小客车,4.68,118.90,118.45,0.05,997.66,3600.00
4,100055,195,108,小客车,4.85,122.20,119.42,0.07,997.57,3600.00
