统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
2,100001,76,74,小客车,4.90,123.20,120.00,0.00,997.55,3600.00
2,100003,85,77,小客车,4.54,116.10,115.30,0.00,285.50,8.91
2,100006,94,84,小客车,4.05,106.30,105.98,0.00,313.04,10.63
2,100009,97,86,小客车,4.62,117.50,105.69,0.00,83.65,2.85
2,100012,102,86,小客车,4.13,107.70,104.19,0.00,131.54,4.55
2,100015,106,85,大客车,11.54,111.35,103.80,0.00,98.59,3.42
2,100018,111,81,大客车,11.76,113.20,107.90,0.00,136.40,4.55
2,100023,120,82,小客车,4.17,108.70,107.68,0.00,259.38,8.67
3,100026,123,85,小客车,4.46,114.50,107.17,0.00,102.47,3.44
3,100029,127,86,小客车,4.36,112.30,106.23,0.01,108.09,3.66
3,100032,130,88,大客车,11.78,113.40,105.27,0.00,95.94,3.28
3,100038,135,79,小客车,4.53,115.70,110.73,0.00,142.66,4.64
3,100041,140,80,小客车,4.47,114.70,111.20,0.00,153.55,4.97
3,100044,148,85,小客车,4.07,106.50,105.54,0.00,217.50,7.42
3,100046,151,82,小客车,4.53,115.70,105.67,0.00,89.75,3.06
3,100048,159,82,小客车,4.20,109.10,107.76,0.00,239.03,7.99
3,100051,162,82,小客车,4.97,124.60,107.73,0.00,85.79,2.87
3,100056,166,78,小客车,4.92,123.60,111.00,0.00,106.42,3.45
3,100059,171,75,小客车,4.90,123.20,116.11,0.00,171.10,5.30
3,100061,176,77,小客车,4.80,121.30,116.00,0.00,152.42,4.73
4,100064,183,82,大客车,11.48,110.85,109.88,0.00,211.61,6.93
4,100066,187,79,小客车,4.64,118.00,110.34,0.00,107.19,3.50
4,100068,192,79,大客车,12.05,115.60,111.33,0.00,145.57,4.71
4,100071,196,79,小客车,4.51,115.50,111.45,0.00,142.70,4.61
