统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
3,100004,126,118,小客车,4.03,105.80,105.80,0.00,997.98,3600.00
3,100007,130,120,大客车,11.48,110.85,109.77,0.13,994.26,3600.00
3,100010,133,119,大客车,11.96,114.85,112.53,0.26,87.47,2.80
3,100013,136,118,小客车,4.75,120.20,116.26,0.41,76.88,2.38
3,100017,139,112,小客车,4.55,116.30,114.76,0.18,97.89,3.07
3,100019,144,113,小客车,4.42,113.60,113.28,0.04,997.79,3600.00
3,100021,147,113,小客车,4.96,124.40,117.68,0.26,90.58,2.77
3,100024,151,114,小客车,4.45,114.10,113.81,0.04,997.78,3600.00
3,100027,154,114,小客车,4.91,123.30,117.76,0.25,91.70,2.80
3,100030,157,116,小客车,4.96,124.30,118.02,0.22,96.46,2.94
3,100033,161,118,小客车,4.52,115.60,114.90,0.08,997.74,3600.00
3,100035,164,117,大客车,12.20,116.85,115.28,0.18,993.90,3600.00
3,100037,168,112,小客车,4.96,124.40,117.74,0.25,90.19,2.76
3,100039,171,115,大客车,11.98,115.05,114.24,0.09,994.01,3600.00
3,100042,175,114,小客车,4.54,116.10,115.15,0.11,997.73,3600.00
3,100045,178,111,小客车,4.82,121.60,117.75,0.25,91.12,2.79
4,100047,183,107,大客车,12.46,119.05,118.52,0.06,993.77,3600.00
4,100049,187,109,小客车,4.93,123.90,119.33,0.08,997.53,3600.00
4,100052,193,112,大客车,11.89,114.30,114.22,0.01,994.05,3600.00
4,100054,197,111,小客车,4.96,124.30,118.58,0.16,997.52,3600.00
