统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
2,100002,80,75,大客车,12.34,118.00,118.00,0.00,993.83,3600.00
2,100005,86,77,小客车,4.67,118.70,116.40,0.00,190.50,5.89
2,100008,90,80,小客车,4.89,123.10,114.84,0.01,129.59,4.06
2,100011,95,80,小客车,4.58,116.90,112.94,0.01,139.92,4.46
2,100014,103,84,小客车,4.11,107.30,106.67,0.00,260.43,8.79
2,100016,106,81,小客车,4.87,122.50,106.71,0.00,82.09,2.77
2,100020,112,80,小客车,4.38,112.80,110.41,0.00,194.03,6.33
2,100022,116,81,大客车,12.26,117.35,110.02,0.00,109.14,3.57
2,100025,120,82,小客车,4.66,118.40,109.63,0.00,98.76,3.24
3,100028,125,84,大客车,11.45,110.65,107.56,0.01,143.12,4.79
3,100031,128,86,小客车,4.79,121.10,107.20,0.01,82.89,2.78
3,100034,130,84,小客车,4.87,122.60,106.82,0.01,81.69,2.75
3,100036,133,83,小客车,4.63,117.80,106.50,0.01,85.82,2.90
3,100040,143,84,小客车,4.05,106.20,105.46,0.00,281.28,9.60
3,100043,147,86,大客车,11.41,110.30,104.61,0.01,110.08,3.79
3,100050,156,77,小客车,4.58,116.90,114.89,0.00,252.50,7.91
3,100053,160,79,小客车,4.68,118.90,114.21,0.00,136.59,4.31
3,100055,165,77,小客车,4.85,122.20,114.68,0.00,133.10,4.18
3,100058,172,81,小客车,4.29,110.90,109.91,0.00,235.84,7.72
3,100063,177,77,小客车,4.76,120.40,114.26,0.00,136.95,4.31
4,100070,194,80,小客车,4.32,111.60,111.53,0.01,997.84,3600.00
