排队计数器ID,排队计数器名,道路ID,道路类型,车道ID,车道连接下游车道ID
1,西直1,31,路段,171
2,西左2,30,路段,71
3,西直2,31,路段,74
9,东直3,18,路段,42
10,东直2,18,路段,43
11,东直1,18,路段,44
14,北直3,22,路段,55
15,北直2,22,路段,56
16,北直1,22,路段,57
17,北左3,23,路段,58
18,北左2,23,路段,59
19,北左1,23,路段,60
20,南左,9,路段,20
21,南直1,14,路段,32
22,南直2,14,路段,31
23,南直3,14,路段,30
24,南直4,14,路段,29
28,东左2,17,路段,40
29,东左1,17,路段,41
101,西左1,30,路段,72
