统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400004,61,51,小客车,4.37,47.30,47.27,0.01,997.82,3600.00
1,400016,167,57,小客车,4.04,40.70,3.96,0.00,997.98,3600.00
1,400032,169,48,小客车,4.70,53.90,21.99,3.23,7.26,1.19
1,400033,171,55,小客车,4.62,52.40,27.61,1.68,8.95,1.17
1,400046,172,47,小客车,4.83,56.50,29.72,1.17,9.89,1.20
1,400056,174,81,小客车,4.94,58.80,31.71,0.87,10.57,1.20
1,400057,176,82,小客车,4.50,50.00,38.78,0.00,15.09,1.40
1,400064,179,80,小客车,4.02,40.40,39.72,0.00,33.20,3.01
1,400076,182,67,小客车,4.01,40.30,39.30,0.00,28.76,2.63
1,400085,187,54,小客车,4.22,44.40,43.97,0.00,46.70,3.82
