统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100009,154,129,小客车,4.62,52.30,51.59,0.00,47.13,3.29
1,100010,151,117,小客车,4.46,49.30,49.30,0.00,188.44,13.76
1,100012,158,119,小客车,4.13,42.50,42.40,0.00,53.44,4.54
1,100016,160,103,小客车,4.87,57.30,42.40,0.00,15.60,1.32
1,100022,166,80,小客车,4.71,54.30,40.76,0.00,15.11,1.33
1,300004,77,62,小客车,4.05,41.10,41.10,0.00,997.97,3600.00
1,300010,102,64,小客车,4.13,42.50,42.50,0.00,169.74,14.38
1,300024,126,58,小客车,4.46,49.30,49.29,0.00,200.96,14.68
1,300032,138,58,小客车,4.87,57.40,57.17,0.00,84.06,5.29
1,300038,164,65,小客车,4.05,41.00,40.76,0.00,45.51,4.02
1,300045,219,110,小客车,4.88,57.70,57.70,0.00,997.56,3600.00
1,400001,91,86,小客车,4.73,54.60,54.55,0.00,147.59,9.74
1,400007,104,91,小客车,4.46,49.30,42.99,0.00,18.88,1.58
1,400020,110,81,小客车,4.58,51.60,51.35,0.00,73.31,5.14
1,400025,113,74,小客车,4.97,59.50,55.88,0.00,32.44,2.09
1,400029,132,82,小客车,4.54,50.80,50.65,0.00,76.10,5.41
