统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200003,43,33,小客车,4.73,54.60,54.60,0.00,997.63,3600.00
1,200006,53,36,小客车,4.37,47.30,47.29,0.00,147.52,11.23
1,200009,65,36,小客车,4.46,49.30,49.28,0.00,147.91,10.80
1,200010,67,37,小客车,4.81,56.20,49.28,0.00,21.75,1.59
1,200015,79,43,小客车,4.08,41.60,41.45,0.00,46.87,4.07
1,200017,76,35,小客车,4.48,49.60,49.57,0.00,118.24,8.59
1,200018,85,43,小客车,4.04,40.70,40.59,0.00,59.78,5.30
1,200024,88,43,小客车,4.11,42.10,41.43,0.00,34.91,3.03
1,200028,90,38,小客车,4.49,49.70,41.48,0.00,16.92,1.47
1,200029,92,38,小客车,4.74,54.70,41.50,0.00,15.51,1.35
1,200038,101,36,小客车,4.49,49.70,49.59,0.01,105.90,7.69
1,200039,106,35,小客车,4.46,49.10,48.87,0.00,60.29,4.44
1,200042,117,35,小客车,4.47,49.40,49.38,0.00,144.60,10.54
1,200047,120,32,小客车,4.75,55.00,53.59,0.00,41.07,2.76
1,200050,126,36,小客车,4.60,52.00,51.89,0.00,83.53,5.79
1,200051,135,41,小客车,4.11,42.10,42.08,0.00,117.17,10.02
1,200057,140,30,小客车,4.88,57.50,56.65,0.00,60.24,3.83
1,200063,152,33,小客车,4.73,54.60,54.57,0.00,154.65,10.20
1,200067,165,40,小客车,4.13,42.60,42.60,0.00,997.93,3600.00
1,200070,167,40,小客车,4.53,50.60,42.02,0.03,16.90,1.45
1,200083,183,34,小客车,4.60,52.00,51.91,0.00,111.45,7.73
1,200087,192,39,小客车,4.22,44.40,44.39,0.00,125.46,10.17
1,200095,199,38,小客车,4.33,46.50,46.40,0.00,77.89,6.04
1,200098,205,34,小客车,4.57,51.30,51.16,0.00,83.48,5.87
1,200100,207,33,小客车,4.92,58.40,51.71,0.00,23.49,1.64
1,200103,212,29,小客车,4.95,58.90,58.27,0.00,61.95,3.83
1,200104,216,33,小客车,4.79,55.80,55.53,0.00,65.25,4.23
