统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100025,174,82,小客车,4.66,53.20,53.14,0.00,108.80,7.37
1,200003,83,73,小客车,4.73,54.60,54.55,0.00,160.35,10.58
1,200005,101,89,小客车,4.22,44.50,44.49,0.00,136.66,11.06
1,200007,92,70,小客车,4.78,55.60,55.56,0.00,131.93,8.55
1,200009,109,80,小客车,4.46,49.30,49.22,0.00,95.00,6.95
1,200010,110,81,小客车,4.81,56.20,49.28,0.00,21.78,1.59
1,200012,113,80,小客车,4.66,53.10,49.29,0.00,25.45,1.86
1,200015,131,95,小客车,4.08,41.60,41.59,0.00,133.63,11.57
1,200016,119,82,小客车,4.39,47.80,47.74,0.00,88.57,6.68
1,200018,138,96,小客车,4.04,40.70,40.65,0.00,75.33,6.67
1,200020,121,78,小客车,5.00,59.90,47.76,0.00,18.57,1.40
1,200021,144,100,小客车,4.01,40.20,40.11,0.00,61.90,5.56
1,200030,152,97,小客车,4.03,40.50,40.46,0.00,84.77,7.54
1,200032,157,95,小客车,4.08,41.50,41.34,0.00,56.33,4.90
1,200037,159,94,小客车,4.64,52.90,43.08,0.06,16.15,1.35
1,200046,167,82,小客车,4.60,52.00,51.91,0.00,107.40,7.45
1,200051,186,92,小客车,4.11,42.10,42.07,0.00,86.30,7.38
1,200053,179,81,小客车,4.42,48.40,48.30,0.00,71.18,5.31
1,200054,190,89,小客车,4.34,46.90,46.45,0.00,49.35,3.82
1,200056,216,108,小客车,4.04,40.80,39.33,0.01,24.46,2.24
1,200063,203,83,小客车,4.73,54.60,41.65,0.00,15.66,1.35
1,300002,67,56,大客车,11.44,38.30,38.30,0.00,994.28,3600.00
1,300005,198,169,小客车,4.07,41.30,41.23,0.00,64.39,5.62
1,300009,193,155,小客车,4.58,51.70,47.76,0.00,24.69,1.86
1,300013,205,166,小客车,4.12,42.30,41.04,0.00,27.70,2.43
1,300014,199,159,小客车,4.87,57.30,41.30,0.00,15.01,1.31
1,300020,201,147,小客车,4.71,54.30,41.48,0.00,15.60,1.35
1,300022,209,146,小客车,4.45,48.90,40.93,0.01,16.72,1.47
1,300023,207,139,小客车,4.66,53.20,41.03,0.00,15.48,1.36
1,300025,212,142,小客车,4.91,58.10,40.85,0.01,14.66,1.29
1,300029,218,138,小客车,4.79,55.90,39.31,0.02,14.09,1.29
1,300034,211,125,小客车,4.63,52.60,40.88,0.01,15.51,1.37
1,300036,214,116,小客车,4.53,50.50,40.76,0.01,15.97,1.41
1,300044,220,115,小客车,4.53,50.50,39.26,0.03,14.87,1.36
