统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200004,140,130,小客车,4.58,51.60,51.60,0.00,997.71,3600.00
1,200011,144,113,小客车,4.49,49.70,49.21,0.00,45.83,3.35
1,200017,149,110,小客车,4.48,49.60,47.66,0.01,13.26,2.00
1,200028,150,98,小客车,4.49,49.70,47.78,0.00,26.55,2.00
1,200039,161,91,小客车,4.46,49.10,49.10,0.00,997.77,3600.00
1,200042,172,91,小客车,4.47,49.40,49.40,0.00,997.76,3600.00
1,300015,109,70,小客车,4.55,51.10,51.10,0.00,997.72,3600.00
1,400034,119,65,小客车,4.91,58.10,58.10,0.00,997.55,3600.00
1,400051,208,125,小客车,4.42,48.40,48.83,0.00,997.79,3600.00
1,400081,213,87,小客车,4.60,52.00,50.75,0.01,20.38,2.89
1,400092,218,69,小客车,4.84,56.80,56.69,0.02,997.58,3600.00
