统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100001,171,165,小客车,4.90,58.00,51.31,0.01,23.02,1.61
1,100018,175,109,小客车,4.30,46.00,45.85,0.00,57.82,4.54
1,200002,107,96,大客车,11.81,41.40,41.40,0.00,994.10,3600.00
1,200023,133,88,小客车,4.28,45.50,45.50,0.00,295.75,23.40
1,200024,141,95,小客车,4.11,42.10,42.08,0.00,96.83,8.28
1,200025,144,97,小客车,4.97,59.50,54.55,0.00,32.03,2.11
1,200033,152,90,小客车,4.21,44.30,44.28,0.00,114.23,9.29
1,200035,160,98,小客车,4.62,52.40,45.23,0.32,18.87,1.50
1,200037,159,96,小客车,4.64,52.90,43.40,0.01,7.99,1.32
1,200040,156,83,小客车,4.53,50.50,49.38,0.00,40.09,2.92
1,200045,162,78,小客车,4.83,56.50,46.77,0.09,18.91,1.46
1,200049,169,80,小客车,4.58,51.70,51.55,0.00,82.34,5.75
1,200057,186,76,小客车,4.88,57.50,57.43,0.00,139.45,8.74
1,200060,195,77,小客车,4.79,55.90,55.55,0.00,63.70,4.13
1,300003,51,40,小客车,4.67,53.50,54.10,0.00,997.66,3600.00
1,300006,68,37,小客车,4.89,57.90,57.89,0.00,238.79,14.85
1,300007,75,41,小客车,4.62,52.30,52.26,0.00,109.12,7.52
1,300011,190,153,小客车,4.75,55.00,54.76,0.00,66.29,4.36
1,300016,205,163,小客车,4.30,46.00,45.52,0.01,41.35,3.27
1,300017,201,159,小客车,4.42,48.40,48.04,0.01,46.90,3.51
1,300018,207,164,小客车,4.38,47.60,44.83,0.01,24.37,1.96
1,300026,211,141,小客车,4.04,40.90,40.71,0.00,46.75,4.13
1,300031,213,132,小客车,4.52,50.40,40.68,0.00,15.95,1.41
1,300033,198,115,小客车,4.67,53.30,52.72,0.01,47.39,3.24
1,300039,219,121,小客车,4.47,49.50,40.85,0.00,16.52,1.46
1,300040,216,116,小客车,4.54,50.90,40.74,0.00,15.86,1.40
1,300043,214,112,小客车,4.82,56.40,40.67,0.00,14.76,1.31
1,300049,218,101,小客车,4.97,59.40,40.77,0.00,14.52,1.28
