统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300002,24,15,大客车,11.55,46.25,46.25,0.00,994.23,3600.00
1,300007,27,15,小客车,4.55,61.10,44.44,0.00,28.00,2.27
1,300010,33,16,小客车,4.38,57.60,45.42,0.00,37.23,2.95
1,300012,37,17,大客车,12.26,52.15,33.21,0.00,22.01,2.39
1,300020,54,12,小客车,4.96,69.10,26.18,0.00,15.20,2.09
1,300024,61,14,小客车,4.87,67.40,28.11,0.00,15.77,2.02
1,300026,64,15,小客车,4.63,62.60,29.83,0.00,19.13,2.31
1,300028,68,16,小客车,4.53,60.50,16.88,0.00,10.10,2.15
1,300032,98,16,大客车,12.05,50.45,14.35,0.22,6.71,1.68
1,300043,105,19,小客车,4.68,63.70,45.63,0.00,25.16,1.98
1,300046,102,11,小客车,4.92,68.40,46.02,0.00,26.31,2.06
1,300048,107,15,小客车,4.29,55.70,52.94,0.85,997.86,3600.00
1,300052,114,15,大客车,11.83,48.60,48.59,0.00,994.08,3600.00
1,300055,118,17,小客车,4.72,64.40,60.68,0.98,997.64,3600.00
1,300058,121,17,小客车,4.54,60.80,55.08,0.00,42.26,2.76
1,300060,125,15,小客车,4.32,56.40,55.63,0.25,997.84,3600.00
1,300068,134,14,小客车,4.37,57.40,47.73,0.00,44.36,3.35
1,300070,139,15,小客车,4.04,50.90,41.48,0.00,38.87,3.37
1,300076,147,13,小客车,4.55,61.00,46.92,0.00,38.21,2.93
1,300078,157,13,小客车,4.18,53.70,41.06,0.00,31.88,2.80
1,300082,167,13,大客车,12.47,53.95,30.22,0.00,21.86,2.60
1,300088,174,15,小客车,4.17,53.40,21.45,0.00,9.81,1.65
1,300092,180,13,小客车,4.99,69.80,14.80,0.00,9.65,2.35
2,300096,188,12,小客车,4.75,65.00,13.52,0.00,8.13,2.17
2,300102,199,14,大客车,12.22,51.85,46.89,0.50,519.73,39.90
