统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200001,22,19,小客车,4.46,59.30,59.30,0.00,997.77,3600.00
1,200007,32,24,小客车,4.08,51.60,41.24,0.00,34.20,2.98
1,200018,37,19,小客车,4.63,62.50,40.60,0.00,27.04,2.40
1,200019,43,19,小客车,4.97,69.50,33.73,0.00,20.29,2.17
1,200023,51,20,小客车,4.54,60.80,23.44,0.00,13.56,2.08
1,200030,57,22,小客车,4.49,59.70,36.91,0.00,20.60,2.01
1,200032,64,28,大客车,12.03,50.25,50.18,0.03,993.99,3600.00
1,200042,71,27,大客车,12.12,51.00,51.00,0.00,993.94,3600.00
1,200050,74,26,小客车,4.94,68.80,60.44,1.87,997.53,3600.00
1,200051,79,30,小客车,4.50,60.00,59.92,0.03,997.75,3600.00
1,200054,85,34,小客车,4.04,50.70,50.70,0.00,997.98,3600.00
1,200062,92,35,大客车,12.04,50.30,50.30,0.00,993.98,3600.00
1,200067,96,36,小客车,4.93,68.70,37.88,0.00,22.17,2.11
1,200079,103,26,小客车,4.22,54.40,37.56,0.00,26.08,2.50
1,200081,107,29,小客车,4.94,68.80,30.78,0.00,17.59,2.06
1,200092,112,22,小客车,4.92,68.40,19.18,0.00,11.49,2.16
1,200095,119,23,小客车,4.95,68.90,3.03,0.00,4.75,5.64
