统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300003,32,22,小客车,4.67,53.50,53.50,0.00,997.66,3600.00
1,300006,169,32,小客车,4.89,57.90,14.49,2.81,10.15,2.52
1,300007,54,21,小客车,4.62,52.30,10.93,0.00,997.69,3600.00
1,300010,171,31,小客车,4.13,42.50,20.66,1.80,12.91,2.25
1,300018,174,131,小客车,4.38,47.60,24.06,1.10,14.39,2.15
1,300026,176,106,小客车,4.04,40.90,23.23,0.34,13.28,2.06
1,300030,207,128,小客车,4.32,46.40,10.62,0.00,997.84,3600.00
1,300033,179,95,小客车,4.67,53.30,23.16,0.33,12.95,2.01
1,300045,181,73,小客车,4.88,57.70,23.85,0.38,13.48,2.03
1,300053,184,47,小客车,4.85,57.00,24.97,0.42,14.05,2.03
1,300058,187,31,小客车,4.28,45.60,25.44,0.37,14.21,2.01
1,300061,190,31,小客车,4.76,55.20,34.31,0.00,19.63,2.06
2,300040,323,223,小客车,4.54,50.90,26.56,0.75,15.89,2.15
2,300052,320,82,大客车,12.55,47.55,24.65,2.51,16.87,2.46
2,300060,328,170,小客车,4.36,47.20,27.48,0.62,15.96,2.09
2,300066,333,149,小客车,4.54,50.80,27.54,0.38,15.56,2.03
2,300073,325,129,小客车,4.97,59.50,27.59,0.74,16.14,2.11
2,300076,330,126,小客车,4.37,47.40,27.45,0.48,15.76,2.07
2,300098,335,67,小客车,4.06,41.20,26.81,0.29,15.68,2.11
2,300103,340,58,小客车,4.96,59.10,29.95,0.04,16.36,1.97
2,300108,338,39,小客车,4.29,45.90,29.86,0.00,17.34,2.09
2,300109,351,41,小客车,4.82,56.30,49.53,0.00,31.30,2.27
2,300111,343,32,小客车,4.59,51.80,30.20,0.08,16.85,2.01
2,300116,347,22,小客车,4.44,48.80,39.72,0.00,31.81,2.88
2,300124,368,17,小客车,4.99,59.80,9.66,0.00,997.50,3600.00
