统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100004,268,201,小客车,4.03,40.60,27.78,0.50,16.94,2.20
1,100028,276,164,小客车,4.04,40.90,27.59,0.29,16.46,2.15
1,100042,279,93,小客车,4.54,50.90,17.52,2.38,15.59,3.20
2,100044,409,88,小客车,4.07,41.30,19.65,4.81,997.97,3600.00
2,100053,414,78,小客车,4.68,53.70,25.58,0.77,15.46,2.18
2,100064,416,47,小客车,4.07,41.30,22.73,0.03,12.75,2.02
2,100067,419,43,小客车,4.12,42.40,20.14,0.00,10.92,1.95
2,100069,427,153,小客车,4.27,45.40,20.32,0.28,11.17,1.98
2,100072,422,140,小客车,4.89,57.80,18.34,0.00,10.35,2.03
2,100074,430,136,小客车,4.79,55.70,21.92,0.35,12.34,2.03
