统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300007,192,159,小客车,4.62,52.30,52.30,0.00,997.69,3600.00
1,300012,200,161,小客车,4.11,42.10,41.07,0.01,114.95,10.08
1,300027,205,132,小客车,4.36,47.10,42.64,0.00,51.26,4.33
1,300032,208,126,小客车,4.87,57.40,42.48,0.00,27.70,2.35
1,300037,211,113,小客车,4.49,49.70,41.38,0.02,33.63,2.93
1,300043,219,117,小客车,4.82,56.40,40.09,0.03,24.97,2.24
1,300044,214,109,小客车,4.53,50.50,40.58,0.03,30.17,2.68
1,300047,216,104,小客车,4.93,58.70,40.37,0.03,24.46,2.18
1,300055,222,79,小客车,4.42,48.40,39.21,0.03,29.64,2.72
1,300056,225,78,小客车,4.29,45.70,38.13,0.03,31.06,2.93
2,100009,321,297,小客车,4.62,52.30,52.30,0.00,997.69,3600.00
2,100020,329,255,小客车,4.38,47.60,45.88,0.01,102.58,8.05
2,100034,340,196,小客车,4.87,57.40,38.54,0.01,22.92,2.14
2,100043,335,151,小客车,4.01,40.20,38.68,0.01,81.88,7.62
2,100051,338,123,小客车,4.97,59.40,38.63,0.01,22.55,2.10
2,100056,343,116,小客车,4.92,58.40,38.45,0.02,22.59,2.12
2,100060,346,102,小客车,4.28,45.60,36.37,0.14,28.90,2.86
2,200116,422,227,小客车,4.11,42.20,41.67,0.00,255.34,22.06
2,300064,359,183,小客车,4.64,52.80,39.96,0.01,26.81,2.42
2,300067,350,161,小客车,4.27,45.40,40.29,0.00,43.43,3.88
2,300069,353,163,小客车,4.51,50.30,40.24,0.00,29.84,2.67
2,300072,356,162,小客车,4.79,55.70,40.16,0.00,25.39,2.28
2,300080,363,152,小客车,4.09,41.80,37.95,0.01,44.71,4.24
2,300082,365,149,小客车,4.73,54.60,37.84,0.01,23.03,2.19
2,300085,368,148,小客车,4.33,46.60,37.38,0.02,27.72,2.67
2,300090,390,154,小客车,4.89,57.90,50.41,0.00,53.00,3.79
2,300095,373,113,小客车,4.61,52.20,34.67,0.69,23.80,2.47
2,300100,375,102,小客车,4.99,59.80,37.68,0.11,22.16,2.12
2,300106,378,89,小客车,4.12,42.30,36.03,0.03,31.13,3.11
2,300112,382,69,小客车,4.75,55.10,44.81,0.00,36.73,2.95
2,300117,385,56,小客车,4.38,47.70,40.61,0.01,35.01,3.10
