统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200004,109,57,小客车,4.58,51.60,13.85,2.97,997.71,3600.00
1,200029,259,140,小客车,4.74,54.70,15.83,3.17,997.63,3600.00
1,200077,262,125,小客车,4.36,47.10,40.21,0.40,35.13,3.14
1,200079,294,156,小客车,4.84,56.90,56.86,0.01,997.58,3600.00
1,200094,287,130,小客车,4.84,56.80,56.71,0.03,997.58,3600.00
2,200055,411,210,小客车,4.70,53.90,24.62,2.59,17.54,2.57
2,200091,416,258,小客车,4.58,51.50,28.08,0.97,16.95,2.17
2,200098,409,135,小客车,4.57,51.30,15.82,5.14,997.72,3600.00
2,200107,426,238,小客车,4.22,44.50,30.75,0.08,18.60,2.18
2,200108,413,181,小客车,4.30,46.10,26.57,1.47,16.86,2.28
2,200113,418,224,小客车,4.46,49.10,28.70,0.70,16.93,2.12
2,200127,423,211,小客车,4.05,41.10,28.88,0.31,17.65,2.20
2,200134,428,209,小客车,4.08,41.70,31.61,0.03,21.18,2.41
2,200148,420,184,小客车,4.61,52.20,29.13,0.59,16.89,2.09
