统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300031,264,186,小客车,4.52,50.40,42.03,0.01,15.09,2.59
1,400001,107,102,小客车,4.73,54.60,51.63,0.05,91.08,6.35
1,400005,99,88,小客车,4.78,55.60,55.10,0.14,997.61,3600.00
1,400012,133,115,小客车,4.19,43.80,42.95,0.04,161.35,13.52
1,400017,118,92,小客车,4.98,59.60,52.48,0.93,110.10,7.55
1,400019,149,122,小客车,4.01,40.20,39.12,0.02,103.74,9.55
1,400025,136,98,小客车,4.97,59.50,49.48,0.00,42.59,3.10
1,400037,249,192,小客车,4.46,49.10,46.64,0.01,83.87,6.47
1,400038,243,183,小客车,4.53,50.50,50.50,0.00,997.74,3600.00
1,400046,258,185,小客车,4.83,56.50,49.22,0.00,48.54,3.55
1,400047,254,179,小客车,4.58,51.70,46.78,0.00,55.19,4.25
1,400050,263,185,小客车,4.20,44.00,41.69,0.02,69.41,5.99
1,400059,266,169,小客车,4.84,56.90,32.43,0.00,20.42,2.27
1,400062,275,177,小客车,4.12,42.30,38.48,0.07,44.46,4.16
1,400064,285,184,小客车,4.02,40.40,37.01,0.01,46.94,4.56
1,400073,268,157,小客车,4.93,58.70,35.09,0.00,19.67,2.02
1,400084,281,145,小客车,4.20,44.00,35.80,0.78,35.87,3.61
1,400088,271,128,小客车,4.72,54.50,36.73,0.00,21.98,2.15
1,400095,292,132,小客车,4.58,51.60,32.95,1.03,24.05,2.63
1,400097,288,126,小客车,4.70,53.90,37.55,0.00,22.99,2.20
1,400108,296,116,小客车,4.96,59.10,31.00,0.64,20.61,2.39
1,400113,300,116,小客车,4.42,48.50,37.96,0.00,28.37,2.69
2,100004,322,306,小客车,4.03,40.60,37.73,0.01,53.96,5.15
2,100013,313,273,小客车,4.75,55.00,48.64,0.00,55.34,4.10
2,100015,317,264,小客车,4.12,42.30,38.92,0.04,47.07,4.35
2,100021,308,231,小客车,4.96,59.20,39.66,0.00,23.63,2.14
2,100033,329,190,小客车,4.52,50.40,42.75,0.00,38.01,3.20
2,100036,333,172,小客车,4.63,52.60,44.02,0.00,37.18,3.04
2,100042,326,143,小客车,4.54,50.90,40.79,0.00,31.02,2.74
2,400114,305,114,小客车,4.11,42.20,38.71,0.00,52.66,4.90
2,400118,406,200,小客车,4.07,41.30,25.71,3.57,89.45,12.52
2,400125,417,197,小客车,4.05,41.10,37.12,0.01,42.83,4.15
2,400127,397,177,小客车,4.92,58.50,58.50,0.00,997.54,3600.00
2,400129,413,190,小客车,4.01,40.20,27.79,2.93,62.60,8.11
2,400132,423,200,小客车,4.08,41.70,36.58,0.05,36.73,3.62
2,400143,425,183,小客车,4.51,50.30,37.66,0.00,25.05,2.39
2,400158,430,157,小客车,4.46,49.30,36.06,0.46,25.83,2.58
2,400161,438,160,小客车,4.65,53.00,40.77,0.22,27.69,2.44
2,400190,435,111,小客车,4.67,53.40,46.51,0.05,51.42,3.98
