统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100003,155,148,小汽车,4.68,31.85,29.79,0.01,498.83,120.55
1,100010,156,143,小汽车,4.28,27.75,25.51,0.01,5.76,1.63
1,100015,158,138,小汽车,4.53,30.25,24.79,0.01,4.60,1.34
1,100019,160,130,小汽车,4.99,34.85,25.31,0.01,4.36,1.24
1,100024,162,122,小汽车,4.78,32.80,25.24,0.01,4.49,1.28
1,100029,164,119,小汽车,4.88,33.85,25.49,0.01,4.46,1.26
1,100034,165,117,小汽车,4.96,34.65,25.62,0.01,4.47,1.26
1,100040,174,113,小汽车,4.61,31.05,23.56,0.01,4.12,1.26
1,100044,177,108,小汽车,4.13,26.30,24.70,0.01,7.20,2.10
1,100049,172,98,小汽车,4.38,28.80,23.24,0.01,4.29,1.33
1,100054,183,90,小汽车,4.26,27.60,27.35,0.01,19.82,5.22
1,400001,169,119,社会大巴/公交车,12.43,25.00,22.75,0.01,10.12,3.20
2,100059,310,211,小汽车,4.83,33.30,30.64,0.01,498.79,117.20
2,100064,311,201,小汽车,4.51,30.15,27.28,0.01,5.97,1.58
2,100069,315,191,小汽车,4.00,25.00,22.00,0.01,4.52,1.48
2,100074,317,190,小汽车,4.96,34.55,22.88,0.01,3.80,1.20
2,100079,319,178,小汽车,4.38,28.85,22.70,0.01,4.03,1.28
2,100084,321,166,小汽车,4.78,32.80,23.05,0.01,3.89,1.22
2,100089,323,158,小汽车,4.65,31.50,22.50,0.01,3.83,1.23
2,100095,325,156,小汽车,4.10,26.00,21.19,0.01,3.96,1.35
2,100099,326,153,小汽车,4.45,29.45,21.17,0.01,3.57,1.21
2,100104,328,143,小汽车,4.04,25.35,20.69,0.01,3.84,1.33
2,100105,313,125,小汽车,4.04,25.40,23.48,0.01,5.49,1.68
2,100110,330,132,小汽车,4.85,33.50,21.23,0.01,3.50,1.19
2,100115,332,124,小汽车,4.86,33.55,21.57,0.01,3.55,1.19
2,100119,344,131,小汽车,4.09,25.95,25.84,0.01,26.71,7.44
2,100124,465,245,小汽车,4.04,25.40,25.11,0.01,498.99,143.05
2,100128,466,240,小汽车,4.08,25.85,22.55,0.01,4.50,1.44
2,100134,470,235,小汽车,4.83,33.25,23.63,0.01,4.01,1.22
2,100140,334,89,小汽车,4.58,30.80,21.60,0.01,3.63,1.21
2,100144,474,220,小汽车,4.42,29.20,23.08,0.01,4.13,1.29
2,100149,346,85,小汽车,4.75,32.45,26.33,0.01,4.99,1.36
2,100154,468,199,小汽车,4.76,32.65,23.19,0.01,3.92,1.22
2,100159,472,200,小汽车,4.39,28.90,23.21,0.01,4.22,1.31
2,100164,476,197,小汽车,4.77,32.70,23.46,0.01,3.99,1.22
2,100169,479,191,小汽车,4.58,30.80,23.08,0.01,3.98,1.24
2,100174,478,182,小汽车,4.25,27.50,22.80,0.01,4.30,1.36
2,100179,481,168,小汽车,4.64,31.40,23.25,0.01,4.00,1.24
2,100184,483,162,小汽车,4.53,30.30,23.24,0.01,4.08,1.27
2,100189,485,155,小汽车,4.34,28.40,22.96,0.01,4.22,1.32
2,100195,495,148,小汽车,4.07,25.65,25.57,0.01,29.43,8.29
2,100199,498,144,小汽车,4.75,32.55,30.28,0.01,9.02,2.14
3,100204,620,257,小汽车,4.50,29.95,28.55,0.01,498.88,125.81
3,100210,621,248,小汽车,4.54,30.40,26.33,0.01,5.30,1.45
3,100215,623,243,小汽车,4.42,29.15,24.90,0.01,4.86,1.40
3,100219,627,238,小汽车,4.45,29.45,23.89,0.01,4.38,1.32
3,100224,629,231,小汽车,4.47,29.70,23.77,0.01,4.31,1.30
3,100229,631,223,小汽车,4.07,25.65,22.52,0.01,4.65,1.49
3,100234,634,221,小汽车,4.08,25.75,21.71,0.01,4.16,1.38
3,100240,638,217,小汽车,4.66,31.55,22.73,0.01,3.86,1.22
3,100244,640,214,小汽车,4.53,30.25,22.81,0.01,3.96,1.25
3,100250,636,203,小汽车,4.75,32.55,22.38,0.01,3.74,1.20
3,100254,625,187,小汽车,4.43,29.30,24.24,0.01,4.53,1.35
3,100256,632,190,小汽车,4.16,26.60,22.18,0.01,4.18,1.36
3,100258,642,198,小汽车,4.75,32.45,23.12,0.01,3.92,1.22
3,100264,649,195,小汽车,4.54,30.45,23.15,0.01,4.06,1.26
3,100269,651,181,小汽车,4.70,32.00,24.42,0.01,4.39,1.29
3,100274,654,171,小汽车,4.63,31.35,26.70,0.01,5.71,1.54
3,100279,780,294,小汽车,4.05,25.50,22.27,0.01,4.52,1.46
3,100284,782,284,小汽车,4.46,29.65,22.52,0.01,3.91,1.25
3,100289,788,284,小汽车,4.70,31.95,22.66,0.01,3.81,1.21
3,100295,791,276,小汽车,4.23,27.30,22.17,0.01,4.07,1.32
3,100297,775,255,小汽车,4.25,27.50,26.94,0.01,498.94,133.33
3,100299,778,254,小汽车,4.13,26.25,23.67,0.01,5.14,1.56
3,100304,644,113,小汽车,4.13,26.25,22.26,0.01,4.35,1.41
3,100310,646,108,小汽车,4.79,32.85,22.85,0.01,3.83,1.21
3,100316,797,250,小汽车,4.57,30.70,22.61,0.01,3.86,1.23
3,100317,786,237,小汽车,4.07,25.65,22.05,0.01,4.37,1.43
3,100321,647,93,小汽车,4.96,34.60,23.24,0.01,3.89,1.21
3,100325,812,254,小汽车,4.03,25.30,25.30,0.01,498.99,142.01
3,100336,776,198,小汽车,4.95,34.50,26.62,0.01,4.83,1.31
3,100339,784,203,小汽车,4.79,32.85,23.10,0.01,3.90,1.21
3,100351,793,196,小汽车,4.14,26.40,21.82,0.01,4.09,1.35
3,100357,795,192,小汽车,4.75,32.45,22.46,0.01,3.75,1.20
3,100359,790,182,小汽车,4.36,28.55,22.50,0.01,4.01,1.28
4,100352,933,336,小汽车,4.20,26.95,24.95,0.01,5.87,1.69
4,100361,935,327,小汽车,4.23,27.30,23.60,0.01,4.71,1.44
4,100367,937,319,小汽车,4.08,25.85,22.48,0.01,4.52,1.45
4,100371,930,300,小汽车,4.80,33.05,30.50,0.01,498.80,117.74
4,100376,943,297,小汽车,4.29,27.90,22.26,0.01,4.00,1.29
4,100400,941,268,小汽车,4.51,30.15,22.41,0.01,3.83,1.23
4,100401,939,260,小汽车,4.13,26.35,22.04,0.01,4.17,1.36
4,100412,931,239,小汽车,4.89,33.90,29.08,0.01,5.88,1.46
4,100415,948,251,小汽车,4.60,31.00,23.06,0.01,3.98,1.24
4,100423,946,230,小汽车,4.52,30.20,22.93,0.01,4.00,1.26
4,100430,950,221,小汽车,4.89,33.90,23.43,0.01,3.95,1.21
4,100436,944,206,小汽车,4.96,34.55,22.94,0.01,3.83,1.20
4,100440,1092,348,小汽车,4.32,28.20,23.69,0.01,4.53,1.38
4,100442,962,216,小汽车,4.71,32.05,28.10,0.01,6.31,1.62
4,100452,953,191,社会大巴/公交车,12.39,28.25,23.97,0.01,5.55,1.67
4,100454,1101,338,小汽车,4.63,31.30,23.48,0.01,4.07,1.25
4,100461,960,190,小汽车,4.17,26.70,26.36,0.01,16.68,4.56
4,100468,1086,306,小汽车,4.69,31.90,25.98,0.01,4.86,1.35
4,100479,1088,282,小汽车,4.26,27.65,24.13,0.01,4.87,1.45
4,100480,1085,276,小汽车,4.28,27.80,27.19,0.01,498.93,132.10
4,100483,1090,277,小汽车,4.86,33.55,24.60,0.01,4.24,1.24
4,100498,1094,248,小汽车,4.86,33.55,24.22,0.01,4.14,1.23
4,100507,1096,239,小汽车,4.74,32.40,24.36,0.01,4.24,1.25
4,100508,1099,242,小汽车,4.20,27.00,23.18,0.01,4.61,1.43
4,100516,1108,237,小汽车,4.94,34.40,34.03,0.01,21.95,4.64
4,100530,1097,192,小汽车,4.53,30.25,24.10,0.01,4.37,1.30
5,100532,1247,338,小汽车,4.73,32.30,23.72,0.01,4.08,1.24
5,100568,1240,283,小汽车,4.64,31.45,29.55,0.01,498.84,121.56
5,100573,1249,286,小汽车,4.65,31.50,23.84,0.01,4.16,1.26
5,100587,1245,255,小汽车,4.49,29.85,23.32,0.01,4.14,1.28
5,400007,1242,292,社会大巴/公交车,11.41,25.00,22.65,0.01,9.01,2.86
