统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100016,155,129,小汽车,4.51,30.10,29.28,0.01,498.87,122.65
1,100035,156,107,小汽车,4.00,25.00,23.45,0.01,5.69,1.75
1,100045,166,97,小汽车,4.02,25.20,25.13,0.01,30.42,8.72
2,100066,310,197,小汽车,4.55,30.55,29.64,0.01,498.86,121.20
2,100086,311,152,小汽车,4.12,26.15,24.33,0.01,5.72,1.69
2,100097,313,141,小汽车,4.78,32.80,24.57,0.01,4.27,1.25
2,100126,315,93,小汽车,4.74,32.40,24.72,0.01,4.32,1.26
2,100135,325,89,小汽车,4.29,27.85,27.71,0.01,26.99,7.01
2,100146,465,210,小汽车,4.46,29.55,28.59,0.01,498.89,125.63
2,100155,466,196,小汽车,4.13,26.25,24.10,0.01,5.42,1.62
2,100166,468,189,小汽车,4.01,25.10,22.14,0.01,4.54,1.48
2,100197,470,119,小汽车,4.29,27.90,22.08,0.01,3.92,1.28
2,100216,472,91,小汽车,4.22,27.20,23.60,0.01,4.97,1.52
3,100205,620,257,小汽车,4.37,28.70,28.12,0.01,498.91,127.75
3,100246,621,194,小汽车,4.08,25.75,23.62,0.01,5.31,1.62
3,100266,623,165,小汽车,4.28,27.80,22.93,0.01,4.24,1.33
3,100277,775,290,小汽车,4.22,27.25,26.73,0.01,498.94,134.38
3,100305,776,245,小汽车,4.08,25.80,23.19,0.01,4.92,1.53
3,100324,635,77,小汽车,4.65,31.50,31.50,0.01,498.84,114.02
3,100363,778,169,小汽车,4.04,25.35,21.82,0.01,4.27,1.41
3,400004,781,281,社会大巴/公交车,12.36,25.00,20.39,0.01,6.98,2.46
4,100364,931,317,小汽车,4.53,30.25,27.56,0.01,6.12,1.60
4,100366,930,314,小汽车,4.89,33.95,31.20,0.01,498.78,115.09
4,100388,933,276,小汽车,4.91,34.10,27.25,0.01,4.99,1.32
4,100414,935,240,小汽车,4.63,31.30,26.25,0.01,5.03,1.38
4,100443,1088,341,小汽车,4.72,32.25,24.90,0.01,4.40,1.27
4,100453,1086,324,小汽车,4.32,28.20,24.94,0.01,5.14,1.48
4,100471,1090,302,小汽车,4.04,25.40,22.80,0.01,4.91,1.55
4,100482,1096,283,小汽车,4.34,28.45,22.86,0.01,4.14,1.30
4,100492,1094,262,小汽车,4.34,28.45,23.08,0.01,4.22,1.32
4,100497,1085,241,小汽车,4.37,28.70,27.93,0.01,498.91,128.63
4,100522,1092,205,小汽车,4.85,33.50,23.47,0.01,3.94,1.21
4,400005,938,288,社会大巴/公交车,12.12,25.00,22.45,0.01,9.22,2.96
4,400006,1099,299,社会大巴/公交车,11.47,25.00,21.23,0.01,7.65,2.60
5,100525,1240,348,小汽车,4.22,27.25,26.73,0.01,498.94,134.38
5,100556,1243,302,小汽车,4.67,31.65,23.99,0.01,4.16,1.25
5,100576,1241,272,小汽车,4.28,27.80,23.50,0.01,4.38,1.34
5,100578,1245,273,小汽车,4.86,33.60,24.38,0.01,4.17,1.23
5,100596,1247,240,小汽车,4.01,25.15,22.51,0.01,4.85,1.55
