统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100005,49,35,小汽车,4.82,33.15,0.15,0.00,997.59,3600.00
1,100012,79,44,小汽车,4.13,26.30,19.19,2.37,6.80,1.28
1,100026,84,37,小汽车,4.54,30.45,29.80,0.00,30.06,3.63
1,100035,103,50,小汽车,4.00,25.00,25.00,0.00,998.00,3600.00
1,100038,106,47,小汽车,4.17,26.70,25.60,0.00,17.49,2.46
1,100055,162,62,小汽车,4.54,30.45,1.47,0.00,997.73,3600.00
1,100061,234,57,小汽车,4.32,28.15,19.92,2.36,6.87,1.24
1,100077,236,37,小汽车,4.84,33.40,22.24,0.80,7.29,1.18
1,100082,238,38,小汽车,4.75,32.50,22.98,0.48,7.42,1.16
1,100105,240,48,小汽车,4.04,25.40,23.16,0.08,10.59,1.65
1,100112,253,48,小汽车,4.00,25.00,25.00,0.00,998.00,3600.00
1,100116,259,45,小汽车,4.08,25.75,25.50,0.00,35.09,4.95
2,100138,319,68,小汽车,4.83,33.35,0.06,0.00,997.58,3600.00
2,100146,389,59,小汽车,4.46,29.55,20.45,2.67,7.22,1.27
2,100161,391,47,小汽车,4.04,25.35,21.16,0.56,7.41,1.26
2,100177,392,42,小汽车,4.17,26.70,20.36,0.36,6.70,1.19
2,100182,394,43,小汽车,4.22,27.25,20.03,0.32,6.50,1.17
2,100186,416,85,小汽车,4.57,30.65,30.65,0.00,997.72,3600.00
2,100205,544,102,小汽车,4.37,28.70,20.23,2.45,7.23,1.29
2,100212,418,39,小汽车,4.66,31.60,27.70,0.12,11.23,1.46
2,100235,467,46,小汽车,4.95,34.50,1.22,0.00,997.53,3600.00
2,100237,546,62,小汽车,4.04,25.40,20.98,0.56,7.27,1.25
2,100254,549,57,小汽车,4.43,29.30,21.44,0.35,6.97,1.17
2,100261,548,41,小汽车,4.96,34.65,21.67,0.39,6.92,1.15
2,100266,551,48,小汽车,4.28,27.80,21.09,0.30,6.98,1.19
2,100282,553,53,小汽车,4.29,27.95,20.92,0.26,6.88,1.18
3,100286,622,117,小汽车,4.33,28.30,3.22,0.00,997.84,3600.00
3,100305,701,114,小汽车,4.08,25.80,19.53,0.61,6.37,1.17
3,100315,699,81,小汽车,4.14,26.40,18.22,2.31,6.08,1.20
3,100334,708,126,小汽车,4.37,28.65,19.74,0.29,6.26,1.14
3,100335,704,77,小汽车,4.34,28.40,19.86,0.37,6.33,1.15
3,100340,710,122,小汽车,4.89,33.90,20.24,0.34,6.38,1.14
3,100345,702,65,小汽车,4.37,28.65,19.77,0.41,6.29,1.14
3,100355,777,171,小汽车,4.96,34.55,0.89,0.00,997.52,3600.00
3,100362,712,98,小汽车,4.56,30.60,20.55,0.32,6.53,1.14
3,100363,706,66,小汽车,4.04,25.35,19.61,0.29,6.53,1.20
3,100366,854,160,小汽车,4.89,33.95,22.82,2.65,8.38,1.32
3,100370,856,150,小汽车,4.91,34.05,25.23,0.91,8.59,1.23
3,100394,859,134,小汽车,4.41,29.05,24.17,0.33,8.65,1.29
3,100396,861,188,小汽车,4.72,32.25,23.82,0.29,7.87,1.19
3,100406,858,111,小汽车,5.00,35.00,25.56,0.51,8.48,1.19
3,100414,865,165,小汽车,4.63,31.30,23.28,0.29,7.70,1.19
3,100417,863,154,小汽车,4.63,31.30,23.49,0.30,7.80,1.20
3,100445,867,113,小汽车,4.63,31.30,23.12,0.28,7.63,1.19
4,100424,1011,220,小汽车,5.00,34.95,22.59,0.82,7.41,1.18
4,100429,933,202,小汽车,4.86,33.55,1.62,0.00,997.57,3600.00
4,100450,1009,178,小汽车,4.16,26.60,19.46,2.65,6.69,1.24
4,100462,1014,173,小汽车,4.43,29.30,22.51,0.34,7.52,1.20
4,100464,1016,174,小汽车,4.78,32.75,22.60,0.33,7.25,1.16
4,100466,1013,167,小汽车,4.76,32.65,23.02,0.43,7.47,1.17
4,100474,1018,223,小汽车,4.39,28.90,22.28,0.28,7.48,1.21
4,100501,1020,167,小汽车,4.57,30.65,22.18,0.29,7.21,1.17
4,100512,1094,221,小汽车,4.34,28.40,2.72,0.00,997.83,3600.00
4,100514,1022,147,小汽车,4.45,29.45,21.94,0.27,7.23,1.19
4,100542,1164,164,小汽车,4.26,27.60,18.57,2.42,6.31,1.22
4,100553,1166,161,小汽车,4.18,26.85,20.15,0.66,6.58,1.18
4,100556,1169,165,小汽车,4.67,31.65,20.15,0.36,6.36,1.14
4,100564,1167,150,小汽车,4.05,25.50,19.70,0.38,6.50,1.19
4,100566,1171,162,小汽车,4.66,31.60,20.59,0.37,6.51,1.14
4,100578,1173,195,小汽车,4.86,33.60,21.17,0.37,6.71,1.14
4,100590,1175,176,小汽车,4.72,32.25,21.42,0.34,6.83,1.15
5,100582,1245,261,小汽车,4.58,30.75,1.10,0.00,997.71,3600.00
