统计时段,起始时间(s),结束时间(s),车辆ID,检测起始时间(s),检测结束时间(s),行程时间(s),行程距离(m),延误(s),期望速度(km/h)
4,901,1200,100493,941.20,1088.00,146.80,188.18,121.85,27.15
4,901,1200,100499,956.80,1099.30,142.50,189.13,121.26,32.05
4,901,1200,100509,972.20,1103.20,131.00,189.73,108.82,30.80
4,901,1200,100510,954.90,1097.60,142.70,188.61,121.08,31.40
4,901,1200,100519,953.10,1096.00,142.90,188.18,117.48,26.65
4,901,1200,100520,992.90,1106.90,114.00,188.93,90.59,29.05
4,901,1200,100533,959.80,1101.40,141.60,188.18,116.37,26.85
4,901,1200,100535,990.60,1105.20,114.60,188.61,94.57,33.90
4,901,1200,100541,995.20,1108.70,113.50,188.96,91.94,31.55
4,901,1200,100550,1002.90,1111.40,108.50,188.61,88.76,34.40
5,1201,1500,100534,1009.70,1236.00,226.30,189.24,203.17,29.45
5,1201,1500,100555,1095.70,1244.00,148.30,189.13,127.51,32.75
5,1201,1500,100559,1012.30,1237.90,225.60,188.71,205.79,34.30
5,1201,1500,100572,1098.50,1246.00,147.50,188.61,125.38,30.70
5,1201,1500,100575,1093.50,1242.20,148.70,188.96,127.96,32.80
5,1201,1500,100577,1119.00,1252.10,133.10,189.13,108.11,27.25
5,1201,1500,100579,1091.80,1240.40,148.60,188.18,124.01,27.55
5,1201,1500,100585,1101.20,1248.00,146.80,189.61,123.14,28.85
5,1201,1500,100599,1116.60,1249.80,133.20,188.61,113.08,33.75
5,1201,1500,100608,1121.00,1253.80,132.80,188.18,111.09,31.20
5,1201,1500,100619,1136.40,1255.60,119.20,188.18,97.10,30.65
