统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200005,35,15,小客车,4.22,54.50,54.50,0.00,997.89,3600.00
1,200010,49,12,小客车,4.81,66.20,66.20,0.00,997.60,3600.00
1,200014,168,16,小客车,4.19,53.80,19.73,5.18,997.91,3600.00
1,200028,170,18,小客车,4.49,59.70,27.70,3.13,15.32,1.99
1,200033,172,87,小客车,4.21,54.30,21.35,0.00,10.61,1.79
1,200035,176,88,小客车,4.62,62.40,7.87,0.00,5.95,2.72
1,200040,179,82,小客车,4.53,60.50,18.51,1.40,9.72,1.89
1,200043,182,76,小客车,4.92,68.30,23.91,1.23,12.60,1.90
1,200054,184,40,小客车,4.34,56.90,28.24,0.75,14.03,1.79
1,200057,190,40,小客车,4.88,67.50,35.09,0.00,19.53,2.00
1,200063,198,38,小客车,4.73,64.60,58.55,1.50,997.63,3600.00
1,200071,200,15,小客车,4.64,62.90,47.42,0.30,26.27,1.99
2,200073,318,17,小客车,4.02,50.40,18.74,5.17,997.99,3600.00
2,200076,321,15,小客车,4.59,61.90,20.75,3.02,11.31,1.96
2,200077,323,104,小客车,4.36,57.10,26.96,2.35,13.92,1.86
2,200086,325,84,小客车,4.20,54.00,25.51,0.00,13.13,1.85
2,200090,328,73,小客车,4.72,64.50,14.55,0.00,8.96,2.22
2,200091,332,73,小客车,4.58,61.50,18.52,1.44,9.77,1.90
2,200097,334,66,小客车,4.58,61.60,18.76,0.03,9.93,1.91
2,200107,339,54,小客车,4.22,54.50,40.77,0.24,24.80,2.19
2,200121,349,21,小客车,4.61,62.10,57.24,1.29,997.70,3600.00
