统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200001,75,12,小客车,4.70,63.90,20.75,5.19,997.65,3600.00
1,200008,77,14,小客车,4.46,59.10,28.37,3.11,15.27,1.94
1,200015,79,15,小客车,4.08,51.60,16.65,1.72,8.26,1.79
1,200022,82,16,小客车,4.58,61.60,15.12,0.00,8.49,2.02
1,200029,85,14,小客车,4.74,64.70,18.31,1.41,9.74,1.92
1,200036,98,12,小客车,4.91,68.10,68.10,0.00,997.55,3600.00
1,200041,225,12,小客车,4.54,60.70,19.76,5.19,997.73,3600.00
1,200048,227,14,小客车,4.83,66.50,29.32,3.34,16.85,2.07
1,200055,229,13,小客车,4.70,63.90,33.61,2.28,17.92,1.92
1,200061,231,13,小客车,4.84,66.90,35.96,1.61,18.87,1.89
1,200068,233,20,小客车,4.37,57.30,14.84,0.00,8.46,2.05
1,200074,236,24,小客车,4.75,65.10,22.19,1.49,11.45,1.86
1,200081,242,12,小客车,4.50,60.00,47.52,0.17,31.11,2.36
