统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,800005,57,13,小客车,4.75,65.00,22.71,5.15,997.63,3600.00
1,800007,59,16,小客车,4.12,52.30,29.25,3.20,15.96,1.96
1,800022,61,12,小客车,4.96,69.10,32.71,2.11,17.67,1.94
1,800027,63,15,小客车,4.67,63.30,41.44,0.63,21.93,1.90
1,800040,77,14,小客车,4.20,53.90,53.90,0.00,997.90,3600.00
1,800045,82,12,小客车,4.68,63.70,61.63,0.57,997.66,3600.00
1,800050,91,14,小客车,4.29,55.70,55.70,0.00,997.86,3600.00
1,800053,94,14,小客车,4.80,66.10,57.56,0.00,39.99,2.50
1,800055,97,12,小客车,4.76,65.20,59.86,0.00,49.60,2.98
1,800069,207,16,小客车,4.33,56.60,21.69,5.13,997.84,3600.00
1,800075,209,12,小客车,4.71,64.30,29.06,3.15,16.60,2.06
1,800079,211,15,小客车,4.33,56.60,32.30,2.01,16.90,1.88
1,800081,213,17,小客车,4.27,55.40,32.69,1.37,16.57,1.83
1,800086,215,15,小客车,4.97,69.40,34.60,0.95,17.55,1.83
1,800097,217,54,小客车,4.96,69.10,37.46,0.58,19.05,1.83
1,800100,219,51,小客车,4.12,52.30,36.56,0.50,19.00,1.87
1,800105,221,45,小客车,4.59,61.80,36.51,0.46,18.42,1.82
1,800123,224,14,小客车,4.44,58.80,38.38,0.18,19.76,1.85
1,800126,226,14,小客车,4.62,62.30,40.20,0.03,20.76,1.86
1,800134,233,16,小客车,4.28,55.50,47.52,0.08,30.60,2.32
1,800138,243,13,小客车,4.32,56.40,56.40,0.00,997.84,3600.00
2,800146,357,14,小客车,4.18,53.70,21.67,5.11,997.91,3600.00
2,800155,359,14,小客车,4.88,67.50,29.84,3.08,17.01,2.05
2,800161,361,14,小客车,4.57,61.30,32.77,2.05,17.20,1.89
2,800164,363,20,小客车,4.38,57.50,33.86,1.37,17.34,1.84
2,800173,365,17,小客车,4.40,58.00,34.35,1.01,17.42,1.83
2,800175,367,68,小客车,4.13,52.70,34.20,0.74,17.37,1.83
2,800188,371,55,小客车,4.12,52.40,34.56,0.52,17.61,1.83
2,800198,374,45,小客车,4.92,68.50,35.11,0.48,17.71,1.82
