统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200009,50,15,小客车,4.46,59.30,59.30,0.00,997.77,3600.00
1,200018,168,18,小客车,4.04,50.70,18.75,5.18,997.98,3600.00
1,200025,173,14,小客车,4.97,69.50,13.61,1.36,7.79,2.06
1,200026,175,108,小客车,4.63,62.50,21.64,0.41,11.67,1.94
1,200044,178,70,小客车,4.17,53.40,18.04,0.17,9.27,1.85
1,200046,180,59,小客车,4.60,62.00,21.49,0.82,11.10,1.86
1,200047,183,60,小客车,4.75,65.00,25.01,0.91,12.88,1.85
1,200053,185,46,小客车,4.42,58.40,27.18,0.93,13.64,1.81
1,200056,187,39,小客车,4.04,50.80,28.41,0.69,14.06,1.78
1,200060,192,34,小客车,4.79,65.90,30.65,0.69,15.49,1.82
1,200062,189,28,小客车,4.04,50.70,28.65,0.30,14.10,1.77
1,200069,196,13,小客车,4.58,61.60,37.36,0.00,21.80,2.10
2,200075,318,13,小客车,4.93,68.70,20.76,5.23,997.53,3600.00
2,200087,320,17,小客车,4.22,54.40,28.03,2.34,13.91,1.79
2,200114,330,14,小客车,4.63,62.50,37.83,0.00,19.31,1.84
2,200116,335,16,小客车,4.11,52.20,48.10,0.00,42.83,3.21
2,200117,337,15,小客车,4.62,62.30,36.93,0.00,17.57,1.71
