统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200001,57,50,小客车,4.09,61.90,61.90,0.00,997.95,3600.00
1,200002,74,61,大客车/公交车,12.10,50.80,50.80,0.00,993.95,3600.00
1,200004,77,62,小客车,4.14,62.90,50.60,0.01,29.84,2.12
1,200008,79,54,小客车,4.35,67.00,50.62,0.00,27.96,1.99
1,200011,81,49,小客车,4.46,69.30,51.48,0.00,28.26,1.98
1,200013,88,50,小客车,4.15,63.00,61.48,0.00,102.24,5.99
1,200015,91,44,小客车,4.87,77.30,62.65,0.00,38.14,2.19
1,200016,96,45,小客车,4.50,70.00,67.37,0.00,85.47,4.57
