统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300094,90,72,电动车,2.63,29.50,40.00,0.00,998.68,3600.00
1,300200,93,60,货车,12.00,80.00,40.83,0.73,27.11,2.39
1,300303,95,48,小客车,4.71,124.20,59.96,2.63,60.56,3.64
1,300359,109,29,大客车,10.57,104.75,104.72,0.00,994.72,3600.00
1,300374,126,25,小客车,4.66,123.10,120.00,0.00,997.67,3600.00
1,300377,164,60,公交车,11.86,48.80,48.80,0.00,994.07,3600.00
1,300381,167,55,大客车,10.14,101.20,48.80,0.00,30.66,2.26
1,300387,170,53,小客车,4.46,119.20,42.98,0.00,510.42,42.75
1,300392,173,48,大客车,10.12,101.00,60.92,4.09,994.94,3600.00
1,300405,202,58,公交车,12.07,50.60,50.60,0.00,993.96,3600.00
1,300412,225,72,电动车,2.42,22.50,40.00,0.00,998.79,3600.00
1,300421,235,73,电动车,2.51,25.25,39.77,0.00,110.35,9.99
1,300423,237,72,小客车,4.53,120.50,39.77,0.00,20.31,1.84
1,300425,241,73,公交车,12.05,50.45,38.45,0.00,32.33,3.03
1,300430,244,74,大客车,10.37,103.05,42.73,0.48,28.16,2.37
1,300456,277,72,电动车,2.62,29.15,40.00,0.00,998.69,3600.00
1,300464,279,67,小客车,4.96,129.20,40.00,0.00,20.76,1.87
2,300479,307,72,电动车,2.55,26.75,40.00,0.00,998.72,3600.00
2,300481,309,72,小客车,4.23,114.60,40.00,0.00,20.20,1.82
2,300482,315,75,电动车,2.41,21.85,39.54,0.02,87.41,7.96
2,300485,317,70,小客车,4.02,110.40,39.53,0.01,19.86,1.81
2,300503,347,72,电动车,2.64,29.60,40.00,0.00,998.68,3600.00
2,300505,349,72,小客车,4.64,122.90,40.00,0.00,20.51,1.85
2,300506,353,73,公交车,12.35,52.95,39.99,0.00,32.32,2.91
2,300517,356,64,货车,10.28,75.70,40.00,0.00,27.65,2.49
2,300546,397,72,电动车,2.54,26.40,40.00,0.00,998.73,3600.00
2,300553,400,65,货车,11.28,78.20,40.00,0.00,26.62,2.40
