统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100002,185,182,大客车,10.34,102.80,45.74,0.00,23.05,1.81
1,100003,202,201,货车,12.18,80.45,67.31,0.00,55.82,2.99
1,100007,214,212,货车,10.26,75.65,69.20,0.00,90.18,4.69
1,100010,187,185,小客车,4.46,119.30,70.06,3.74,126.56,6.50
1,100014,189,186,小客车,4.11,112.10,79.70,0.82,77.32,3.49
1,100015,195,192,小客车,4.12,112.30,75.74,0.00,37.50,1.78
1,100019,198,194,小客车,4.42,118.40,88.74,0.17,57.53,2.33
1,100025,193,188,小客车,4.66,123.20,76.75,0.00,37.44,1.76
1,100026,237,230,小客车,4.46,119.30,46.45,0.51,21.61,1.68
1,100027,200,194,小客车,4.91,128.10,76.64,0.96,36.70,1.72
1,100029,205,199,小客车,4.36,117.10,54.84,0.00,27.91,1.83
1,100032,230,223,大客车,9.78,98.20,42.37,0.00,20.53,1.74
1,100033,227,220,货车,12.08,80.20,42.82,0.00,22.22,1.87
1,100036,207,201,小客车,4.63,122.60,46.53,0.00,22.79,1.76
1,100041,241,232,小客车,4.47,119.50,49.41,0.42,22.94,1.67
1,100042,235,226,大客车,10.05,100.45,43.72,0.32,21.05,1.73
1,100044,232,224,小客车,4.07,111.30,42.36,0.00,19.50,1.66
1,100054,273,262,货车,13.82,84.55,56.56,0.00,30.16,1.92
1,100056,252,237,小客车,4.92,128.40,16.40,1.72,9.19,2.02
1,100057,262,249,货车,11.68,79.20,30.16,0.00,15.89,1.90
1,100061,239,227,小客车,4.80,126.10,48.14,0.42,22.70,1.70
1,100062,243,230,大客车,9.83,98.60,41.78,0.00,20.63,1.78
1,100064,264,250,小客车,4.07,111.30,31.38,1.37,14.28,1.64
1,100071,267,255,小客车,4.51,120.30,41.73,3.93,43.56,3.76
1,100072,275,262,大客车,10.47,103.90,53.98,0.00,26.22,1.75
1,100073,291,277,货车,12.14,80.35,61.49,0.00,44.87,2.63
1,100075,284,269,小客车,4.97,129.50,41.24,0.00,19.92,1.74
1,100081,286,270,小客车,4.66,123.20,41.56,0.00,19.73,1.71
1,100083,294,278,货车,12.86,82.15,58.84,0.00,33.48,2.05
1,100084,296,279,小客车,4.73,124.60,57.14,0.00,26.86,1.69
1,100086,300,283,小客车,4.55,121.00,66.68,1.65,30.79,1.66
1,100092,298,280,小客车,4.89,127.90,60.42,2.68,54.44,3.24
1,300003,59,58,公交车,12.06,50.50,50.50,0.00,993.97,3600.00
1,300020,77,73,电动车,2.48,24.30,40.00,0.00,998.76,3600.00
1,300057,83,74,电动车,2.47,23.95,39.36,0.00,65.00,5.95
1,300083,89,74,电动车,2.39,21.35,39.12,0.00,55.94,5.15
1,300200,94,64,货车,12.00,80.00,45.36,0.01,13.23,2.10
1,300271,115,72,电动车,2.56,27.05,39.44,0.02,89.81,8.20
1,300337,107,55,公交车,12.56,54.65,54.65,0.00,993.72,3600.00
1,300351,144,72,电动车,2.39,21.40,40.00,0.00,998.80,3600.00
1,300352,120,46,小客车,4.55,121.00,78.81,0.00,51.42,2.35
1,300357,126,47,货车,10.06,75.15,67.37,0.00,119.62,6.39
1,300369,158,61,公交车,11.74,47.85,47.52,0.05,568.22,43.05
1,300373,165,66,公交车,12.17,51.45,35.45,0.00,83.94,8.52
1,300380,182,72,电动车,2.60,28.35,39.81,0.00,128.08,11.58
1,300381,169,59,大客车,10.14,101.20,36.90,0.01,16.27,3.18
1,300387,171,56,小客车,4.46,119.20,41.41,0.01,498.88,86.74
1,300407,191,45,小客车,4.50,120.00,78.76,0.00,38.54,1.76
1,300409,222,72,电动车,2.62,29.00,39.91,0.00,95.05,8.57
1,300430,247,80,大客车,10.37,103.05,7.53,0.01,22.67,21.69
1,300434,224,50,大客车,9.68,97.30,40.05,0.00,19.39,1.74
1,300441,249,64,货车,12.06,80.15,16.49,0.00,9.20,2.01
1,300442,255,64,大客车,9.71,97.55,25.20,1.08,12.79,1.83
1,300443,258,67,大客车,9.86,98.85,29.98,0.31,15.00,1.80
1,300452,246,46,货车,12.42,81.05,40.48,0.00,20.70,1.84
1,300466,270,56,货车,12.58,81.45,60.44,0.66,37.92,2.26
1,300467,282,64,公交车,11.89,49.10,45.59,0.00,44.16,3.49
1,300468,278,58,小客车,4.64,122.80,51.64,0.00,24.13,1.68
2,100090,301,284,小客车,4.42,118.50,70.26,1.38,33.37,1.71
2,100091,309,291,小客车,4.86,127.10,63.49,0.31,30.01,1.70
2,100094,307,289,货车,13.88,84.70,62.19,0.31,34.59,2.00
2,100097,313,295,货车,12.44,81.10,62.04,0.00,34.57,2.01
2,100100,311,292,小客车,4.06,111.20,63.87,0.26,29.84,1.68
2,100103,318,298,货车,11.46,78.65,52.37,0.00,28.34,1.95
2,100104,315,296,小客车,4.33,116.50,53.75,0.00,25.10,1.68
2,100107,350,328,货车,10.34,75.85,39.41,0.00,19.75,1.80
2,100109,354,332,小客车,4.24,114.70,39.46,0.00,18.34,1.67
2,100110,320,299,小客车,4.29,115.90,52.30,0.00,24.18,1.66
2,100111,327,306,小客车,4.82,126.30,50.82,0.00,24.06,1.70
2,100113,359,336,货车,12.36,80.90,39.42,0.00,20.09,1.83
2,100116,356,333,小客车,4.59,121.80,39.47,0.00,18.64,1.70
2,100117,323,300,货车,13.50,83.75,51.95,0.00,27.41,1.90
2,100121,347,324,小客车,4.04,110.80,39.59,0.00,18.26,1.66
2,100124,361,337,小客车,4.27,115.40,39.38,0.00,18.34,1.68
2,100128,380,354,小客车,4.59,121.90,18.52,0.00,9.87,1.92
2,100129,352,328,小客车,4.24,114.80,39.41,0.00,18.32,1.67
2,100134,331,307,小客车,4.62,122.30,44.54,0.00,21.04,1.70
2,100139,329,304,小客车,4.40,118.00,47.04,0.00,22.02,1.68
2,100142,373,346,大客车,9.73,97.75,27.53,0.00,14.16,1.85
2,100143,370,343,货车,11.66,79.15,33.05,0.00,17.15,1.87
2,100146,401,371,小客车,4.32,116.40,20.26,1.69,11.72,2.08
2,100147,394,363,货车,10.66,76.65,19.07,0.17,10.54,1.99
2,100149,409,379,小客车,4.15,113.00,21.09,0.00,10.50,1.79
2,100150,404,373,小客车,4.90,128.00,21.79,0.10,11.48,1.90
2,300484,304,60,货车,13.74,84.35,63.00,0.00,36.30,2.07
2,300495,325,63,小客车,4.84,126.90,52.29,0.00,24.73,1.70
2,300497,345,80,电动车,2.55,26.55,39.58,0.01,97.20,8.84
2,300498,337,70,货车,12.68,81.70,61.75,0.00,47.23,2.75
2,300512,364,79,公交车,11.61,46.75,39.20,0.00,27.42,2.52
2,300516,367,77,大客车,9.87,98.95,37.50,0.00,18.35,1.76
2,300521,377,78,货车,13.20,83.00,21.10,0.00,12.43,2.12
2,300526,385,79,货车,13.10,82.75,16.46,0.00,10.20,2.23
2,300531,389,81,货车,11.82,79.55,17.36,0.12,10.12,2.10
2,300536,399,84,电动车,2.52,25.65,20.18,0.09,8.92,1.59
2,300540,397,76,小客车,4.84,126.80,19.93,0.13,10.62,1.92
2,300543,406,84,小客车,4.30,116.10,21.36,0.00,10.75,1.81
