统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400004,25,13,小客车,4.19,53.80,53.80,0.00,997.90,3600.00
1,400010,37,10,小客车,5.00,69.90,55.87,0.00,50.88,3.28
1,400012,47,14,大客车,12.10,50.80,41.15,0.00,39.67,3.47
1,400017,53,13,小客车,4.97,69.50,42.02,0.00,27.70,2.37
1,400022,72,15,大客车,11.49,45.75,31.75,0.00,25.13,2.85
1,400032,93,14,大客车,11.96,49.70,15.05,0.00,11.28,2.70
1,400040,100,13,小客车,4.60,62.00,48.88,0.00,33.05,2.43
1,400046,110,16,小客车,4.04,50.80,50.80,0.00,997.98,3600.00
1,400052,130,15,大客车,11.44,45.35,45.35,0.00,994.28,3600.00
1,400060,144,12,小客车,4.53,60.60,49.05,0.00,43.84,3.22
1,400062,150,14,大客车,12.20,51.70,38.68,0.00,31.91,2.97
1,400075,170,16,小客车,4.79,65.80,35.45,0.00,21.97,2.23
1,400082,179,17,大客车,12.22,51.85,25.30,0.00,18.08,2.57
1,400089,188,12,小客车,4.70,63.90,7.54,0.00,6.17,2.94
1,400094,198,13,小客车,4.79,65.80,19.03,0.00,11.27,2.13
