统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100004,281,247,小客车,4.51,60.30,37.69,0.97,19.71,1.88
1,100010,279,218,小客车,4.77,65.40,35.83,1.40,18.00,1.81
1,100014,283,212,小客车,4.73,64.60,36.27,0.76,18.08,1.79
1,600001,60,49,小客车,4.13,52.70,52.70,0.00,997.93,3600.00
1,600002,64,39,大客车,12.28,52.30,48.31,0.06,42.09,3.14
1,600004,132,26,小客车,4.28,55.50,55.49,0.00,997.86,3600.00
1,600005,134,25,小客车,4.80,66.00,53.47,0.08,32.06,2.16
1,600006,137,18,小客车,4.51,60.30,52.21,0.20,34.63,2.39
1,600008,250,56,小客车,4.24,54.70,54.70,0.00,997.88,3600.00
1,600009,253,33,小客车,4.43,58.70,51.64,0.07,35.96,2.51
1,600010,258,15,小客车,4.84,66.90,64.70,0.58,997.58,3600.00
1,700001,153,149,小客车,4.76,65.20,49.97,0.12,27.14,1.96
1,700005,161,138,小客车,4.22,54.50,53.42,0.36,997.89,3600.00
1,700014,164,113,小客车,4.38,57.70,51.87,0.02,38.63,2.68
1,700017,168,100,小客车,4.22,54.50,43.03,0.34,23.00,1.92
1,700023,166,75,小客车,4.70,64.00,50.17,0.17,28.34,2.03
1,700029,173,62,小客车,4.21,54.20,44.99,0.05,26.45,2.12
1,700032,170,49,小客车,4.58,61.70,49.26,0.00,30.03,2.19
1,700040,270,103,小客车,4.72,64.40,64.26,0.04,997.64,3600.00
1,700042,275,98,大客车,12.49,54.05,44.69,0.34,23.45,1.89
1,700049,272,67,小客车,4.73,64.60,51.96,0.72,29.58,2.05
1,700056,277,56,小客车,4.50,60.00,42.31,1.21,24.67,2.10
1,800001,45,43,小客车,4.80,66.00,66.00,0.00,997.60,3600.00
1,800005,80,64,小客车,4.43,58.70,58.70,0.00,997.78,3600.00
1,800015,151,71,小客车,4.22,54.50,54.50,0.00,997.89,3600.00
1,800024,177,53,小客车,4.32,56.30,53.65,0.01,59.65,4.00
1,800034,239,51,小客车,4.33,56.50,55.34,0.37,997.84,3600.00
1,800042,286,69,大客车,11.42,45.15,36.33,0.50,22.20,2.20
1,900005,217,176,小客车,4.12,52.40,51.87,0.19,997.94,3600.00
1,900012,210,102,小客车,4.75,64.90,64.90,0.00,997.63,3600.00
1,1000001,185,175,小客车,4.46,59.10,57.17,0.58,532.42,33.53
1,1000003,180,104,小客车,4.75,65.00,56.22,0.01,38.78,2.48
1,1200009,233,148,小客车,4.01,50.20,50.20,0.00,997.99,3600.00
1,1200012,222,129,小客车,4.71,64.30,60.56,0.00,65.08,3.87
