统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200003,183,163,小客车,4.12,52.30,52.26,0.01,997.94,3600.00
1,200005,186,159,小客车,4.95,68.90,51.59,0.04,28.74,2.01
1,200007,188,152,小客车,4.42,58.50,50.81,0.03,34.87,2.47
1,200014,192,109,小客车,4.51,60.30,53.96,0.00,44.77,2.99
1,200015,217,132,小客车,4.22,54.50,54.50,0.00,997.89,3600.00
1,200018,219,122,小客车,4.84,66.90,53.71,0.03,32.11,2.15
1,200023,222,82,小客车,4.41,58.10,51.40,0.05,39.71,2.78
1,200024,225,79,小客车,4.38,57.70,49.54,0.07,35.10,2.55
1,200026,227,75,小客车,4.20,54.00,47.52,0.07,33.18,2.51
1,200031,289,99,小客车,4.94,68.80,45.52,0.04,31.46,2.49
1,400003,155,116,小客车,4.42,58.50,58.50,0.00,997.79,3600.00
1,400005,159,105,小客车,4.13,52.70,50.91,0.03,62.75,4.44
1,400008,162,79,小客车,4.28,55.50,48.84,0.05,36.61,2.70
1,400010,164,46,小客车,4.51,60.30,48.02,0.06,28.25,2.12
1,400013,276,137,小客车,4.43,58.70,58.69,0.00,997.78,3600.00
1,400015,279,115,小客车,4.50,60.00,55.09,0.05,44.66,2.92
1,400020,282,85,小客车,4.38,57.70,52.25,0.06,39.97,2.75
1,400022,286,75,大客车,11.64,47.00,45.58,0.05,56.60,4.47
1,500002,69,38,大客车,11.90,49.15,49.15,0.00,994.05,3600.00
1,500004,198,20,小客车,4.73,64.60,61.30,0.00,81.41,4.78
