统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
2,500148,439,66,电动车,2.42,22.35,17.95,0.00,10.40,2.08
2,500189,524,64,自行车,1.78,14.78,16.14,0.00,13.83,3.08
2,500199,542,64,自行车,1.73,14.10,16.12,0.00,13.86,3.10
2,500205,553,57,电动车,2.43,22.65,18.37,0.33,14.77,2.89
2,500208,559,53,电动车,2.50,25.10,19.36,0.00,7.08,1.32
2,500210,578,66,自行车,1.66,13.12,16.10,0.00,13.98,3.13
2,500217,589,64,自行车,1.70,13.64,16.05,0.00,4.85,1.09
3,500223,604,65,自行车,1.67,13.24,16.05,0.00,6.02,1.35
3,500280,723,51,电动车,2.58,27.75,22.45,0.00,18.64,2.99
3,500283,726,50,电动车,2.65,30.00,24.05,0.20,15.86,2.37
3,500333,880,51,电动车,2.53,26.15,21.03,0.00,15.98,2.74
4,500348,913,60,电动车,2.57,27.35,22.34,0.00,12.90,2.08
4,500388,989,57,电动车,2.50,24.90,20.14,0.00,11.17,2.00
4,500408,1052,54,电动车,2.52,25.65,19.98,1.00,6.06,1.09
4,500436,1130,49,电动车,2.58,27.70,22.27,0.26,16.46,2.66
4,500446,1143,48,电动车,2.60,28.35,22.82,0.11,14.88,2.35
4,500460,1181,59,电动车,2.62,28.90,23.28,0.00,17.90,2.77
4,500463,1171,47,电动车,2.60,28.40,22.81,0.10,0.50,0.08
5,500486,1205,53,电动车,2.61,28.65,22.58,0.09,8.19,1.31
