统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,400006,71,60,小客车,4.46,49.10,49.10,0.00,997.77,3600.00
1,400021,169,64,小客车,4.28,45.50,21.39,2.70,12.36,2.08
1,400023,167,46,小客车,4.97,59.50,9.89,0.03,997.51,3600.00
1,400028,171,61,小客车,4.03,40.50,23.61,1.44,12.61,1.92
1,400031,174,64,小客车,4.21,44.30,24.55,0.86,12.51,1.83
1,400041,176,109,小客车,4.92,58.30,25.72,0.70,12.69,1.78
1,400045,178,108,小客车,4.75,55.00,26.88,0.56,13.17,1.76
1,400048,180,104,小客车,4.60,52.00,27.62,0.44,13.59,1.77
1,400052,186,99,大客车,11.81,41.45,28.09,0.27,16.34,2.09
1,400056,183,89,小客车,4.94,58.80,28.14,0.40,13.59,1.74
1,400066,191,89,小客车,4.37,47.30,28.46,0.20,14.53,1.84
1,400068,193,86,小客车,4.53,50.60,28.75,0.17,14.30,1.79
1,400072,188,79,小客车,4.75,55.10,28.57,0.20,13.87,1.75
1,400074,195,82,小客车,4.59,51.90,28.83,0.19,14.24,1.78
1,400078,200,76,小客车,4.54,50.90,28.89,0.22,14.39,1.79
1,400082,197,68,小客车,4.71,54.30,28.84,0.21,14.08,1.76
1,400085,202,69,小客车,4.22,44.40,32.23,0.00,19.51,2.18
1,400094,210,53,小客车,4.70,53.90,49.98,0.80,997.65,3600.00
1,400096,213,54,小客车,4.57,51.30,44.81,0.00,38.95,3.13
1,400100,216,52,小客车,4.51,50.20,42.65,0.00,33.81,2.85
2,400103,317,57,小客车,4.20,44.00,5.94,0.01,997.90,3600.00
2,400104,322,75,小客车,4.39,47.80,23.51,1.43,12.29,1.88
2,400107,319,61,小客车,4.39,47.80,20.41,2.52,11.36,2.00
2,400120,324,62,小客车,4.62,52.30,25.11,0.95,12.67,1.82
2,400131,326,104,小客车,4.88,57.60,26.43,0.76,13.11,1.79
2,400132,369,148,小客车,4.08,41.70,41.70,0.00,997.96,3600.00
2,400134,328,105,小客车,4.96,59.30,27.70,0.62,13.61,1.77
2,400136,356,132,小客车,4.29,45.80,45.80,0.00,997.85,3600.00
2,400141,371,132,小客车,4.75,55.10,43.24,0.00,23.95,1.99
2,400146,469,132,小客车,4.61,52.20,20.52,2.64,11.70,2.05
2,400149,467,127,小客车,4.29,45.90,7.91,0.02,997.85,3600.00
2,400150,472,130,小客车,4.50,49.90,24.07,1.56,12.73,1.90
2,400152,475,212,大客车,11.93,42.45,26.47,0.45,15.01,2.04
2,400159,477,203,小客车,4.88,57.60,24.68,0.00,11.65,1.70
2,400172,480,194,小客车,4.63,52.60,23.37,0.00,10.92,1.68
2,400173,482,196,小客车,4.64,52.90,23.43,0.00,10.94,1.68
2,400181,488,182,小客车,4.78,55.60,24.06,0.17,11.36,1.70
2,400182,505,197,小客车,4.65,53.00,26.11,0.08,12.44,1.72
2,400183,486,172,小客车,4.67,53.30,22.65,0.38,11.15,1.77
2,400190,491,166,小客车,4.67,53.40,24.71,0.18,11.70,1.70
2,400193,493,164,小客车,4.13,42.70,25.15,0.13,12.65,1.81
2,400195,495,163,小客车,4.66,53.10,25.54,0.12,12.12,1.71
2,400196,498,165,小客车,4.36,47.20,25.99,0.09,12.72,1.76
2,400213,502,143,小客车,4.37,47.30,26.07,0.06,12.75,1.76
2,400216,507,144,小客车,4.01,40.20,25.96,0.09,13.79,1.91
2,400217,509,142,小客车,4.71,54.10,26.04,0.13,12.37,1.71
2,400218,500,132,小客车,4.13,42.60,25.87,0.08,13.22,1.84
2,400231,512,130,小客车,4.51,50.20,26.37,0.14,12.74,1.74
2,400233,516,128,小客车,4.54,50.90,26.77,0.16,12.95,1.74
2,400237,521,131,小客车,4.56,51.20,33.59,0.00,15.73,1.69
2,400245,514,115,小客车,4.41,48.10,26.51,0.14,13.01,1.77
2,400256,519,95,小客车,4.82,56.40,29.70,0.00,14.25,1.73
3,400260,617,94,小客车,4.80,56.00,9.89,0.03,512.69,186.69
3,400262,619,92,小客车,4.17,43.30,20.15,2.66,11.51,2.06
3,400265,621,88,小客车,4.39,47.80,23.71,1.54,12.52,1.90
3,400268,624,86,小客车,4.59,51.80,25.59,1.01,13.03,1.83
3,400271,626,174,小客车,4.30,46.00,26.15,0.59,13.34,1.84
3,400272,628,176,小客车,4.47,49.50,26.82,0.48,13.31,1.79
3,400276,630,174,小客车,4.88,57.60,27.39,0.43,13.26,1.74
3,400278,633,173,小客车,4.07,41.40,27.17,0.28,14.59,1.93
3,400282,635,172,小客车,4.03,40.50,26.71,0.21,14.40,1.94
3,400290,637,165,小客车,4.29,45.70,26.77,0.19,13.48,1.81
3,400297,640,147,小客车,4.43,48.70,29.39,0.00,14.99,1.84
3,400306,648,133,小客车,4.69,53.80,50.94,0.59,997.65,3600.00
3,400310,651,127,小客车,4.71,54.20,42.51,0.20,28.24,2.39
3,400315,653,122,小客车,4.87,57.40,39.83,0.32,22.52,2.04
3,400329,655,104,小客车,4.46,49.10,36.99,0.25,22.90,2.23
3,400337,660,91,小客车,4.33,46.70,41.27,0.00,41.85,3.65
3,400345,666,86,小客车,4.39,47.90,40.76,0.00,34.57,3.05
3,400346,662,81,小客车,4.44,48.80,37.66,0.14,24.45,2.34
3,400348,669,85,小客车,4.11,42.10,35.94,0.08,29.78,2.98
3,400362,767,61,小客车,4.24,44.80,5.94,0.01,997.88,3600.00
3,400368,769,58,小客车,4.33,46.60,20.49,2.53,11.37,2.00
3,400372,771,58,小客车,4.22,44.50,22.55,1.37,11.71,1.87
3,400378,776,128,小客车,4.91,58.10,23.94,0.39,11.68,1.76
3,400379,774,63,小客车,4.04,40.70,23.31,0.80,11.87,1.83
3,400389,778,114,小客车,4.13,42.70,23.38,0.13,11.49,1.77
3,400394,781,107,小客车,4.25,45.10,23.24,0.13,11.18,1.73
3,400397,783,107,小客车,4.41,48.10,23.61,0.14,11.24,1.71
3,400402,786,105,大客车,12.46,46.85,24.02,0.18,12.40,1.86
3,400403,789,107,小客车,4.21,44.30,24.85,0.11,12.23,1.77
3,400408,791,98,小客车,4.02,40.40,24.91,0.12,12.83,1.85
3,400414,796,94,小客车,4.35,47.00,25.62,0.16,12.51,1.76
3,400415,794,91,小客车,4.64,52.90,25.27,0.15,12.00,1.71
3,400422,798,83,小客车,4.01,40.30,25.56,0.14,13.41,1.89
3,400431,803,69,小客车,4.90,58.00,26.18,0.19,12.40,1.71
3,400432,801,65,小客车,4.69,53.80,25.85,0.16,12.30,1.71
3,400443,805,45,小客车,4.99,59.80,26.50,0.22,12.56,1.71
3,400444,813,51,小客车,4.38,47.60,43.18,0.00,56.57,4.72
4,400438,922,128,小客车,5.00,60.00,22.70,1.34,12.02,1.91
4,400453,924,123,小客车,4.97,59.40,25.63,0.96,12.96,1.82
4,400465,917,58,小客车,4.09,41.90,5.93,0.02,997.95,3600.00
4,400470,919,78,小客车,4.12,42.30,19.23,2.43,10.44,1.95
4,400471,926,130,小客车,4.50,50.00,26.68,0.69,13.36,1.80
4,400478,928,125,小客车,4.08,41.50,26.42,0.42,13.97,1.90
4,400487,933,123,小客车,4.92,58.50,27.81,0.32,13.31,1.72
4,400489,931,118,小客车,4.87,57.40,27.08,0.39,13.06,1.74
4,400494,935,108,小客车,4.97,59.40,28.58,0.25,13.64,1.72
4,400496,948,117,小客车,4.16,43.20,38.01,0.00,38.28,3.63
4,400498,938,103,小客车,4.53,50.50,30.47,0.06,15.51,1.83
4,400502,941,102,大客车,12.32,45.70,33.97,0.00,22.61,2.40
4,400506,1069,127,小客车,4.50,50.00,20.53,2.60,11.58,2.03
4,400518,944,74,小客车,4.92,58.40,34.46,0.00,17.32,1.81
4,400521,966,94,小客车,4.95,59.00,36.57,0.00,18.90,1.86
4,400523,957,84,小客车,4.24,44.80,44.41,0.10,997.88,3600.00
4,400525,1067,94,小客车,4.28,45.60,7.91,0.02,997.86,3600.00
4,400526,960,82,小客车,4.08,41.60,36.62,0.10,33.07,3.25
4,400528,963,81,小客车,4.18,43.70,35.79,0.05,26.84,2.70
4,400532,1072,98,小客车,4.50,50.00,23.94,1.51,12.62,1.90
4,400539,1076,179,小客车,4.14,42.90,23.46,0.19,11.59,1.78
4,400540,1074,96,小客车,4.25,44.90,23.93,0.53,12.05,1.81
4,400549,1078,166,小客车,4.09,41.80,22.45,0.00,10.94,1.75
4,400550,1081,168,小客车,4.38,47.50,22.05,0.00,10.38,1.69
4,400553,1083,168,小客车,4.61,52.10,22.16,0.06,10.36,1.68
