统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200003,43,33,小客车,4.73,54.60,54.60,0.00,997.63,3600.00
1,200006,56,39,小客车,4.37,47.30,47.04,0.06,997.82,3600.00
1,200009,66,37,小客车,4.46,49.30,47.76,0.00,128.51,9.69
1,200010,69,40,小客车,4.81,56.20,47.48,0.00,39.95,3.03
1,200013,75,42,小客车,4.97,59.50,53.94,0.00,69.24,4.62
1,200014,79,44,小客车,4.19,43.80,41.65,0.03,65.74,5.68
1,200015,88,51,小客车,4.08,41.60,40.15,0.01,94.20,8.45
1,200018,94,52,小客车,4.04,40.70,38.34,0.01,62.49,5.87
1,200020,172,129,小客车,5.00,59.90,50.39,0.00,43.62,3.12
1,200028,165,114,小客车,4.49,49.70,49.70,0.00,997.76,3600.00
1,200029,168,114,小客车,4.74,54.70,45.76,0.06,36.00,2.83
1,200034,193,131,小客车,4.70,53.90,53.87,0.01,997.65,3600.00
1,200039,176,105,小客车,4.46,49.10,45.28,0.02,57.85,4.60
1,200046,227,142,小客车,4.60,52.00,43.67,0.43,49.84,4.11
1,200047,197,108,小客车,4.75,55.00,49.23,0.04,51.17,3.74
1,200048,200,111,小客车,4.83,56.50,48.14,0.02,41.31,3.09
1,200050,204,114,小客车,4.60,52.00,46.75,0.01,51.53,3.97
1,200051,212,118,小客车,4.11,42.10,40.80,0.01,98.64,8.70
1,200057,214,104,小客车,4.88,57.50,40.72,0.01,23.75,2.10
1,200059,247,135,小客车,4.50,50.00,35.89,0.10,21.09,2.12
1,200063,217,97,小客车,4.73,54.60,40.55,0.00,25.23,2.24
1,200064,231,108,小客车,4.12,42.30,38.79,0.09,48.94,4.54
1,200067,221,96,小客车,4.13,42.60,38.50,0.00,46.29,4.33
1,200068,233,107,小客车,4.37,47.30,35.32,0.16,21.68,2.21
1,200072,252,124,小客车,4.67,53.40,35.13,0.08,19.04,1.95
1,200077,235,96,小客车,4.36,47.10,34.01,0.13,20.08,2.13
1,200083,238,88,小客车,4.60,52.00,33.80,0.09,18.08,1.93
1,200087,242,88,小客车,4.22,44.40,38.93,0.00,39.95,3.69
1,200090,249,93,小客车,4.72,54.50,35.30,0.10,18.89,1.93
1,200092,244,86,小客车,4.68,53.70,37.56,0.06,21.50,2.06
1,200094,254,94,小客车,4.84,56.80,34.51,0.11,17.74,1.85
