统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100002,119,114,小客车,4.34,63.60,55.05,0.88,84.10,5.50
1,100003,101,94,小客车,4.73,79.20,51.24,0.40,37.32,2.62
1,100005,132,124,小客车,4.22,59.00,40.38,0.35,29.61,2.64
1,100007,141,132,小客车,4.78,81.20,46.66,0.20,33.02,2.55
1,100013,149,133,小客车,4.97,89.00,39.35,0.42,27.10,2.48
1,100020,162,139,小客车,5.00,89.80,38.73,0.47,26.64,2.48
1,100022,152,127,小客车,4.58,73.20,51.25,0.00,41.38,2.91
1,100023,158,132,小客车,4.28,61.00,45.45,0.09,35.72,2.83
1,100027,178,151,小客车,4.97,89.00,37.14,0.12,25.83,2.50
1,100028,181,153,小客车,4.49,69.40,35.53,0.29,24.77,2.51
1,100030,191,160,小客车,4.03,51.00,31.24,0.29,22.47,2.59
1,100037,170,132,小客车,4.64,75.80,34.91,0.30,24.22,2.50
1,100041,186,142,小客车,4.54,71.40,32.67,0.34,22.61,2.49
1,100053,197,133,小客车,4.42,66.80,31.06,0.37,21.51,2.49
1,200001,40,33,小客车,4.54,71.80,71.69,0.01,997.73,3600.00
1,200002,52,43,小客车,4.03,51.20,51.18,0.00,997.98,3600.00
1,200003,43,33,小客车,4.67,77.00,69.62,0.00,70.45,3.64
1,200004,58,46,小客车,4.05,52.20,47.91,0.02,51.45,3.87
1,200005,62,48,小客车,4.07,52.60,46.61,0.02,45.78,3.54
1,200006,55,31,小客车,4.89,85.80,49.89,0.05,35.58,2.57
1,200007,68,44,小客车,4.62,74.60,47.27,0.00,34.77,2.65
1,200008,65,39,小客车,4.46,68.60,47.11,0.00,35.74,2.73
1,200009,71,44,小客车,4.58,73.40,47.30,0.00,34.93,2.66
1,200010,74,45,小客车,4.13,55.00,47.70,0.12,40.72,3.07
1,200011,76,45,小客车,4.75,80.00,49.17,0.07,35.65,2.61
1,200012,80,48,小客车,4.11,54.20,46.31,0.06,42.06,3.27
1,200013,85,42,小客车,4.12,54.60,50.56,0.09,64.31,4.58
1,200014,82,36,小客车,4.87,84.60,47.54,3.24,514.19,38.94
1,200015,88,41,小客车,4.55,72.20,49.70,0.05,37.45,2.71
1,200016,91,42,小客车,4.30,62.00,48.27,0.06,39.45,2.94
1,200017,93,43,小客车,4.42,66.80,48.09,0.03,37.24,2.79
1,200018,99,39,小客车,4.38,65.20,58.17,0.09,66.99,4.15
1,200020,103,41,小客车,4.71,78.60,44.75,0.40,31.50,2.53
1,200021,106,42,小客车,4.17,57.00,44.18,0.11,35.46,2.89
1,200022,109,44,小客车,4.45,67.80,44.90,0.06,33.35,2.67
1,200023,114,45,小客车,4.66,76.40,42.91,0.22,30.20,2.53
1,200024,112,42,小客车,4.46,68.60,45.46,0.03,33.83,2.68
1,200026,124,44,小客车,4.04,51.80,46.85,0.08,47.31,3.64
1,200027,121,38,小客车,4.36,64.20,48.53,0.22,35.58,2.64
1,200028,127,43,小客车,4.96,88.20,47.96,0.02,34.20,2.57
1,200029,130,44,小客车,4.79,81.80,47.74,0.00,34.42,2.60
1,200030,135,47,小客车,4.32,62.80,39.46,0.65,28.42,2.59
1,200031,139,48,小客车,4.52,70.80,51.73,0.19,43.33,3.01
1,200032,143,40,小客车,4.87,84.80,43.29,0.19,30.13,2.51
1,200033,146,41,小客车,4.67,76.60,42.28,0.28,29.68,2.53
1,200037,155,46,小客车,4.49,69.40,44.90,0.12,32.67,2.62
1,200038,165,56,小客车,4.05,52.00,36.12,0.39,26.85,2.68
1,200039,160,40,小客车,4.47,69.00,41.16,0.31,29.14,2.55
1,200040,168,40,小客车,4.54,71.80,35.03,0.35,24.26,2.49
1,200041,176,47,小客车,4.01,50.40,36.24,0.10,28.03,2.78
1,200042,184,54,小客车,4.07,52.60,33.40,0.32,24.18,2.61
1,200043,173,43,小客车,4.82,82.80,34.79,0.35,24.05,2.49
1,200046,189,46,小客车,4.20,57.80,32.39,0.30,22.88,2.54
1,200047,194,49,小客车,4.93,87.40,30.02,0.12,21.92,2.63
1,200048,199,39,小客车,4.58,73.40,31.31,0.33,21.66,2.49
