统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200005,134,20,小客车,4.50,60.10,60.10,0.00,997.75,3600.00
1,500001,25,24,大客车/公交车,24.23,54.10,50.00,0.00,987.88,3600.00
1,500002,154,28,大客车/公交车,24.05,42.80,42.80,0.00,987.97,3600.00
