统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300002,36,26,大客车,11.44,38.30,37.61,0.03,36.68,3.51
1,300003,33,22,小客车,4.67,53.50,53.50,0.00,997.66,3600.00
1,300005,52,24,小客车,4.07,41.30,32.33,0.00,997.97,3600.00
1,300006,168,24,小客车,4.89,57.90,11.46,0.03,3.81,1.20
1,300010,174,137,小客车,4.13,42.50,27.31,0.89,9.97,1.31
1,300011,170,24,小客车,4.75,55.00,22.01,2.32,8.05,1.32
1,300014,172,132,小客车,4.87,57.30,26.44,1.58,9.47,1.29
1,300017,175,134,小客车,4.42,48.40,26.99,0.47,9.50,1.27
1,300018,177,135,小客车,4.38,47.60,27.01,0.49,9.48,1.26
1,300020,179,125,小客车,4.71,54.30,27.89,0.54,9.65,1.25
1,300022,189,128,小客车,4.45,48.90,45.36,0.00,38.23,3.03
1,300023,181,113,小客车,4.66,53.20,28.13,0.55,9.79,1.25
1,300028,184,109,小客车,4.96,59.10,29.66,0.53,10.27,1.25
1,300029,198,120,小客车,4.79,55.90,41.20,0.01,16.73,1.46
1,300031,200,121,小客车,4.52,50.40,41.26,0.00,18.22,1.59
1,300038,193,96,小客车,4.05,41.00,39.98,0.01,44.39,4.00
1,300039,183,85,小客车,4.47,49.50,28.63,0.52,10.08,1.27
1,300040,204,104,小客车,4.54,50.90,13.71,0.00,32.28,8.48
1,300046,196,88,小客车,4.20,43.90,41.39,0.00,33.68,2.93
