统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,300004,78,63,小客车,4.05,41.10,41.10,0.00,997.97,3600.00
1,300009,90,53,小客车,4.58,51.70,51.23,0.00,128.56,9.03
1,300015,102,62,小客车,4.55,51.10,50.53,0.00,89.02,6.34
1,300059,225,68,小客车,4.80,56.10,56.10,0.00,997.60,3600.00
1,400001,96,91,小客车,4.73,54.60,53.62,0.00,81.73,5.49
1,400009,108,94,小客车,4.49,49.70,49.10,0.00,85.49,6.27
1,400015,119,95,小客车,4.48,49.60,49.37,0.00,148.55,10.83
1,400016,133,107,小客车,4.04,40.70,40.52,0.00,74.58,6.63
1,400025,128,90,小客车,4.97,59.50,58.73,0.00,119.84,7.35
1,400029,137,87,小客车,4.54,50.80,48.29,0.00,47.31,3.53
