统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100064,301,103,小客车,4.67,63.40,33.51,1.06,17.06,1.83
1,100067,303,91,小客车,4.81,66.20,34.36,0.85,17.44,1.83
1,100070,306,90,小客车,4.94,68.80,35.24,0.71,17.88,1.83
1,100073,308,88,小客车,4.62,62.30,35.56,0.59,17.92,1.81
1,100076,310,84,小客车,4.29,55.90,35.42,0.55,17.94,1.82
1,100079,312,74,小客车,4.68,63.60,35.87,0.52,18.05,1.81
1,100085,319,58,小客车,4.24,54.80,37.91,0.28,19.77,1.88
1,100088,321,57,小客车,4.74,64.70,38.22,0.34,19.30,1.82
1,100091,323,47,小客车,4.61,62.10,37.85,0.97,20.51,1.95
1,100094,423,38,小客车,4.03,50.50,30.81,4.35,997.99,3600.00
1,100097,425,31,小客车,4.21,54.20,32.01,2.36,17.32,1.95
1,100105,432,115,小客车,4.53,60.60,39.09,0.39,20.03,1.84
