统计时段,起始时间(s),结束时间(s),采集时间(s),排队车数,排队长度(m)
1,1,3600,300,1,4.59
1,1,3600,301,1,4.59
1,1,3600,302,1,4.59
1,1,3600,303,1,4.59
1,1,3600,304,1,4.59
1,1,3600,305,1,4.59
1,1,3600,306,1,4.59
1,1,3600,307,1,4.59
1,1,3600,308,1,4.59
1,1,3600,309,1,4.59
1,1,3600,310,1,4.59
1,1,3600,311,1,4.59
1,1,3600,312,1,4.59
1,1,3600,313,1,4.59
1,1,3600,314,1,4.59
1,1,3600,315,1,4.59
1,1,3600,316,1,4.59
1,1,3600,317,1,4.59
1,1,3600,318,1,4.59
1,1,3600,319,1,4.59
1,1,3600,320,1,4.59
1,1,3600,321,2,14.03
1,1,3600,322,2,12.61
1,1,3600,323,2,11.83
1,1,3600,324,2,11.48
1,1,3600,325,0,0.00
1,1,3600,326,0,0.00
1,1,3600,327,0,0.00
1,1,3600,328,0,0.00
1,1,3600,329,0,0.00
1,1,3600,330,0,0.00
1,1,3600,331,0,0.00
1,1,3600,332,0,0.00
1,1,3600,333,0,0.00
1,1,3600,334,0,0.00
1,1,3600,335,0,0.00
1,1,3600,336,0,0.00
1,1,3600,337,0,0.00
1,1,3600,338,0,0.00
1,1,3600,339,0,0.00
1,1,3600,340,0,0.00
1,1,3600,341,0,0.00
1,1,3600,342,0,0.00
1,1,3600,343,0,0.00
1,1,3600,344,0,0.00
1,1,3600,345,0,0.00
1,1,3600,346,0,0.00
1,1,3600,347,0,0.00
1,1,3600,348,0,0.00
1,1,3600,349,0,0.00
1,1,3600,350,0,0.00
1,1,3600,351,0,0.00
1,1,3600,352,0,0.00
1,1,3600,353,0,0.00
1,1,3600,354,0,0.00
1,1,3600,355,0,0.00
1,1,3600,356,0,0.00
1,1,3600,357,0,0.00
1,1,3600,358,0,0.00
1,1,3600,359,0,0.00
1,1,3600,360,0,0.00
1,1,3600,361,0,0.00
1,1,3600,362,0,0.00
1,1,3600,363,0,0.00
1,1,3600,364,0,0.00
1,1,3600,365,0,0.00
1,1,3600,366,0,0.00
1,1,3600,367,0,0.00
1,1,3600,368,0,0.00
1,1,3600,369,0,0.00
1,1,3600,370,0,0.00
1,1,3600,371,0,0.00
1,1,3600,372,0,0.00
1,1,3600,373,0,0.00
1,1,3600,374,0,0.00
1,1,3600,375,0,0.00
1,1,3600,376,0,0.00
1,1,3600,377,0,0.00
1,1,3600,378,0,0.00
1,1,3600,379,0,0.00
1,1,3600,380,0,0.00
1,1,3600,381,0,0.00
1,1,3600,382,0,0.00
1,1,3600,383,0,0.00
1,1,3600,384,0,0.00
1,1,3600,385,0,0.00
1,1,3600,386,0,0.00
1,1,3600,387,0,0.00
1,1,3600,388,0,0.00
1,1,3600,389,0,0.00
1,1,3600,390,0,0.00
1,1,3600,391,0,0.00
1,1,3600,392,0,0.00
1,1,3600,393,0,0.00
1,1,3600,394,0,0.00
1,1,3600,395,1,4.68
1,1,3600,396,1,4.68
1,1,3600,397,1,4.68
1,1,3600,398,1,4.68
1,1,3600,399,1,4.68
1,1,3600,400,1,4.68
1,1,3600,401,1,4.68
1,1,3600,402,1,4.68
1,1,3600,403,1,4.68
1,1,3600,404,1,4.68
1,1,3600,405,1,4.68
1,1,3600,406,1,4.68
1,1,3600,407,1,4.68
1,1,3600,408,1,4.68
1,1,3600,409,1,4.68
1,1,3600,410,1,4.68
1,1,3600,411,1,4.68
1,1,3600,412,1,4.68
1,1,3600,413,1,4.68
1,1,3600,414,1,4.68
1,1,3600,415,1,4.68
1,1,3600,416,1,4.68
1,1,3600,417,1,4.68
1,1,3600,418,1,4.68
1,1,3600,419,1,4.68
1,1,3600,420,1,4.68
1,1,3600,421,1,4.68
1,1,3600,422,2,12.86
1,1,3600,423,2,11.80
1,1,3600,424,2,11.22
1,1,3600,425,2,10.95
1,1,3600,426,2,10.82
1,1,3600,427,2,10.76
1,1,3600,428,2,10.72
1,1,3600,429,2,10.71
1,1,3600,430,2,10.70
1,1,3600,431,2,10.70
1,1,3600,432,2,10.70
1,1,3600,433,2,10.70
