统计时段,起始时间(s),结束时间(s),车辆ID,检测起始时间(s),检测结束时间(s),行程时间(s),行程距离(m),延误(s),期望速度(km/h)
2,301,600,400050,302.60,348.00,45.40,581.32,6.57,53.90
2,301,600,400054,317.75,352.60,34.85,581.32,0.60,61.10
2,301,600,400057,328.60,371.25,42.65,581.68,1.91,51.40
2,301,600,400060,334.85,366.15,31.30,581.58,0.37,67.70
