统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100004,163,131,小客车,4.51,60.30,48.36,0.21,30.13,2.24
1,100005,161,124,小客车,4.15,53.00,52.97,0.01,997.92,3600.00
1,100010,166,106,小客车,4.77,65.40,49.33,0.21,28.72,2.10
1,100013,169,101,小客车,4.13,52.70,49.06,0.25,43.59,3.20
1,100017,171,83,小客车,4.80,66.00,48.96,0.03,27.93,2.05
1,100021,174,72,小客车,4.43,58.70,51.01,0.47,35.46,2.50
1,100022,178,72,大客车,12.41,53.45,30.82,0.00,993.79,3600.00
1,100026,182,46,小客车,4.89,67.90,35.74,4.61,997.55,3600.00
1,100033,241,72,小客车,4.77,65.40,65.40,0.00,997.61,3600.00
1,100034,244,74,小客车,4.84,66.90,63.62,0.84,997.58,3600.00
1,100045,258,38,小客车,4.12,52.40,52.40,0.00,997.94,3600.00
1,1100005,130,33,小客车,4.55,61.00,61.00,0.00,997.72,3600.00
1,1100013,289,27,小客车,4.22,54.50,54.50,0.00,997.89,3600.00
1,1100014,292,28,小客车,4.36,57.20,52.98,0.02,45.85,3.12
1,1200004,50,23,小客车,4.63,62.60,62.57,0.01,997.68,3600.00
1,1200016,222,24,小客车,4.17,53.30,53.30,0.00,997.92,3600.00
2,100055,308,47,小客车,5.00,70.00,69.45,0.14,997.50,3600.00
2,100065,371,62,小客车,4.03,50.60,45.28,1.80,997.99,3600.00
2,100069,373,36,小客车,4.42,58.40,42.87,0.59,24.93,2.09
2,100074,425,69,小客车,4.12,52.30,51.81,0.17,997.94,3600.00
2,100075,421,49,小客车,4.76,65.30,65.26,0.01,997.62,3600.00
2,100076,429,54,小客车,4.00,50.00,49.92,0.03,998.00,3600.00
2,100086,490,54,小客车,4.30,56.00,55.73,0.09,997.85,3600.00
2,100095,494,33,小客车,4.76,65.30,63.11,0.59,997.62,3600.00
2,100098,541,62,小客车,4.90,68.00,66.65,0.00,997.55,3600.00
2,1100017,403,52,小客车,4.73,64.60,64.60,0.00,997.63,3600.00
2,1200024,322,24,小客车,4.16,53.20,53.20,0.00,997.92,3600.00
2,1200036,435,23,小客车,4.33,56.50,56.36,0.05,997.84,3600.00
