统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200004,182,159,小客车,4.25,54.90,54.90,0.00,997.88,3600.00
1,200006,184,155,小客车,4.77,65.40,53.90,0.04,33.40,2.23
1,200011,187,122,小客车,4.76,65.20,53.17,0.04,32.43,2.20
1,200012,190,123,小客车,4.28,55.50,51.62,0.02,49.45,3.45
1,200018,219,122,小客车,4.84,66.90,56.01,0.03,35.65,2.29
1,200019,194,96,小客车,4.50,60.00,53.65,0.00,43.67,2.93
1,200020,221,123,小客车,4.57,61.40,53.64,0.06,39.68,2.66
1,200032,284,83,小客车,4.36,57.10,51.55,0.10,39.11,2.73
1,200034,286,62,小客车,4.93,68.70,50.65,0.01,29.79,2.12
1,200036,289,61,小客车,4.32,56.30,48.55,0.06,35.50,2.63
1,200038,293,59,小客车,4.35,57.00,53.35,0.00,52.35,3.53
1,300003,83,57,小客车,4.95,68.90,68.90,0.00,997.53,3600.00
1,300004,86,52,小客车,4.77,65.40,61.60,0.06,59.44,3.47
1,300005,90,50,小客车,4.42,58.50,55.20,0.05,54.61,3.56
1,300008,105,35,小客车,4.73,64.60,64.59,0.00,997.63,3600.00
1,300011,125,37,小客车,4.80,66.00,66.00,0.00,997.60,3600.00
1,300014,156,63,小客车,4.24,54.70,54.70,0.00,997.88,3600.00
1,300015,158,61,小客车,4.43,58.70,52.55,0.04,38.99,2.67
1,300017,163,38,小客车,4.50,60.00,57.09,0.00,63.62,4.01
1,300020,172,34,小客车,4.89,67.90,66.64,0.00,141.58,7.65
1,300021,216,65,小客车,4.41,58.10,57.10,0.00,101.21,6.38
1,300024,225,48,小客车,4.20,54.00,49.71,0.06,43.82,3.17
1,300027,241,35,小客车,4.77,65.40,65.39,0.00,997.61,3600.00
1,300029,277,48,小客车,4.94,68.80,61.96,0.07,48.68,2.83
1,300030,281,47,小客车,4.36,57.10,54.51,0.05,58.96,3.89
1,300033,296,41,小客车,4.33,56.70,51.98,0.01,42.87,2.97
1,400017,274,101,小客车,4.84,66.90,66.12,0.00,159.97,8.71
1,500001,64,43,小客车,4.42,58.50,58.50,0.00,997.79,3600.00
1,500003,197,57,小客车,4.13,52.70,49.37,0.02,44.67,3.26
1,500005,201,18,小客车,4.76,65.20,58.66,0.00,50.33,3.09
1,500006,209,20,小客车,4.28,55.50,54.95,0.00,125.93,8.25
1,500007,253,47,小客车,4.80,66.00,65.96,0.01,997.60,3600.00
1,500008,257,40,小客车,4.51,60.30,57.95,0.04,61.69,3.83
